ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
1251,customer-200779,0,59,15,3,22,19,87
1252,customer-131694,0,59,44,12,22,47,90
1253,customer-457602,0,59,62,20,22,23,79
1254,customer-201261,0,59,25,11,22,21,91
1255,customer-201262,0,59,21,6,22,20,89
1256,customer-469070,0,60,59,15,22,39,83
1257,customer-469069,0,60,59,17,22,39,83
1258,customer-469068,0,60,59,18,22,39,82
1259,customer-387477,0,60,79,5,22,28,83
1260,customer-387476,0,60,83,6,22,29,83
1261,customer-387475,0,60,79,11,22,29,79
1262,customer-469390,0,60,64,15,22,38,80
1263,customer-469391,0,60,64,15,22,38,81
1264,customer-469392,0,60,63,14,22,39,81
1265,customer-31966,0,60,18,30,22,72,93
1266,customer-387381,0,60,10,11,22,20,87
1267,customer-387380,0,60,9,15,22,20,86
1268,customer-387379,0,60,6,18,22,20,83
1269,customer-466157,0,60,75,33,22,32,63
1270,customer-465842,0,60,77,35,22,32,59
1271,customer-202256,0,60,18,24,22,24,91
1272,customer-202257,0,60,17,18,22,24,90
1273,customer-467796,0,60,55,29,22,34,83
1274,customer-467797,0,60,55,30,22,34,83
1275,customer-388026,0,60,8,18,22,20,85
1276,customer-388027,0,60,2,15,22,20,82
1277,customer-468114,0,60,55,27,22,35,83
1278,customer-466481,0,60,72,30,22,32,67
1279,customer-466482,0,60,70,29,22,32,69
1280,customer-466809,0,60,67,27,22,32,72
1281,customer-466810,0,60,64,29,22,32,73
1282,customer-467473,0,60,58,27,22,33,80
1283,customer-467474,0,60,56,29,22,33,81
1284,customer-467475,0,60,56,32,22,34,81
1285,customer-467144,0,60,60,29,22,33,78
1286,customer-388114,0,60,61,6,22,28,85
1287,customer-467143,0,60,62,27,22,32,76
1288,customer-388113,0,60,58,3,22,28,85
1289,customer-159593,0,60,91,11,22,67,80
1290,customer-385442,0,60,49,8,22,21,87
1291,customer-385441,0,60,34,8,22,21,90
1292,customer-159589,0,60,24,9,22,68,91
1293,customer-159590,0,60,18,3,22,68,87
1294,customer-384807,0,60,43,8,22,22,89
1295,customer-160053,0,60,9,9,22,69,86
1296,customer-384806,0,60,34,8,22,22,90
1297,customer-384805,0,60,27,9,22,22,91
1298,customer-159822,0,60,12,12,22,68,88
1299,customer-384955,0,60,77,15,22,23,75
1300,customer-159825,0,60,96,6,22,67,83
1301,customer-159826,0,60,86,9,22,67,80
1302,customer-159821,0,60,13,12,22,69,88
1303,customer-386726,0,60,10,6,22,20,86
1304,customer-386725,0,60,6,9,22,20,85
1305,customer-386844,0,60,81,14,22,29,77
1306,customer-386843,0,60,83,14,22,29,76
1307,customer-386842,0,60,80,15,22,30,76
1308,customer-159118,0,60,18,11,22,67,89
1309,customer-159119,0,60,5,11,22,67,84
1310,customer-159120,0,60,97,17,22,66,79
1311,customer-159360,0,60,97,11,22,67,82
1312,customer-386078,0,60,51,5,22,21,87
1313,customer-159357,0,60,39,8,22,68,90
1314,customer-159358,0,60,29,5,22,68,89
1315,customer-386077,0,60,25,3,22,21,88
1316,customer-269973,0,60,2,29,22,10,77
1317,customer-270507,0,60,3,27,22,10,79
1318,customer-390680,0,60,14,30,22,19,89
1319,customer-390679,0,60,14,24,22,19,89
1320,customer-315471,0,60,11,23,22,22,87
1321,customer-387478,0,61,67,8,22,28,83
1322,customer-32026,0,61,51,14,22,86,87
1323,customer-32027,0,61,64,14,22,87,81
1324,customer-468440,0,61,54,27,22,40,85
1325,customer-468441,0,61,53,26,22,40,86
1326,customer-468442,0,61,51,26,22,41,87
1327,customer-468749,0,61,56,21,22,39,84
1328,customer-468750,0,61,56,20,22,40,84
1329,customer-271560,0,61,5,21,22,11,82
1330,customer-272082,0,61,4,20,22,12,82
1331,customer-464872,0,61,93,23,22,5,73
1332,customer-464873,0,61,92,23,22,5,72
1333,customer-202253,0,61,20,27,22,25,93
1334,customer-464605,0,61,92,21,22,5,73
1335,customer-202254,0,61,17,24,22,25,91
1336,customer-202255,0,61,16,21,22,25,91
1337,customer-467815,0,61,43,86,22,42,79
1338,customer-467494,0,61,26,74,22,42,93
1339,customer-467165,0,61,29,86,22,42,90
1340,customer-467166,0,61,69,17,22,43,77
1341,customer-202517,0,61,18,24,22,26,92
1342,customer-32400,0,61,50,9,22,86,87
1343,customer-385589,0,61,72,18,22,23,76
1344,customer-385588,0,61,79,14,22,23,76
1345,customer-32401,0,61,62,8,22,86,84
1346,customer-384956,0,61,69,23,22,23,74
1347,customer-271040,0,61,5,23,22,11,81
1348,customer-386221,0,61,74,17,22,22,75
1349,customer-386220,0,61,80,14,22,23,77
1350,customer-386219,0,61,84,15,22,23,76
1351,customer-457873,0,61,92,15,22,16,77
1352,customer-391435,0,61,85,9,22,28,80
1353,customer-391434,0,61,1,9,22,28,83
1354,customer-457872,0,61,95,14,22,16,80
1355,customer-458223,0,61,92,12,22,16,79
1356,customer-390763,0,61,89,8,22,28,81
1357,customer-459315,0,61,59,15,22,31,83
1358,customer-459316,0,61,63,15,22,31,81
1359,customer-390678,0,61,12,17,22,19,88
1360,customer-390677,0,61,10,9,22,19,87
1361,customer-459640,0,61,62,14,22,31,82
1362,customer-459221,0,61,90,8,22,17,82
1363,customer-315469,0,61,99,11,22,23,83
1364,customer-315470,0,61,9,18,22,23,86
1365,customer-458561,0,61,91,12,22,16,79
1366,customer-315466,0,61,16,15,22,22,90
1367,customer-315467,0,61,16,18,22,22,90
1368,customer-315468,0,61,6,9,22,23,85
1369,customer-458890,0,61,93,9,22,17,81
1370,customer-387496,0,62,81,18,22,22,74
1371,customer-202782,0,62,20,20,22,27,93
1372,customer-272606,0,62,2,18,22,12,81
1373,customer-184030,0,62,39,20,22,65,94
1374,customer-386864,0,62,71,20,22,21,75
1375,customer-386863,0,62,72,14,22,22,78
1376,customer-386862,0,62,83,12,22,22,78
1377,customer-386861,0,62,91,18,22,22,75
1378,customer-465697,0,62,93,23,22,6,74
1379,customer-466185,0,62,62,18,22,43,81
1380,customer-465404,0,62,93,23,22,6,73
1381,customer-465138,0,62,93,23,22,6,72
1382,customer-274138,0,62,84,9,22,13,80
1383,customer-468128,0,62,49,38,22,41,87
1384,customer-468127,0,62,51,33,22,41,86
1385,customer-273120,0,62,99,17,22,12,80
1386,customer-466507,0,62,57,12,22,43,85
1387,customer-466508,0,62,68,18,22,43,77
1388,customer-273634,0,62,93,12,22,13,80
1389,customer-466834,0,62,61,15,22,43,82
1390,customer-466835,0,62,67,12,22,43,81
1391,customer-202515,0,62,24,21,22,26,94
1392,customer-202516,0,62,20,21,22,26,93
1393,customer-183766,0,62,55,8,22,63,86
1394,customer-183765,0,62,39,17,22,64,93
1395,customer-183767,0,62,45,8,22,62,89
1396,customer-268843,0,62,11,30,22,39,85
1397,customer-31274,0,62,70,8,22,87,82
1398,customer-31273,0,62,47,8,22,87,88
1399,customer-457986,0,62,55,20,22,33,85
1400,customer-458332,0,62,51,21,22,32,87
1401,customer-458333,0,62,58,20,22,33,83
1402,customer-457416,0,62,24,9,22,15,90
1403,customer-457417,0,62,8,15,22,14,85
1404,customer-457418,0,62,5,17,22,14,83
1405,customer-457419,0,62,3,17,22,13,82
1406,customer-457420,0,62,3,18,22,13,82
1407,customer-457421,0,62,2,20,22,13,81
1408,customer-457422,0,62,2,23,22,12,79
1409,customer-315136,0,62,92,12,22,57,80
1410,customer-457780,0,62,5,8,22,15,85
1411,customer-391678,0,62,62,24,22,40,78
1412,customer-184560,0,62,81,21,22,63,71
1413,customer-184559,0,62,0,0,22,65,86
1414,customer-459544,0,62,90,8,22,18,82
1415,customer-458662,0,62,55,17,22,32,85
1416,customer-68651,0,62,46,6,22,44,88
1417,customer-387497,0,63,78,15,22,21,76
1418,customer-387498,0,63,75,11,22,21,80
1419,customer-387499,0,63,69,8,22,21,82
1420,customer-202781,0,63,22,20,22,27,93
1421,customer-202780,0,63,23,14,22,27,92
1422,customer-202779,0,63,26,11,22,28,91
1423,customer-203047,0,63,22,8,22,29,89
1424,customer-203048,0,63,22,9,22,28,90
1425,customer-203049,0,63,19,9,22,28,89
1426,customer-318241,0,63,16,21,22,22,90
1427,customer-465569,0,63,60,9,22,44,84
1428,customer-465570,0,63,67,6,22,45,83
1429,customer-465571,0,63,77,6,22,45,82
1430,customer-466186,0,63,68,20,22,44,76
1431,customer-466337,0,63,92,18,22,7,76
1432,customer-465870,0,63,62,20,22,44,80
1433,customer-465871,0,63,64,14,22,44,81
1434,customer-466008,0,63,93,20,22,7,74
1435,customer-317221,0,63,91,21,22,57,73
1436,customer-465297,0,63,68,5,22,45,84
1437,customer-465030,0,63,67,3,22,46,84
1438,customer-467813,0,63,52,44,22,41,81
1439,customer-467814,0,63,51,71,22,41,72
1440,customer-388134,0,63,89,6,22,21,82
1441,customer-388135,0,63,81,14,22,20,77
1442,customer-317536,0,63,14,21,22,22,89
1443,customer-317537,0,63,14,18,22,22,89
1444,customer-317538,0,63,9,11,22,22,86
1445,customer-466662,0,63,91,15,22,8,77
1446,customer-269389,0,63,8,35,22,39,80
1447,customer-269388,0,63,12,42,22,39,84
1448,customer-476828,0,63,37,36,22,17,98
1449,customer-476827,0,63,33,36,22,18,99
1450,customer-458131,0,63,1,8,22,15,84
1451,customer-200914,0,63,91,26,22,68,70
1452,customer-458470,0,63,10,12,22,15,86
1453,customer-458471,0,63,95,14,22,15,79
1454,customer-315137,0,63,85,11,22,56,79
1455,customer-457626,0,63,53,21,22,33,86
1456,customer-457627,0,63,60,20,22,33,81
1457,customer-315126,0,63,8,20,22,59,85
1458,customer-459460,0,63,2,12,22,16,83
1459,customer-459461,0,63,94,17,22,15,77
1460,customer-458803,0,63,3,12,22,15,83
1461,customer-469249,0,64,91,11,22,11,80
1462,customer-469594,0,64,92,11,22,11,80
1463,customer-468606,0,64,85,8,22,10,81
1464,customer-468925,0,64,89,9,22,11,80
1465,customer-387704,0,64,49,17,22,42,89
1466,customer-317925,0,64,89,24,22,57,70
1467,customer-317926,0,64,86,21,22,57,72
1468,customer-387062,0,64,49,15,22,42,89
1469,customer-469942,0,64,91,12,22,10,80
1470,customer-203046,0,64,22,6,22,29,88
1471,customer-318239,0,64,9,11,22,22,86
1472,customer-318240,0,64,11,17,22,22,87
1473,customer-388343,0,64,62,24,22,42,78
1474,customer-388342,0,64,50,18,22,42,89
1475,customer-464936,0,64,88,11,22,20,79
1476,customer-464668,0,64,84,11,22,20,79
1477,customer-464937,0,64,84,12,22,20,78
1478,customer-317222,0,64,86,26,22,57,68
1479,customer-317204,0,64,6,9,22,62,85
1480,customer-467975,0,64,85,8,22,9,81
1481,customer-467652,0,64,84,8,22,9,81
1482,customer-468290,0,64,85,8,22,10,81
1483,customer-467325,0,64,88,11,22,9,80
1484,customer-466993,0,64,89,12,22,8,79
1485,customer-476400,0,64,34,27,22,18,97
1486,customer-203849,0,64,20,14,22,31,91
1487,customer-203848,0,64,24,23,22,31,94
1488,customer-319655,0,64,11,24,22,23,87
1489,customer-476611,0,64,31,11,22,9,92
1490,customer-204123,0,64,21,21,22,31,93
1491,customer-476826,0,64,31,29,22,18,98
1492,customer-476612,0,64,29,9,22,9,91
1493,customer-318638,0,64,90,20,22,57,74
1494,customer-203313,0,64,14,6,22,29,87
1495,customer-203311,0,64,16,5,22,30,87
1496,customer-203312,0,64,12,5,22,30,87
1497,customer-318949,0,64,18,20,22,22,91
1498,customer-318950,0,64,12,14,22,22,87
1499,customer-318951,0,64,3,12,22,22,83
1500,customer-269905,0,64,11,48,22,39,80
1501,customer-269904,0,64,13,52,22,40,82
1502,customer-203580,0,64,23,15,22,31,92
1503,customer-203581,0,64,19,9,22,31,89
1504,customer-203582,0,64,9,5,22,30,86
1505,customer-278460,0,64,95,32,22,16,67
1506,customer-200909,0,64,9,23,22,70,85
1507,customer-200910,0,64,8,26,22,70,84
1508,customer-200908,0,64,14,24,22,71,89
1509,customer-279003,0,64,92,27,22,16,69
1510,customer-279002,0,64,100,35,22,16,71
1511,customer-315122,0,64,8,9,22,60,85
1512,customer-315120,0,64,21,20,22,61,93
1513,customer-315124,0,64,12,15,22,60,87
1514,customer-315125,0,64,13,20,22,60,88
1515,customer-315123,0,64,6,11,22,60,85
1516,customer-201153,0,64,11,20,22,71,87
1517,customer-201159,0,64,93,24,22,69,72
1518,customer-459772,0,64,3,12,22,16,83
1519,customer-459773,0,64,97,18,22,16,78
1520,customer-459777,0,64,89,6,22,14,82
1521,customer-183961,0,65,90,6,22,78,83
1522,customer-317905,0,65,23,11,22,62,91
1523,customer-317906,0,65,10,8,22,62,87
1524,customer-471096,0,65,90,11,22,9,80
1525,customer-470705,0,65,92,15,22,9,77
1526,customer-470706,0,65,92,15,22,10,78
1527,customer-471475,0,65,91,8,22,9,81
1528,customer-471859,0,65,94,5,22,9,83
1529,customer-471476,0,65,94,6,22,9,83
1530,customer-469943,0,65,92,12,22,10,80
1531,customer-470314,0,65,92,14,22,10,78
1532,customer-465762,0,65,88,12,22,19,78
1533,customer-465467,0,65,88,12,22,20,78
1534,customer-465468,0,65,86,12,22,19,78
1535,customer-466074,0,65,87,14,22,19,78
1536,customer-466073,0,65,90,12,22,19,79
1537,customer-202410,0,65,94,15,22,69,78
1538,customer-465202,0,65,87,12,22,20,78
1539,customer-317203,0,65,17,11,22,62,89
1540,customer-476255,0,65,2,11,22,8,83
1541,customer-319344,0,65,86,24,22,57,69
1542,customer-476256,0,65,88,14,22,8,78
1543,customer-476397,0,65,44,17,22,19,91
1544,customer-476398,0,65,40,17,22,19,93
1545,customer-476399,0,65,35,21,22,18,96
1546,customer-319321,0,65,14,8,22,63,87
1547,customer-475841,0,65,3,9,22,8,84
1548,customer-385771,0,65,45,20,22,43,91
1549,customer-183696,0,65,84,6,22,78,81
1550,customer-183695,0,65,99,8,22,78,84
1551,customer-268828,0,65,16,11,22,45,89
1552,customer-319652,0,65,4,17,22,22,83
1553,customer-319653,0,65,12,23,22,22,87
1554,customer-319654,0,65,14,26,22,22,89
1555,customer-477025,0,65,22,8,22,13,89
1556,customer-477026,0,65,30,6,22,13,89
1557,customer-477027,0,65,33,6,22,12,89
1558,customer-477028,0,65,27,3,22,12,88
1559,customer-477029,0,65,15,6,22,11,87
1560,customer-477030,0,65,8,11,22,11,86
1561,customer-477031,0,65,4,15,22,10,83
1562,customer-477032,0,65,6,18,22,10,83
1563,customer-476609,0,65,29,8,22,10,90
1564,customer-476610,0,65,30,8,22,10,90
1565,customer-476822,0,65,50,14,22,20,88
1566,customer-476823,0,65,45,14,22,19,90
1567,customer-476679,0,65,94,20,22,8,76
1568,customer-385138,0,65,46,21,22,44,91
1569,customer-318639,0,65,84,24,22,57,69
1570,customer-318616,0,65,23,9,22,63,90
1571,customer-318617,0,65,12,8,22,63,87
1572,customer-270439,0,65,11,52,22,40,79
1573,customer-386413,0,65,49,18,22,43,89
1574,customer-386412,0,65,44,18,22,43,92
1575,customer-200955,0,65,3,11,22,53,84
1576,customer-50353,0,65,42,8,22,61,89
1577,customer-315117,0,65,25,21,22,62,95
1578,customer-315118,0,65,24,20,22,62,94
1579,customer-200710,0,65,4,14,22,53,83
1580,customer-200711,0,65,99,11,22,53,82
1581,customer-315119,0,65,23,21,22,61,94
1582,customer-391651,0,65,42,12,22,49,91
1583,customer-201152,0,65,16,17,22,71,90
1584,customer-390798,0,65,92,11,22,17,81
1585,customer-68636,0,65,6,12,22,41,85
1586,customer-68635,0,65,15,24,22,41,90
1587,customer-390797,0,65,94,11,22,18,80
1588,customer-390796,0,65,88,14,22,18,77
1589,customer-390795,0,65,94,9,22,18,82
1590,customer-390799,0,65,72,11,22,17,80
1591,customer-201199,0,65,6,12,22,53,85
1592,customer-201200,0,65,1,8,22,53,83
1593,customer-184492,0,65,92,6,22,78,83
1594,customer-469289,0,66,18,12,22,22,90
1595,customer-469290,0,66,96,8,22,22,83
1596,customer-202985,0,66,0,6,22,52,84
1597,customer-202984,0,66,5,8,22,53,85
1598,customer-202939,0,66,91,12,22,70,79
1599,customer-202717,0,66,4,8,22,52,85
1600,customer-51628,0,66,16,8,22,59,88
1601,customer-468966,0,66,37,9,22,21,90
1602,customer-468967,0,66,47,9,22,22,89
1603,customer-468968,0,66,75,14,22,22,78
1604,customer-468647,0,66,79,3,22,22,84
1605,customer-471110,0,66,91,15,22,13,78
1606,customer-68017,0,66,25,21,22,41,95
1607,customer-203208,0,66,89,12,22,70,79
1608,customer-470721,0,66,92,17,22,13,76
1609,customer-271493,0,66,0,14,22,41,81
1610,customer-203252,0,66,2,8,22,52,85
1611,customer-471489,0,66,88,15,22,13,76
1612,customer-202395,0,66,7,11,22,75,85
1613,customer-202396,0,66,0,14,22,75,81
1614,customer-202397,0,66,98,17,22,74,79
1615,customer-202392,0,66,0,6,22,76,84
1616,customer-202393,0,66,4,6,22,76,85
1617,customer-202454,0,66,5,9,22,53,85
1618,customer-202455,0,66,2,8,22,52,84
1619,customer-388314,0,66,39,17,22,47,93
1620,customer-202193,0,66,5,9,22,53,85
1621,customer-202194,0,66,3,9,22,52,84
1622,customer-51313,0,66,10,12,22,60,86
1623,customer-466400,0,66,89,14,22,19,78
1624,customer-467716,0,66,6,11,22,17,85
1625,customer-467717,0,66,71,3,22,17,84
1626,customer-468036,0,66,9,17,22,17,86
1627,customer-202653,0,66,8,11,22,77,86
1628,customer-202672,0,66,93,14,22,69,78
1629,customer-468331,0,66,16,3,22,21,87
1630,customer-468332,0,66,10,3,22,21,86
1631,customer-468333,0,66,97,2,22,22,85
1632,customer-202654,0,66,2,9,22,76,84
1633,customer-466724,0,66,92,14,22,18,78
1634,customer-467389,0,66,96,12,22,18,80
1635,customer-467390,0,66,91,8,22,17,81
1636,customer-467055,0,66,94,15,22,18,78
1637,customer-467056,0,66,91,14,22,18,78
1638,customer-476207,0,66,85,6,22,6,82
1639,customer-476177,0,66,44,20,22,15,92
1640,customer-476176,0,66,42,21,22,16,93
1641,customer-269374,0,66,19,14,22,45,90
1642,customer-204021,0,66,86,14,22,70,77
1643,customer-385409,0,66,99,17,22,24,80
1644,customer-269373,0,66,25,24,22,46,96
1645,customer-269372,0,66,27,32,22,46,98
1646,customer-204067,0,66,6,8,22,53,85
1647,customer-268827,0,66,27,18,22,45,94
1648,customer-67711,0,66,32,15,22,42,93
1649,customer-67710,0,66,19,14,22,41,91
1650,customer-477102,0,66,88,18,22,9,74
1651,customer-477101,0,66,91,17,22,9,76
1652,customer-477024,0,66,19,9,22,13,89
1653,customer-477050,0,66,81,6,22,5,82
1654,customer-384775,0,66,3,12,22,25,83
1655,customer-476595,0,66,27,11,22,16,91
1656,customer-476596,0,66,27,9,22,15,91
1657,customer-476597,0,66,27,8,22,15,90
1658,customer-476598,0,66,36,5,22,15,89
1659,customer-476599,0,66,41,14,22,14,91
1660,customer-476600,0,66,44,15,22,14,91
1661,customer-204068,0,66,2,8,22,53,85
1662,customer-476626,0,66,79,6,22,5,82
1663,customer-475794,0,66,89,6,22,6,83
1664,customer-474174,0,66,89,5,22,7,83
1665,customer-203477,0,66,87,12,22,70,78
1666,customer-473781,0,66,89,6,22,8,83
1667,customer-203523,0,66,3,8,22,53,85
1668,customer-473395,0,66,90,6,22,8,83
1669,customer-474564,0,66,88,5,22,7,83
1670,customer-473394,0,66,92,5,22,8,83
1671,customer-270969,0,66,10,6,22,42,86
1672,customer-472634,0,66,95,3,22,8,84
1673,customer-51942,0,66,18,5,22,59,87
1674,customer-472251,0,66,95,3,22,8,84
1675,customer-472252,0,66,98,3,22,9,85
1676,customer-473010,0,66,93,5,22,8,84
1677,customer-270972,0,66,98,18,22,41,78
1678,customer-270971,0,66,5,9,22,41,85
1679,customer-475387,0,66,88,6,22,6,83
1680,customer-203792,0,66,4,8,22,53,85
1681,customer-52260,0,66,2,11,22,59,83
1682,customer-269889,0,66,22,29,22,46,94
1683,customer-203748,0,66,86,14,22,70,77
1684,customer-270438,0,66,10,41,22,40,81
1685,customer-270437,0,66,5,26,22,41,81
1686,customer-270436,0,66,5,20,22,41,82
1687,customer-474978,0,66,86,5,22,7,83
1688,customer-315422,0,66,17,15,22,15,90
1689,customer-315423,0,66,12,20,22,16,87
1690,customer-315424,0,66,6,18,22,16,83
1691,customer-50354,0,66,71,11,22,61,81
1692,customer-391650,0,66,34,11,22,49,92
1693,customer-391472,0,66,81,8,22,17,81
1694,customer-68634,0,66,18,29,22,41,92
1695,customer-184490,0,66,11,6,22,73,87
1696,customer-184491,0,66,4,5,22,73,85
1697,customer-202918,0,67,13,12,22,78,88
1698,customer-202919,0,67,11,12,22,77,87
1699,customer-469308,0,67,89,5,22,13,83
1700,customer-202914,0,67,9,5,22,79,86
1701,customer-272554,0,67,1,21,22,42,79
1702,customer-272551,0,67,6,14,22,43,84
1703,customer-272550,0,67,3,8,22,44,84
1704,customer-202913,0,67,16,6,22,79,88
1705,customer-469649,0,67,99,5,22,13,85
1706,customer-469650,0,67,83,8,22,13,81
1707,customer-468985,0,67,75,5,22,14,83
1708,customer-468986,0,67,61,9,22,13,84
1709,customer-387676,0,67,32,29,22,47,98
1710,customer-468984,0,67,2,9,22,14,83
1711,customer-468664,0,67,3,15,22,15,83
1712,customer-468665,0,67,98,5,22,15,84
1713,customer-468666,0,67,66,11,22,14,82
1714,customer-203187,0,67,10,11,22,78,87
1715,customer-203186,0,67,11,9,22,78,87
1716,customer-203185,0,67,8,6,22,78,86
1717,customer-271491,0,67,1,11,22,42,83
1718,customer-387031,0,67,89,17,22,46,76
1719,customer-203182,0,67,14,6,22,80,87
1720,customer-469994,0,67,73,9,22,13,81
1721,customer-470363,0,67,85,12,22,12,78
1722,customer-203181,0,67,20,8,22,80,89
1723,customer-272025,0,67,98,18,22,41,78
1724,customer-272024,0,67,3,17,22,42,82
1725,customer-272023,0,67,99,15,22,42,80
1726,customer-272022,0,67,12,20,22,43,87
1727,customer-272021,0,67,10,15,22,43,86
1728,customer-387343,0,67,93,23,22,23,73
1729,customer-387342,0,67,95,18,22,24,76
1730,customer-274082,0,67,5,9,22,46,85
1731,customer-202387,0,67,14,9,22,78,88
1732,customer-202388,0,67,14,11,22,78,88
1733,customer-388313,0,67,31,32,22,47,98
1734,customer-202647,0,67,14,5,22,79,87
1735,customer-387987,0,67,98,15,22,23,80
1736,customer-202648,0,67,9,5,22,79,86
1737,customer-202649,0,67,12,8,22,78,87
1738,customer-468351,0,67,3,20,22,16,81
1739,customer-468352,0,67,88,11,22,16,79
1740,customer-468353,0,67,69,9,22,15,81
1741,customer-202652,0,67,13,12,22,77,88
1742,customer-273576,0,67,88,8,22,45,81
1743,customer-476591,0,67,24,12,22,17,91
1744,customer-476592,0,67,24,11,22,17,91
1745,customer-476593,0,67,25,12,22,17,91
1746,customer-476594,0,67,26,12,22,16,92
1747,customer-476590,0,67,22,14,22,18,91
1748,customer-269888,0,67,24,33,22,47,97
1749,customer-386690,0,67,95,21,22,24,75
1750,customer-203454,0,67,5,6,22,79,85
1751,customer-270970,0,67,11,9,22,42,87
1752,customer-203453,0,67,4,5,22,79,85
1753,customer-386046,0,67,96,21,22,24,75
1754,customer-203725,0,67,4,6,22,79,85
1755,customer-386045,0,67,98,17,22,24,78
1756,customer-458371,0,67,61,14,22,48,83
1757,customer-200891,0,67,25,2,22,77,87
1758,customer-200892,0,67,57,3,22,77,86
1759,customer-459353,0,67,53,12,22,47,87
1760,customer-459354,0,67,56,12,22,47,85
1761,customer-459679,0,67,54,12,22,47,86
1762,customer-459678,0,67,52,12,22,46,87
1763,customer-458700,0,67,61,14,22,48,82
1764,customer-201137,0,67,42,3,22,77,87
1765,customer-201138,0,67,50,6,22,77,87
1766,customer-458699,0,67,52,12,22,48,87
1767,customer-272549,0,68,9,5,22,44,86
1768,customer-202996,0,68,92,12,22,48,79
1769,customer-202997,0,68,89,14,22,48,78
1770,customer-202730,0,68,85,12,22,48,78
1771,customer-202743,0,68,9,15,22,42,86
1772,customer-468360,0,68,62,14,22,12,82
1773,customer-387675,0,68,31,14,22,46,93
1774,customer-387674,0,68,4,9,22,46,85
1775,customer-468671,0,68,79,8,22,12,81
1776,customer-468672,0,68,78,6,22,12,82
1777,customer-468673,0,68,64,11,22,12,82
1778,customer-203011,0,68,8,15,22,42,85
1779,customer-471140,0,68,81,12,22,12,78
1780,customer-470752,0,68,84,18,22,12,74
1781,customer-203280,0,68,3,17,22,42,82
1782,customer-203281,0,68,2,17,22,41,81
1783,customer-203263,0,68,94,15,22,48,78
1784,customer-471518,0,68,77,12,22,12,78
1785,customer-203262,0,68,93,15,22,49,78
1786,customer-318210,0,68,10,26,22,17,85
1787,customer-203012,0,68,7,17,22,42,85
1788,customer-203013,0,68,4,17,22,42,83
1789,customer-470364,0,68,80,20,22,12,72
1790,customer-203282,0,68,5,18,22,41,83
1791,customer-468359,0,68,59,11,22,13,84
1792,customer-317502,0,68,11,29,22,16,85
1793,customer-317503,0,68,6,26,22,17,81
1794,customer-202217,0,68,11,11,22,43,87
1795,customer-202216,0,68,6,8,22,43,85
1796,customer-388635,0,68,94,20,22,23,76
1797,customer-388634,0,68,3,15,22,23,82
1798,customer-202207,0,68,79,11,22,47,79
1799,customer-274083,0,68,91,14,22,46,78
1800,customer-387988,0,68,93,21,22,23,73
1801,customer-273070,0,68,0,24,22,42,76
1802,customer-273065,0,68,0,0,22,44,86
1803,customer-273064,0,68,68,2,22,44,85
1804,customer-202480,0,68,8,12,22,43,85
1805,customer-273585,0,68,94,27,22,42,71
1806,customer-273584,0,68,100,24,22,42,76
1807,customer-202481,0,68,8,14,22,42,86
1808,customer-273578,0,68,98,6,22,45,83
1809,customer-273577,0,68,91,8,22,45,81
1810,customer-202479,0,68,9,11,22,43,86
1811,customer-202468,0,68,81,11,22,47,79
1812,customer-203283,0,68,8,20,22,41,84
1813,customer-203982,0,68,26,8,22,85,90
1814,customer-203983,0,68,28,8,22,85,90
1815,customer-203984,0,68,29,6,22,84,89
1816,customer-203985,0,68,28,6,22,84,89
1817,customer-203986,0,68,26,6,22,84,89
1818,customer-203996,0,68,3,6,22,80,85
1819,customer-203997,0,68,2,8,22,79,85
1820,customer-203992,0,68,12,6,22,81,87
1821,customer-203991,0,68,11,5,22,82,86
1822,customer-203990,0,68,9,3,22,82,86
1823,customer-203987,0,68,25,3,22,83,87
1824,customer-203988,0,68,25,2,22,83,87
1825,customer-203826,0,68,12,21,22,40,87
1826,customer-203825,0,68,9,21,22,40,85
1827,customer-476166,0,68,21,12,22,19,91
1828,customer-476167,0,68,26,8,22,19,90
1829,customer-476168,0,68,41,6,22,19,89
1830,customer-476169,0,68,43,12,22,18,91
1831,customer-204101,0,68,13,21,22,40,88
1832,customer-204074,0,68,79,21,22,50,71
1833,customer-476589,0,68,17,11,22,18,89
1834,customer-269887,0,68,25,35,22,47,98
1835,customer-203531,0,68,86,24,22,50,69
1836,customer-203532,0,68,89,21,22,49,72
1837,customer-203533,0,68,94,20,22,49,76
1838,customer-473818,0,68,52,3,22,11,86
1839,customer-474212,0,68,96,5,22,10,84
1840,customer-474602,0,68,92,9,22,10,81
1841,customer-203556,0,68,8,20,22,40,85
1842,customer-203555,0,68,7,20,22,41,84
1843,customer-203554,0,68,7,20,22,41,84
1844,customer-472289,0,68,77,8,22,12,81
1845,customer-471901,0,68,76,12,22,12,78
1846,customer-203450,0,68,18,6,22,80,88
1847,customer-203449,0,68,25,8,22,81,89
1848,customer-203720,0,68,24,5,22,81,88
1849,customer-203721,0,68,21,5,22,81,88
1850,customer-475754,0,68,42,14,22,20,91
1851,customer-203799,0,68,83,23,22,50,70
1852,customer-203800,0,68,84,21,22,50,70
1853,customer-458024,0,68,59,14,22,48,83
1854,customer-458025,0,68,67,20,22,49,77
1855,customer-200973,0,68,72,14,22,46,78
