id,label,ts_in,ts_out,attr_1,attr_2,attr_3,attr_4,attr_5
1284,customer-1616,148,207,144,214,90,169,124
1285,customer-1690,148,209,150,75,146,180,122
1286,customer-705,148,220,148,239,135,80,202
1287,customer-1775,148,223,177,248,139,82,208
1288,customer-1854,148,228,34,60,165,67,158
1289,customer-496,148,234,131,90,149,269,103
1290,customer-193,148,235,35,63,104,49,226
1291,customer-1304,148,241,130,106,48,4,84
1292,customer-203,149,155,37,203,85,203,129
1293,customer-608,149,168,199,207,200,182,48
1294,customer-1543,149,176,173,216,228,145,164
1295,customer-899,149,181,152,73,78,78,77
1296,customer-35,149,187,144,250,169,97,194
1297,customer-1187,149,195,108,49,84,135,111
1298,customer-1977,149,202,107,96,203,28,216
1299,customer-62,149,205,46,127,94,207,96
1300,customer-1536,149,207,60,155,106,73,168
1301,customer-755,149,216,117,91,196,32,191
1302,customer-49,150,158,145,70,104,87,132
1303,customer-1761,150,162,120,28,185,94,62
1304,customer-1953,150,174,246,235,69,78,113
1305,customer-1572,150,185,211,208,113,68,147
1306,customer-227,150,193,208,36,151,196,179
1307,customer-364,150,221,63,43,155,65,144
1308,customer-1879,150,225,104,184,149,224,187
1309,customer-1566,151,157,177,218,121,21,46
1310,customer-48,151,162,40,195,67,206,194
1311,customer-739,151,162,172,281,107,112,120
1312,customer-1665,151,162,111,29,25,101,128
1313,customer-502,151,163,72,159,167,104,118
1314,customer-1905,151,164,223,126,120,95,189
1315,customer-1786,151,197,35,67,195,151,75
1316,customer-1730,151,204,97,169,104,175,130
1317,customer-258,151,212,128,86,157,189,166
1318,customer-685,151,217,246,65,178,179,107
1319,customer-852,152,174,20,198,190,159,191
1320,customer-1446,152,177,103,56,145,186,130
1321,customer-1150,152,195,231,119,121,95,207
1322,customer-132,152,213,102,210,128,120,140
1323,customer-1631,152,223,212,69,105,75,26
1324,customer-292,152,228,102,168,43,16,203
1325,customer-346,153,165,120,194,43,212,121
1326,customer-347,153,186,192,43,118,176,163
1327,customer-1492,153,191,62,268,172,202,113
1328,customer-443,153,197,92,188,72,194,41
1329,customer-1481,153,205,246,159,90,115,25
1330,customer-30,153,209,95,44,214,70,82
1331,customer-405,153,235,10,164,99,177,87
1332,customer-1233,153,237,177,97,179,66,33
1333,customer-446,153,248,215,130,176,109,169
1334,customer-1055,154,164,250,53,109,160,59
1335,customer-696,154,165,42,95,73,69,84
1336,customer-1980,154,174,181,207,90,229,167
1337,customer-1638,154,194,111,126,53,218,143
1338,customer-1476,154,197,103,236,202,88,97
1339,customer-394,154,209,114,124,78,130,182
1340,customer-1010,154,236,175,40,51,233,49
1341,customer-1118,155,167,120,90,212,121,115
1342,customer-833,155,192,172,218,99,53,143
1343,customer-509,155,196,7,77,90,212,128
1344,customer-1435,155,201,35,143,118,144,29
1345,customer-1251,155,215,158,14,78,133,228
1346,customer-1759,155,228,120,104,192,72,67
1347,customer-1021,155,239,72,61,107,87,102
1348,customer-1168,155,239,15,140,181,108,217
1349,customer-1479,156,171,177,119,85,103,45
1350,customer-1649,156,181,8,98,99,85,49
1351,customer-775,156,183,162,47,63,132,191
1352,customer-851,156,215,234,50,61,60,199
1353,customer-469,156,226,24,90,172,170,236
1354,customer-1123,156,251,26,109,33,219,191
1355,customer-1535,157,159,64,185,205,44,129
1356,customer-356,157,202,26,94,92,132,239
1357,customer-1608,158,160,208,38,214,95,14
1358,customer-321,158,162,27,175,220,119,86
1359,customer-1849,158,170,132,129,39,74,88
1360,customer-353,158,172,102,109,13,143,76
1361,customer-1938,158,173,137,114,62,111,44
1362,customer-1855,158,196,85,95,184,84,216
1363,customer-1933,158,196,50,34,91,85,196
1364,customer-453,158,210,29,17,196,220,148
1365,customer-1742,158,217,37,98,139,73,41
1366,customer-165,158,229,189,243,165,227,177
1367,customer-6,158,238,217,190,209,111,176
1368,customer-630,158,243,157,149,263,231,123
1369,customer-407,158,255,68,201,128,122,183
1370,customer-1549,159,171,208,179,189,126,61
1371,customer-1180,159,193,34,172,107,43,89
1372,customer-1915,159,199,149,56,103,41,169
1373,customer-889,159,210,54,56,203,214,53
1374,customer-990,159,210,260,61,127,211,90
1375,customer-66,159,222,59,29,26,199,33
1376,customer-932,159,222,156,105,217,210,183
1377,customer-1264,159,226,72,141,15,159,191
1378,customer-143,159,228,227,87,80,188,195
1379,customer-276,159,229,82,55,115,93,74
1380,customer-545,159,247,60,163,122,135,94
1381,customer-1030,159,247,106,112,181,43,9
1382,customer-1763,159,251,200,187,41,160,102
1383,customer-166,160,177,96,20,95,160,93
1384,customer-508,160,180,171,142,52,40,181
1385,customer-540,160,180,104,37,204,34,45
1386,customer-1501,160,216,226,98,97,15,199
1387,customer-1313,160,218,166,230,103,142,207
1388,customer-239,160,239,110,169,58,17,115
1389,customer-235,160,240,194,74,161,139,11
1390,customer-822,160,240,116,224,48,139,174
1391,customer-1912,160,251,182,186,85,79,195
1392,customer-1808,161,166,148,23,53,204,41
1393,customer-749,161,192,71,7,169,119,49
1394,customer-799,161,193,183,179,177,63,77
1395,customer-1806,161,210,212,9,68,179,61
1396,customer-1979,161,210,168,202,197,184,204
1397,customer-1323,161,221,201,224,64,114,107
1398,customer-478,161,224,160,142,153,119,102
1399,customer-129,161,233,164,92,120,18,197
1400,customer-1071,161,236,71,134,77,71,82
1401,customer-1333,161,249,59,76,171,186,170
1402,customer-1425,161,260,167,108,161,209,186
1403,customer-1095,162,175,139,197,86,75,127
1404,customer-1499,162,182,197,8,124,39,134
1405,customer-1355,162,186,99,59,78,158,58
1406,customer-348,162,196,127,105,119,193,15
1407,customer-965,162,200,179,136,29,134,169
1408,customer-1592,162,211,66,45,205,87,199
1409,customer-1505,162,225,59,269,98,73,61
1410,customer-1196,162,238,91,152,191,168,209
1411,customer-1053,162,260,163,107,189,41,113
1412,customer-715,163,167,161,160,119,33,239
1413,customer-1960,163,167,72,58,253,118,189
1414,customer-576,163,176,193,76,181,18,186
1415,customer-691,163,190,79,88,144,164,195
1416,customer-1907,163,190,153,191,77,78,113
1417,customer-1959,163,193,125,84,158,86,99
1418,customer-1290,163,199,11,71,70,133,110
1419,customer-1586,163,210,115,195,144,186,107
1420,customer-1199,163,217,170,63,176,29,66
1421,customer-1439,163,218,186,87,48,36,49
1422,customer-1951,163,223,171,164,92,212,126
1423,customer-1495,163,228,155,148,193,111,79
1424,customer-1159,163,235,80,173,144,272,138
1425,customer-934,163,251,117,126,169,20,195
1426,customer-1225,164,169,163,193,74,21,164
1427,customer-1424,164,190,55,167,131,39,87
1428,customer-592,164,224,252,207,103,185,217
1429,customer-262,164,231,44,129,105,150,126
1430,customer-648,164,231,43,98,234,158,89
1431,customer-1744,164,234,77,69,84,191,195
1432,customer-1627,164,239,29,84,45,177,131
1433,customer-603,165,181,173,242,186,113,233
1434,customer-1050,165,183,128,194,201,85,230
1435,customer-1527,165,183,70,102,168,152,144
1436,customer-930,165,222,40,200,154,115,96
1437,customer-1911,165,223,42,201,65,66,118
1438,customer-242,165,229,199,57,165,7,50
1439,customer-1,165,240,48,175,180,35,18
1440,customer-1503,165,247,227,117,37,122,88
1441,customer-958,166,167,24,103,82,141,187
1442,customer-1177,166,168,57,81,129,106,186
1443,customer-1450,166,169,115,44,65,128,127
1444,customer-813,166,181,81,132,1,71,125
1445,customer-125,166,185,66,61,98,55,138
1446,customer-1052,166,193,186,219,162,94,276
1447,customer-1395,166,202,88,209,161,107,139
1448,customer-119,166,210,80,73,83,170,64
1449,customer-772,166,217,106,113,83,214,188
1450,customer-1713,166,232,196,195,144,59,170
1451,customer-365,166,240,131,135,163,202,173
1452,customer-1271,166,253,113,166,94,74,7
1453,customer-948,166,261,204,182,192,94,172
1454,customer-205,167,167,97,127,151,63,113
1455,customer-1087,167,169,181,105,115,230,215
1456,customer-1238,167,169,74,102,59,65,125
1457,customer-1374,167,174,119,213,126,200,85
1458,customer-719,167,187,76,176,21,149,237
1459,customer-1136,167,188,181,74,222,186,203
1460,customer-1573,167,204,74,169,59,40,123
1461,customer-503,167,230,153,68,131,200,226
1462,customer-544,167,231,186,97,69,108,240
1463,customer-661,167,236,260,146,66,114,168
1464,customer-1521,167,255,172,130,83,117,254
1465,customer-832,167,258,205,210,258,200,84
1466,customer-672,168,183,48,10,33,145,15
1467,customer-1017,168,188,180,190,95,167,144
1468,customer-658,168,209,77,31,138,45,117
1469,customer-976,168,234,157,73,128,199,115
1470,customer-764,168,245,18,60,127,263,100
1471,customer-1217,169,209,80,50,247,120,11
1472,customer-76,169,221,18,102,28,45,178
1473,customer-194,169,226,74,74,114,134,52
1474,customer-1754,169,229,100,180,124,25,174
1475,customer-566,169,253,129,190,74,108,92
1476,customer-352,170,180,235,182,44,57,70
1477,customer-1610,170,184,206,47,92,192,88
1478,customer-955,170,188,241,103,189,102,36
1479,customer-1946,170,197,145,167,74,96,97
1480,customer-1883,170,207,104,91,76,135,52
1481,customer-999,170,209,26,204,114,193,113
1482,customer-1472,170,221,250,22,196,183,88
1483,customer-878,170,235,174,207,185,89,170
1484,customer-1539,170,238,23,114,191,79,200
1485,customer-1708,170,250,129,141,35,64,217
1486,customer-1530,170,255,86,233,62,149,169
1487,customer-1181,170,258,28,58,119,201,253
1488,customer-980,171,180,45,135,67,18,75
1489,customer-1678,171,200,59,154,32,170,37
1490,customer-866,171,206,28,118,117,67,112
1491,customer-1393,171,237,79,169,129,156,86
1492,customer-716,171,249,209,87,185,112,125
1493,customer-111,171,258,36,5,236,83,36
1494,customer-9,172,173,196,136,129,201,5
1495,customer-429,172,187,192,110,193,222,121
1496,customer-1131,172,191,236,177,23,123,35
1497,customer-247,172,199,4,60,137,101,75
1498,customer-1791,172,208,183,86,78,39,43
1499,customer-101,172,224,167,98,138,194,126
1500,customer-695,172,230,38,103,202,117,76
1501,customer-1508,172,235,202,103,168,177,105
1502,customer-575,172,237,135,113,26,224,147
1503,customer-787,172,246,161,107,107,48,98
1504,customer-584,172,250,184,171,182,167,160
1505,customer-1897,173,185,130,119,153,55,156
1506,customer-1456,173,186,185,160,44,179,110
1507,customer-44,173,192,106,110,240,55,20
1508,customer-524,173,195,212,171,120,210,127
1509,customer-1407,173,211,184,32,90,136,61
1510,customer-1704,173,222,200,195,84,156,46
1511,customer-87,173,231,17,53,96,93,163
1512,customer-1373,173,236,11,124,89,154,232
1513,customer-1684,173,238,125,181,71,104,167
1514,customer-506,173,240,191,217,144,47,35
1515,customer-1114,173,241,219,122,105,162,135
1516,customer-830,173,252,146,117,166,11,121
1517,customer-1485,173,266,155,207,139,125,118
1518,customer-141,174,220,148,98,154,115,143
1519,customer-1801,174,223,102,157,101,128,91
1520,customer-1474,174,232,241,150,140,96,191
1521,customer-375,174,235,145,101,68,117,84
1522,customer-75,174,244,33,112,184,168,112
1523,customer-1110,175,194,129,210,86,28,57
1524,customer-1507,175,215,35,45,137,119,105
1525,customer-1556,175,221,250,113,21,159,211
1526,customer-748,175,228,182,134,128,223,69
1527,customer-68,175,232,194,179,143,21,188
1528,customer-1354,175,247,115,203,207,205,150
1529,customer-222,175,254,17,86,111,96,80
1530,customer-1258,175,270,152,39,76,98,89
1531,customer-528,176,185,224,213,133,109,100
1532,customer-1376,176,192,182,166,46,161,214
1533,customer-1462,176,216,13,180,70,9,175
1534,customer-298,176,229,92,25,171,136,243
1535,customer-273,176,235,194,29,187,109,91
1536,customer-1670,176,237,50,20,163,156,236
1537,customer-1219,176,244,149,112,217,89,55
1538,customer-1800,176,248,49,122,80,46,51
1539,customer-723,176,271,111,23,152,173,77
1540,customer-538,177,196,54,203,146,158,182
1541,customer-1643,177,208,49,140,257,54,141
1542,customer-702,177,221,122,68,168,163,30
1543,customer-1078,177,239,185,164,11,89,132
1544,customer-10,177,245,164,165,140,81,209
1545,customer-251,177,246,164,31,61,77,161
1546,customer-1844,177,249,39,68,208,84,111
1547,customer-1795,177,253,140,235,130,74,207
1548,customer-744,177,266,184,117,205,20,76
1549,customer-704,178,178,141,102,66,211,178
1550,customer-1768,178,182,33,225,127,46,222
1551,customer-1390,178,200,139,54,23,63,189
1552,customer-881,178,207,60,195,64,78,26
1553,customer-277,178,234,123,41,197,113,172
1554,customer-1888,178,236,90,158,191,204,31
1555,customer-1809,178,254,125,117,59,155,124
1556,customer-1156,179,181,28,186,82,102,150
1557,customer-1727,179,184,56,60,151,236,93
1558,customer-620,179,193,157,81,126,102,199
1559,customer-1419,179,193,107,82,97,82,161
1560,customer-1003,179,204,61,217,130,106,110
1561,customer-1672,179,230,118,72,146,86,19
1562,customer-351,179,233,91,182,108,160,178
1563,customer-1757,179,266,43,229,146,66,204
1564,customer-381,180,182,164,183,188,165,65
1565,customer-60,180,184,85,25,167,118,72
1566,customer-1351,180,187,174,27,163,113,81
1567,customer-229,180,193,205,120,166,59,29
1568,customer-52,180,211,57,181,184,251,196
1569,customer-499,180,212,62,89,137,169,97
1570,customer-619,180,213,169,51,9,152,101
1571,customer-338,180,217,136,199,105,176,141
1572,customer-332,180,234,143,161,109,102,103
1573,customer-1673,180,243,83,6,211,197,76
1574,customer-188,180,260,135,85,113,86,100
1575,customer-430,180,261,184,245,133,23,253
1576,customer-1277,181,183,169,96,29,64,134
1577,customer-38,181,189,96,30,90,145,157
1578,customer-905,181,215,152,130,179,92,190
1579,customer-1948,181,215,160,244,95,201,176
1580,customer-1661,181,231,226,164,54,71,100
1581,customer-1343,181,232,143,73,203,166,88
1582,customer-677,181,262,161,90,159,169,218
1583,customer-795,182,182,31,179,51,28,144
1584,customer-633,182,202,54,166,198,46,42
1585,customer-1520,182,204,226,82,78,80,142
1586,customer-557,182,210,150,84,211,40,120
1587,customer-1000,182,218,171,93,214,149,175
1588,customer-1248,182,235,74,56,112,63,241
1589,customer-449,182,242,90,142,190,145,42
1590,customer-297,182,255,206,12,4,205,93
1591,customer-483,182,257,100,192,134,189,64
1592,customer-616,182,257,248,133,68,149,60
1593,customer-547,182,270,73,98,82,133,217
1594,customer-1779,182,277,14,38,65,156,222
1595,customer-1717,183,194,14,155,169,180,193
1596,customer-1413,183,195,103,82,149,116,45
1597,customer-311,183,200,124,65,157,34,202
1598,customer-957,183,206,33,180,165,53,165
1599,customer-1161,183,211,218,202,60,74,67
1600,customer-659,183,217,43,86,92,106,78
1601,customer-1349,183,229,71,191,98,122,110
1602,customer-350,183,238,138,142,27,190,67
1603,customer-1287,183,251,128,74,194,136,143
1604,customer-846,183,257,276,157,43,188,168
1605,customer-1780,183,275,76,128,154,121,172
1606,customer-512,184,184,45,196,247,85,223
1607,customer-349,184,190,132,94,196,30,142
1608,customer-1898,184,192,52,259,193,180,176
1609,customer-1143,184,196,189,102,129,22,119
1610,customer-1772,184,197,126,99,100,133,114
1611,customer-1694,184,208,106,193,146,65,215
1612,customer-1851,184,214,241,33,150,141,13
1613,customer-711,184,225,20,102,27,141,177
1614,customer-70,184,229,34,158,186,116,119
1615,customer-869,184,246,131,199,118,74,30
1616,customer-1580,184,253,156,134,50,166,84
1617,customer-1023,184,259,155,26,192,210,106
1618,customer-1590,184,260,82,68,194,178,113
1619,customer-414,185,197,271,93,214,83,119
1620,customer-937,185,197,77,225,84,226,210
1621,customer-1274,185,204,231,239,92,188,170
1622,customer-1657,185,215,54,169,114,53,62
1623,customer-104,185,222,180,193,8,102,132
1624,customer-1846,185,225,30,124,226,140,100
1625,customer-1570,185,227,36,75,175,201,177
1626,customer-1171,185,252,153,181,150,244,9
1627,customer-571,185,255,70,68,64,126,118
1628,customer-1693,185,263,121,99,161,171,61
1629,customer-753,185,271,114,77,208,228,62
1630,customer-1964,185,275,78,94,150,97,30
1631,customer-33,185,284,137,51,120,39,33
1632,customer-988,186,186,199,201,86,51,133
1633,customer-1318,186,186,29,153,208,34,51
1634,customer-250,186,188,68,178,240,194,97
1635,customer-746,186,197,130,147,90,212,204
1636,customer-884,186,202,119,80,265,28,94
1637,customer-128,186,211,162,138,202,119,28
1638,customer-1949,186,213,26,166,154,175,45
1639,customer-1167,186,214,86,45,90,111,56
1640,customer-1550,186,214,194,169,108,95,197
1641,customer-1667,186,222,7,200,207,149,169
1642,customer-1106,186,226,193,170,48,162,143
1643,customer-887,186,230,109,114,70,32,52
1644,customer-487,186,231,159,92,104,261,28
1645,customer-462,186,249,91,176,106,76,92
1646,customer-1525,186,253,180,14,144,93,139
1647,customer-927,186,255,156,189,23,41,78
1648,customer-395,186,263,185,70,52,185,163
1649,customer-1640,187,195,199,77,206,59,193
1650,customer-67,187,197,64,122,77,231,146
1651,customer-1377,187,207,159,231,184,228,164
1652,customer-534,187,214,197,66,149,101,171
1653,customer-255,187,218,95,130,61,164,26
1654,customer-626,187,226,66,212,207,34,186
1655,customer-1483,187,228,83,90,67,206,170
1656,customer-51,187,235,133,47,224,228,148
1657,customer-130,187,247,186,61,48,93,170
1658,customer-1486,187,261,102,52,26,234,77
1659,customer-901,187,267,44,190,185,138,234
1660,customer-1653,188,192,64,118,211,110,43
1661,customer-473,188,202,247,204,173,156,177
1662,customer-485,188,224,98,27,30,147,192
1663,customer-734,188,229,200,174,39,260,84
1664,customer-400,188,244,82,189,55,112,127
1665,customer-1701,188,269,193,172,145,250,179
1666,customer-29,188,274,201,216,4,109,64
1667,customer-266,189,207,127,69,29,119,116
1668,customer-1392,189,211,39,117,114,172,190
1669,customer-554,189,238,216,114,54,146,56
1670,customer-1756,189,244,143,189,105,149,90
1671,customer-984,189,258,91,60,82,177,121
1672,customer-24,189,268,47,139,58,155,100
1673,customer-1389,189,268,195,136,194,133,87
1674,customer-226,189,285,136,144,33,42,180
1675,customer-1157,190,198,182,174,182,177,172
1676,customer-671,190,207,59,25,254,161,109
1677,customer-1712,190,251,199,168,113,172,132
1678,customer-1452,190,252,62,55,35,219,161
1679,customer-909,190,260,82,108,40,196,136
1680,customer-1207,190,266,120,105,213,139,43
1681,customer-1709,190,285,56,51,133,114,10
1682,customer-271,191,201,59,154,172,151,53
1683,customer-1502,191,239,26,161,105,35,42
1684,customer-243,191,240,127,56,77,160,41
1685,customer-729,191,244,245,37,89,70,58
1686,customer-864,191,278,29,52,133,37,193
1687,customer-541,191,281,170,188,176,77,195
1688,customer-1920,192,195,172,166,52,125,243
1689,customer-829,192,217,67,59,140,180,149
1690,customer-561,192,218,204,100,188,48,162
1691,customer-1691,192,222,173,94,120,157,153
1692,customer-582,192,226,179,171,98,29,106
1693,customer-1372,192,261,131,41,205,174,189
1694,customer-1292,192,266,249,123,227,148,228
1695,customer-1906,192,270,263,108,171,208,238
1696,customer-1001,192,272,12,186,205,99,114
1697,customer-1736,192,280,111,72,28,33,66
1698,customer-1369,192,284,143,36,140,154,146
1699,customer-664,193,196,145,9,119,36,174
1700,customer-47,193,200,256,109,48,7,81
1701,customer-792,193,220,188,234,11,192,138
1702,customer-1682,193,221,200,122,115,101,197
1703,customer-372,193,233,46,45,127,77,215
1704,customer-731,193,234,126,117,64,12,140
1705,customer-888,193,241,99,122,193,140,159
1706,customer-1599,193,257,84,188,184,175,193
1707,customer-1275,193,268,178,82,224,74,108
1708,customer-1111,193,270,34,44,66,198,230
1709,customer-1997,194,206,95,216,195,209,40
1710,customer-1093,194,217,153,184,38,36,90
1711,customer-1930,194,222,119,132,139,47,41
1712,customer-1038,194,232,117,118,80,244,223
1713,customer-1415,194,232,28,28,177,100,129
1714,customer-961,194,254,74,194,60,81,133
1715,customer-950,194,257,162,169,125,141,22
1716,customer-1716,194,269,197,151,81,82,219
1717,customer-767,194,271,121,119,135,53,178
1718,customer-116,194,288,206,30,95,92,151
1719,customer-19,195,205,195,164,92,72,36
1720,customer-179,195,216,244,34,204,140,94
1721,customer-1447,195,217,146,190,68,245,111
1722,customer-468,195,228,29,218,163,116,188
1723,customer-618,195,236,164,138,32,175,257
1724,customer-1647,195,237,52,149,138,101,137
1725,customer-409,195,241,100,79,75,44,262
1726,customer-1679,195,255,85,200,74,223,183
1727,customer-949,195,287,71,135,81,105,215
1728,customer-95,196,223,82,90,176,195,139
1729,customer-1044,196,230,116,68,37,119,92
1730,customer-1454,196,239,43,91,134,179,26
1731,customer-164,196,264,5,195,4,171,122
1732,customer-467,196,266,58,124,118,46,171
1733,customer-676,196,285,19,108,8,71,184
1734,customer-1765,197,210,169,179,193,70,76
1735,customer-1267,197,217,100,39,144,193,141
1736,customer-1243,197,218,61,21,94,106,160
1737,customer-1209,197,224,109,93,105,107,232
1738,customer-420,197,227,2,100,131,118,129
1739,customer-1368,197,229,198,59,132,17,111
1740,customer-1651,197,244,245,135,96,217,168
1741,customer-1940,197,261,69,121,40,158,201
1742,customer-1350,197,270,31,134,184,152,85
1743,customer-1856,197,278,160,92,106,181,208
1744,customer-1027,197,288,13,70,41,102,113
1745,customer-1835,197,289,124,67,131,78,174
1746,customer-55,197,290,21,41,191,21,52
1747,customer-1887,198,208,161,39,197,13,74
1748,customer-1546,198,218,131,26,194,157,130
1749,customer-212,198,245,55,65,23,104,92
1750,customer-1461,198,249,111,180,68,143,116
1751,customer-903,198,253,132,99,94,125,239
1752,customer-1908,198,254,203,150,204,41,79
1753,customer-1215,198,259,178,28,59,74,45
1754,customer-766,198,276,86,98,33,81,70
1755,customer-233,198,278,95,119,132,34,212
1756,customer-1141,198,281,139,196,161,99,94
1757,customer-1307,198,283,206,176,177,163,111
1758,customer-224,198,285,152,148,17,217,198
1759,customer-1847,198,288,90,93,232,255,198
1760,customer-281,199,211,177,100,158,138,79
1761,customer-801,199,215,15,20,99,201,138
1762,customer-1923,199,221,256,193,28,159,134
1763,customer-769,199,230,93,61,128,74,202
1764,customer-727,199,241,210,170,257,104,263
1765,customer-660,199,246,14,60,119,94,118
1766,customer-1357,199,248,196,131,10,50,82
1767,customer-826,199,249,101,267,111,144,130
1768,customer-1100,199,270,127,130,58,193,69
1769,customer-1558,199,277,95,37,166,102,81
1770,customer-1420,199,292,191,171,76,82,183
1771,customer-793,200,207,84,52,91,57,34
1772,customer-1463,200,210,137,41,23,133,146
1773,customer-74,200,216,46,141,12,59,110
1774,customer-1401,200,219,99,201,218,199,13
1775,customer-403,200,225,230,172,90,94,134
1776,customer-1718,200,235,233,90,89,196,151
1777,customer-707,200,239,174,122,45,21,215
1778,customer-374,200,263,198,138,218,64,132
1779,customer-505,200,272,161,150,183,247,76
1780,customer-674,201,224,135,30,122,102,166
1781,customer-1186,201,255,228,195,162,169,18
1782,customer-1414,201,257,36,56,62,135,179
1783,customer-1950,201,292,120,23,76,134,216
1784,customer-1083,201,297,61,92,84,65,154
1785,customer-1490,202,209,214,106,220,194,165
1786,customer-1269,202,214,38,6,61,109,142
1787,customer-422,202,240,101,125,113,128,85
1788,customer-1308,202,243,82,105,41,142,139
1789,customer-604,202,260,198,109,124,175,74
1790,customer-997,202,264,44,78,126,113,203
1791,customer-1504,202,266,71,102,140,242,170
1792,customer-369,202,267,64,77,182,202,99
1793,customer-654,203,216,44,149,50,218,218
1794,customer-1735,203,219,152,176,181,47,171
1795,customer-393,203,220,192,97,37,224,112
1796,customer-1443,203,222,79,248,92,19,53
1797,customer-1282,203,229,79,109,124,85,49
1798,customer-1075,203,266,125,184,32,73,107
1799,customer-280,203,285,40,34,187,86,164
1800,customer-1988,203,286,129,99,17,76,224
1801,customer-402,204,217,38,32,96,16,99
1802,customer-183,204,233,119,162,142,109,249
1803,customer-778,204,263,47,35,101,209,46
1804,customer-1430,204,288,59,187,158,160,11
1805,customer-1299,204,296,118,50,82,186,252
1806,customer-1625,205,224,205,6,76,189,85
1807,customer-1811,205,248,149,142,133,164,71
1808,customer-1899,205,253,139,156,196,170,14
1809,customer-112,205,258,122,1,230,130,136
1810,customer-925,205,264,125,6,204,222,243
1811,customer-1767,205,275,112,197,227,185,51
1812,customer-1882,205,288,184,101,41,149,220
1813,customer-1934,205,289,71,50,69,138,88
1814,customer-1061,205,290,83,156,160,137,29
1815,customer-680,205,296,259,66,41,95,129
1816,customer-14,205,304,258,190,123,151,147
1817,customer-151,206,209,188,106,269,47,169
1818,customer-1190,206,235,147,70,216,115,164
1819,customer-1785,206,235,39,93,217,137,145
1820,customer-133,206,259,124,106,49,156,183
1821,customer-43,206,266,146,53,159,90,197
1822,customer-1451,206,277,113,191,123,64,116
1823,customer-481,206,287,69,78,84,175,244
1824,customer-924,206,289,202,198,174,22,74
1825,customer-455,206,295,141,199,231,22,128
1826,customer-1382,207,209,8,170,79,64,134
1827,customer-1288,207,247,112,128,123,214,48
1828,customer-1877,207,257,205,26,192,47,139
1829,customer-377,207,268,89,24,107,162,253
1830,customer-314,207,276,38,118,65,27,128
1831,customer-278,207,295,167,107,190,33,74
1832,customer-368,208,229,74,185,129,156,50
1833,customer-102,208,235,64,10,84,65,154
1834,customer-1819,208,256,186,111,28,53,99
1835,customer-397,208,258,165,87,118,199,31
1836,customer-839,208,259,194,163,98,194,18
1837,customer-1692,208,259,202,241,206,200,94
1838,customer-1328,208,276,225,209,60,54,128
1839,customer-1671,208,288,225,191,53,189,116
1840,customer-1978,208,291,140,181,55,166,94
1841,customer-361,209,227,162,134,41,138,27
1842,customer-330,209,242,142,127,92,89,116
1843,customer-1935,209,263,118,137,98,197,184
1844,customer-1526,209,291,62,178,203,160,115
1845,customer-1155,209,305,163,21,15,111,172
1846,customer-1748,210,211,77,52,154,40,93
1847,customer-1711,210,217,178,207,36,71,148
1848,customer-1195,210,227,170,31,64,119,179
1849,customer-1839,210,243,108,27,95,157,106
1850,customer-390,210,247,61,228,28,153,157
1851,customer-1080,210,247,126,172,193,22,129
1852,customer-985,210,274,160,129,57,128,184
1853,customer-1803,210,291,108,160,230,41,31
1854,customer-1557,211,259,108,149,53,155,130
1855,customer-1793,211,263,186,94,107,223,78
1856,customer-1838,211,271,142,211,89,195,180
1857,customer-1043,212,217,154,67,144,124,85
1858,customer-1164,212,225,9,149,121,78,31
1859,customer-1305,212,238,30,89,178,11,204
1860,customer-354,212,259,86,161,84,67,179
1861,customer-1683,212,284,139,245,66,132,147
1862,customer-456,213,237,161,61,185,141,211
1863,customer-1870,213,243,38,190,116,75,98
1864,customer-1689,213,267,142,80,159,133,167
1865,customer-1120,213,282,66,148,173,44,22
1866,customer-574,213,285,212,165,157,46,223
1867,customer-1429,213,288,173,116,104,206,215
1868,customer-964,213,292,96,122,46,89,116
1869,customer-998,213,296,97,218,150,94,46
1870,customer-1750,214,241,73,48,91,23,141
1871,customer-228,214,248,135,141,95,107,100
1872,customer-992,214,253,10,104,201,148,234
1873,customer-1843,214,257,110,138,40,148,26
1874,customer-1281,214,280,183,50,62,106,210
1875,customer-438,214,313,201,197,15,101,146
1876,customer-1842,215,219,103,198,66,211,17
1877,customer-32,215,229,104,18,151,143,174
1878,customer-1220,215,237,86,57,93,243,112
1879,customer-1695,215,248,186,70,38,149,157
1880,customer-1325,215,305,143,63,65,78,61
1881,customer-913,216,228,49,189,124,76,229
1882,customer-26,216,256,214,13,130,70,41
1883,customer-1680,216,262,183,172,148,116,77
1884,customer-386,216,277,184,101,79,211,136
1885,customer-1528,216,298,158,72,186,82,55
1886,customer-694,216,316,30,236,130,133,104
1887,customer-708,217,217,236,97,131,231,16
1888,customer-1868,217,219,36,194,126,45,71
1889,customer-1062,217,256,187,185,104,233,103
1890,customer-433,217,265,204,160,162,162,61
1891,customer-1205,218,244,175,114,94,193,163
1892,customer-921,218,255,56,105,231,167,174
1893,customer-651,218,266,42,174,61,176,91
1894,customer-781,218,276,142,95,219,168,176
1895,customer-1969,218,295,224,159,73,169,158
1896,customer-1138,218,302,129,198,163,165,105
1897,customer-605,219,228,169,139,191,178,65
1898,customer-304,219,231,132,176,132,141,165
1899,customer-1013,219,233,142,221,208,136,176
1900,customer-439,219,259,189,58,247,139,44
1901,customer-1236,219,273,271,35,181,56,239
1902,customer-214,219,289,12,67,231,195,135
1903,customer-876,219,299,128,67,196,175,183
