ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope
1699,customer-17384,0,50,16,8
1700,customer-17383,0,50,24,9
1701,customer-270575,0,50,62,5
1702,customer-81873,0,50,47,6
1703,customer-81872,0,50,24,8
1704,customer-391828,0,50,28,14
1705,customer-391827,0,50,24,12
1706,customer-20112,0,50,91,15
1707,customer-20111,0,50,88,5
1708,customer-50540,0,50,2,15
1709,customer-391151,0,50,28,11
1710,customer-391150,0,50,28,9
1711,customer-391149,0,50,28,9
1712,customer-19876,0,50,0,12
1713,customer-19875,0,50,12,2
1714,customer-132975,0,50,12,12
1715,customer-132974,0,50,16,17
1716,customer-20591,0,50,12,11
1717,customer-456791,0,50,19,27
1718,customer-456792,0,50,9,26
1719,customer-456397,0,50,20,23
1720,customer-456398,0,50,12,15
1721,customer-392497,0,50,29,17
1722,customer-20352,0,50,90,20
1723,customer-20351,0,50,8,12
1724,customer-20350,0,50,21,18
1725,customer-129025,0,50,9,15
1726,customer-275890,0,50,89,32
1727,customer-201791,0,50,18,42
1728,customer-42706,0,50,4,9
1729,customer-128309,0,50,4,8
1730,customer-128308,0,50,14,24
1731,customer-128181,0,50,23,18
1732,customer-128667,0,50,6,18
1733,customer-51179,0,50,9,21
1734,customer-19638,0,50,18,11
1735,customer-50857,0,50,11,21
1736,customer-50858,0,50,4,17
1737,customer-82169,0,50,36,12
1738,customer-276441,0,50,90,30
1739,customer-41568,0,50,0,12
1740,customer-41567,0,50,5,14
1741,customer-489931,0,50,32,5
1742,customer-489932,0,50,0,5
1743,customer-41473,0,50,21,9
1744,customer-323000,0,50,28,32
1745,customer-322999,0,50,26,32
1746,customer-377797,0,50,91,24
1747,customer-121361,0,50,90,33
1748,customer-377796,0,50,98,24
1749,customer-263803,0,50,17,23
1750,customer-121727,0,50,87,26
1751,customer-121726,0,50,88,27
1752,customer-33304,0,50,0,21
1753,customer-489402,0,50,18,8
1754,customer-377243,0,50,92,20
1755,customer-33303,0,50,6,17
1756,customer-33301,0,50,23,6
1757,customer-33302,0,50,10,9
1758,customer-263311,0,50,24,21
1759,customer-263310,0,50,25,21
1760,customer-497094,0,50,79,17
1761,customer-497095,0,50,76,17
1762,customer-260434,0,50,8,20
1763,customer-260433,0,50,9,18
1764,customer-260886,0,50,1,27
1765,customer-496619,0,50,66,20
1766,customer-496618,0,50,67,21
1767,customer-207544,0,50,20,48
1768,customer-207543,0,50,19,47
1769,customer-376145,0,50,86,21
1770,customer-376144,0,50,87,20
1771,customer-376143,0,50,85,23
1772,customer-376142,0,50,83,26
1773,customer-323713,0,50,24,35
1774,customer-33673,0,50,16,9
1775,customer-33674,0,50,5,12
1776,customer-33675,0,50,0,17
1777,customer-123920,0,50,3,20
1778,customer-123799,0,50,36,24
1779,customer-123800,0,50,39,5
1780,customer-126847,0,51,5,18
1781,customer-126846,0,51,9,11
1782,customer-469016,0,51,98,23
1783,customer-469017,0,51,99,21
1784,customer-126716,0,51,0,8
1785,customer-18048,0,51,10,21
1786,customer-18047,0,51,1,15
1787,customer-469335,0,51,6,32
1788,customer-469336,0,51,97,29
1789,customer-469337,0,51,0,29
1790,customer-469346,0,51,9,8
1791,customer-18046,0,51,4,11
1792,customer-127077,0,51,92,5
1793,customer-18045,0,51,24,12
1794,customer-471182,0,51,5,21
1795,customer-470791,0,51,6,29
1796,customer-17822,0,51,16,21
1797,customer-17821,0,51,16,17
1798,customer-183905,0,51,50,0
1799,customer-183904,0,51,44,8
1800,customer-183906,0,51,92,6
1801,customer-126479,0,51,14,9
1802,customer-271679,0,51,10,8
1803,customer-183909,0,51,10,23
1804,customer-271678,0,51,15,6
1805,customer-51811,0,51,10,20
1806,customer-469688,0,51,11,29
1807,customer-470034,0,51,13,27
1808,customer-470402,0,51,11,20
1809,customer-318302,0,51,15,9
1810,customer-183910,0,51,13,24
1811,customer-127799,0,51,87,9
1812,customer-184160,0,51,28,12
1813,customer-42614,0,51,0,2
1814,customer-184164,0,51,92,5
1815,customer-184163,0,51,17,3
1816,customer-184162,0,51,25,8
1817,customer-127207,0,51,34,6
1818,customer-127567,0,51,99,9
1819,customer-51495,0,51,10,24
1820,customer-317596,0,51,96,5
1821,customer-317595,0,51,24,9
1822,customer-127461,0,51,22,15
1823,customer-127439,0,51,88,5
1824,customer-125241,0,51,61,9
1825,customer-125255,0,51,97,26
1826,customer-125254,0,51,3,18
1827,customer-125253,0,51,11,8
1828,customer-125252,0,51,34,11
1829,customer-125250,0,51,47,23
1830,customer-125251,0,51,43,15
1831,customer-159471,0,51,16,12
1832,customer-159470,0,51,19,12
1833,customer-42237,0,51,96,9
1834,customer-125377,0,51,12,15
1835,customer-269583,0,51,98,8
1836,customer-269582,0,51,7,8
1837,customer-269581,0,51,16,8
1838,customer-159935,0,51,11,8
1839,customer-159936,0,51,11,9
1840,customer-183637,0,51,4,11
1841,customer-159702,0,51,15,9
1842,customer-183639,0,51,11,20
1843,customer-183638,0,51,8,17
1844,customer-183636,0,51,11,5
1845,customer-473879,0,51,12,3
1846,customer-125984,0,51,2,12
1847,customer-126114,0,51,31,11
1848,customer-126113,0,51,39,11
1849,customer-125983,0,51,88,11
1850,customer-125982,0,51,78,6
1851,customer-270631,0,51,9,11
1852,customer-125981,0,51,28,3
1853,customer-472332,0,51,4,23
1854,customer-472333,0,51,99,11
1855,customer-126348,0,51,88,17
1856,customer-126347,0,51,6,9
1857,customer-471943,0,51,13,20
1858,customer-472710,0,51,3,11
1859,customer-271161,0,51,7,8
1860,customer-271160,0,51,14,8
1861,customer-319013,0,51,29,14
1862,customer-125611,0,51,51,15
1863,customer-270097,0,51,6,12
1864,customer-125613,0,51,51,14
1865,customer-125614,0,51,42,11
1866,customer-270096,0,51,14,12
1867,customer-125617,0,51,79,5
1868,customer-125616,0,51,42,6
1869,customer-125615,0,51,38,11
1870,customer-125610,0,51,53,8
1871,customer-125608,0,51,0,3
1872,customer-125609,0,51,53,2
1873,customer-159231,0,51,13,9
1874,customer-159230,0,51,17,14
1875,customer-270574,0,51,36,15
1876,customer-125744,0,51,16,12
1877,customer-125743,0,51,21,15
1878,customer-131387,0,51,81,9
1879,customer-131386,0,51,21,12
1880,customer-457541,0,51,13,21
1881,customer-156966,0,51,11,20
1882,customer-130820,0,51,0,5
1883,customer-130819,0,51,21,8
1884,customer-277529,0,51,91,21
1885,customer-391145,0,51,14,6
1886,customer-391144,0,51,12,6
1887,customer-391143,0,51,14,8
1888,customer-391146,0,51,19,8
1889,customer-391148,0,51,26,12
1890,customer-50522,0,51,16,18
1891,customer-50523,0,51,5,12
1892,customer-391147,0,51,23,9
1893,customer-315520,0,51,34,14
1894,customer-315521,0,51,16,2
1895,customer-131025,0,51,59,12
1896,customer-131024,0,51,37,17
1897,customer-132594,0,51,14,6
1898,customer-156719,0,51,10,15
1899,customer-156718,0,51,17,20
1900,customer-43083,0,51,94,8
1901,customer-43082,0,51,19,6
1902,customer-42991,0,51,6,12
1903,customer-457173,0,51,21,30
1904,customer-457174,0,51,9,24
1905,customer-50204,0,51,11,6
1906,customer-314827,0,51,36,17
1907,customer-314828,0,51,16,5
1908,customer-128898,0,51,18,23
1909,customer-128874,0,51,44,6
1910,customer-129233,0,51,81,6
1911,customer-129232,0,51,38,8
1912,customer-201789,0,51,18,35
1913,customer-201790,0,51,18,38
1914,customer-128644,0,51,68,9
1915,customer-316900,0,51,18,9
1916,customer-316901,0,51,99,14
1917,customer-129257,0,51,16,23
1918,customer-128516,0,51,71,5
1919,customer-128539,0,51,18,23
1920,customer-276987,0,51,90,26
1921,customer-276986,0,51,91,29
1922,customer-130103,0,51,16,17
1923,customer-129977,0,51,15,21
1924,customer-129951,0,51,0,5
1925,customer-129950,0,51,26,15
1926,customer-390474,0,51,22,5
1927,customer-390473,0,51,15,3
1928,customer-130462,0,51,9,12
1929,customer-390472,0,51,16,5
1930,customer-390471,0,51,16,6
1931,customer-390470,0,51,14,9
1932,customer-316211,0,51,11,11
1933,customer-129385,0,51,10,9
1934,customer-184430,0,51,8,17
1935,customer-129384,0,51,22,24
1936,customer-389798,0,51,36,6
1937,customer-389796,0,51,33,3
1938,customer-389797,0,51,33,6
1939,customer-129591,0,51,40,15
1940,customer-72026,0,51,26,6
1941,customer-72027,0,51,94,6
1942,customer-184431,0,51,5,18
1943,customer-129744,0,51,21,20
1944,customer-72028,0,51,98,9
1945,customer-129617,0,51,15,21
1946,customer-129592,0,51,71,5
1947,customer-322998,0,51,25,33
1948,customer-378355,0,51,89,23
1949,customer-378354,0,51,92,24
1950,customer-263797,0,51,18,15
1951,customer-263831,0,51,66,11
1952,customer-263830,0,51,55,8
1953,customer-263829,0,51,59,8
1954,customer-322304,0,51,28,32
1955,customer-263217,0,51,94,3
1956,customer-263309,0,51,25,18
1957,customer-263308,0,51,27,15
1958,customer-263307,0,51,29,12
1959,customer-263306,0,51,32,14
1960,customer-263305,0,51,33,20
1961,customer-497096,0,51,74,15
1962,customer-497097,0,51,71,18
1963,customer-260431,0,51,8,17
1964,customer-260882,0,51,4,26
1965,customer-260879,0,51,8,23
1966,customer-260883,0,51,2,27
1967,customer-260884,0,51,1,27
1968,customer-260885,0,51,1,27
1969,customer-207542,0,51,19,45
1970,customer-260145,0,51,80,9
1971,customer-260146,0,51,71,14
1972,customer-260147,0,51,66,17
1973,customer-260422,0,51,11,11
1974,customer-260420,0,51,30,3
1975,customer-497578,0,51,79,15
1976,customer-497579,0,51,76,18
1977,customer-497580,0,51,75,20
1978,customer-260421,0,51,4,5
1979,customer-13222,0,51,15,8
1980,customer-376148,0,51,82,21
1981,customer-376147,0,51,83,20
1982,customer-376146,0,51,83,21
1983,customer-33672,0,51,25,5
1984,customer-261342,0,51,8,26
1985,customer-320434,0,51,98,9
1986,customer-126845,0,52,26,14
1987,customer-469676,0,52,13,27
1988,customer-18270,0,52,8,8
1989,customer-18269,0,52,23,17
1990,customer-18268,0,52,22,15
1991,customer-18267,0,52,16,6
1992,customer-18266,0,52,12,3
1993,customer-18265,0,52,18,9
1994,customer-272722,0,52,9,5
1995,customer-471558,0,52,4,21
1996,customer-51794,0,52,19,8
1997,customer-272201,0,52,7,6
1998,customer-272200,0,52,18,6
1999,customer-470020,0,52,16,23
2000,customer-470021,0,52,3,26
2001,customer-469677,0,52,5,29
2002,customer-318301,0,52,24,20
2003,customer-184159,0,52,29,15
2004,customer-184158,0,52,29,21
2005,customer-51386,0,52,84,23
2006,customer-127928,0,52,8,12
2007,customer-127927,0,52,9,2
2008,customer-127925,0,52,42,20
2009,customer-127924,0,52,42,23
2010,customer-127566,0,52,21,14
2011,customer-51478,0,52,32,11
2012,customer-51479,0,52,32,6
2013,customer-125236,0,52,35,12
2014,customer-125235,0,52,42,12
2015,customer-125234,0,52,36,21
2016,customer-52428,0,52,78,8
2017,customer-52429,0,52,78,17
2018,customer-473478,0,52,14,8
2019,customer-125963,0,52,35,11
2020,customer-125962,0,52,32,20
2021,customer-183898,0,52,31,20
2022,customer-183897,0,52,29,15
2023,customer-126328,0,52,19,12
2024,customer-126327,0,52,28,18
2025,customer-473092,0,52,3,11
2026,customer-474668,0,52,17,20
2027,customer-52112,0,52,97,6
2028,customer-125597,0,52,39,18
2029,customer-131414,0,52,5,12
2030,customer-131388,0,52,75,21
2031,customer-278610,0,52,96,21
2032,customer-131415,0,52,81,23
2033,customer-131176,0,52,11,14
2034,customer-131747,0,52,78,17
2035,customer-184690,0,52,5,8
2036,customer-156964,0,52,18,17
2037,customer-184691,0,52,3,14
2038,customer-279154,0,52,95,21
2039,customer-184692,0,52,4,20
2040,customer-131774,0,52,86,14
2041,customer-156927,0,52,6,12
2042,customer-131536,0,52,28,6
2043,customer-131537,0,52,5,8
2044,customer-156965,0,52,16,20
2045,customer-131175,0,52,14,12
2046,customer-130696,0,52,99,5
2047,customer-130695,0,52,14,12
2048,customer-130668,0,52,78,15
2049,customer-130667,0,52,51,6
2050,customer-157177,0,52,16,14
2051,customer-130666,0,52,37,17
2052,customer-157178,0,52,1,12
2053,customer-157214,0,52,11,9
2054,customer-157215,0,52,13,12
2055,customer-278070,0,52,93,17
2056,customer-278069,0,52,95,20
2057,customer-131053,0,52,30,3
2058,customer-131026,0,52,70,21
2059,customer-156678,0,52,11,12
2060,customer-132593,0,52,26,18
2061,customer-132592,0,52,32,21
2062,customer-132943,0,52,93,20
2063,customer-132942,0,52,96,21
2064,customer-132941,0,52,2,23
2065,customer-132939,0,52,15,12
2066,customer-132938,0,52,26,15
2067,customer-132809,0,52,83,9
2068,customer-132808,0,52,98,6
2069,customer-132807,0,52,99,12
2070,customer-132806,0,52,96,14
2071,customer-132835,0,52,12,9
2072,customer-157216,0,52,14,17
2073,customer-132128,0,52,64,20
2074,customer-132127,0,52,15,9
2075,customer-132100,0,52,97,6
2076,customer-131891,0,52,53,6
2077,customer-131890,0,52,36,17
2078,customer-132485,0,52,92,2
2079,customer-132456,0,52,88,11
2080,customer-132455,0,52,98,11
2081,customer-132242,0,52,35,27
2082,customer-132243,0,52,41,17
2083,customer-51069,0,52,68,15
2084,customer-51070,0,52,77,18
2085,customer-128999,0,52,9,18
2086,customer-128998,0,52,4,12
2087,customer-128997,0,52,4,5
2088,customer-201787,0,52,17,29
2089,customer-201788,0,52,18,30
2090,customer-128159,0,52,80,12
2091,customer-128158,0,52,34,2
2092,customer-128287,0,52,69,14
2093,customer-128286,0,52,55,15
2094,customer-128285,0,52,42,20
2095,customer-128284,0,52,38,18
2096,customer-51162,0,52,33,11
2097,customer-389131,0,52,41,23
2098,customer-389130,0,52,41,24
2099,customer-128642,0,52,21,18
2100,customer-128641,0,52,17,14
2101,customer-128515,0,52,36,12
2102,customer-276943,0,52,38,12
2103,customer-276942,0,52,34,17
2104,customer-72014,0,52,38,9
2105,customer-72015,0,52,50,11
2106,customer-72012,0,52,38,2
2107,customer-72013,0,52,38,3
2108,customer-129949,0,52,26,20
2109,customer-72007,0,52,18,8
2110,customer-130338,0,52,8,18
2111,customer-72011,0,52,36,9
2112,customer-130310,0,52,14,12
2113,customer-130309,0,52,26,18
2114,customer-184429,0,52,11,14
2115,customer-389793,0,52,31,12
2116,customer-389794,0,52,30,9
2117,customer-129356,0,52,16,9
2118,customer-389795,0,52,31,5
2119,customer-50841,0,52,15,15
2120,customer-50840,0,52,18,14
2121,customer-120588,0,52,4,6
2122,customer-262744,0,52,38,6
2123,customer-120225,0,52,97,11
2124,customer-120224,0,52,19,11
2125,customer-261808,0,52,6,29
2126,customer-261807,0,52,9,29
2127,customer-261795,0,52,28,14
2128,customer-262271,0,52,31,11
2129,customer-54278,0,52,5,8
2130,customer-263694,0,52,9,8
2131,customer-263693,0,52,19,6
2132,customer-121575,0,52,59,11
2133,customer-121316,0,52,95,9
2134,customer-121315,0,52,22,11
2135,customer-321846,0,52,98,29
2136,customer-485757,0,52,5,20
2137,customer-485758,0,52,93,24
2138,customer-263796,0,52,26,14
2139,customer-120954,0,52,16,5
2140,customer-120955,0,52,90,12
2141,customer-322302,0,52,25,32
2142,customer-120846,0,52,59,17
2143,customer-322303,0,52,27,32
2144,customer-53978,0,52,36,8
2145,customer-263216,0,52,27,6
2146,customer-376149,0,52,81,26
2147,customer-260595,0,52,80,9
2148,customer-260596,0,52,73,17
2149,customer-207249,0,52,21,44
2150,customer-260868,0,52,89,5
2151,customer-119500,0,52,88,9
2152,customer-260867,0,52,27,8
2153,customer-72619,0,52,10,8
2154,customer-119499,0,52,8,5
2155,customer-72620,0,52,96,11
2156,customer-72617,0,52,29,5
2157,customer-72618,0,52,19,5
2158,customer-119397,0,52,16,9
2159,customer-72621,0,52,1,14
2160,customer-207541,0,52,20,42
2161,customer-119037,0,52,48,9
2162,customer-119036,0,52,41,8
2163,customer-119139,0,52,94,8
2164,customer-497581,0,52,74,21
2165,customer-497582,0,52,74,23
2166,customer-119035,0,52,35,6
2167,customer-498050,0,52,79,23
2168,customer-119034,0,52,42,2
2169,customer-119033,0,52,27,9
2170,customer-119865,0,52,8,5
2171,customer-261515,0,52,78,15
2172,customer-72615,0,52,47,11
2173,customer-261046,0,52,75,17
2174,customer-72616,0,52,41,8
2175,customer-72614,0,52,41,9
2176,customer-54574,0,52,16,20
2177,customer-54575,0,52,99,15
2178,customer-261329,0,52,27,14
2179,customer-261330,0,52,25,5
2180,customer-375607,0,52,77,18
2181,customer-375606,0,52,72,17
2182,customer-375605,0,52,66,23
2183,customer-479019,0,52,99,14
2184,customer-160629,0,52,8,9
2185,customer-320433,0,52,20,17
2186,customer-18264,0,53,17,15
2187,customer-18263,0,53,12,17
2188,customer-18262,0,53,5,14
2189,customer-471163,0,53,89,23
2190,customer-470775,0,53,93,14
2191,customer-271533,0,53,5,5
2192,customer-271532,0,53,18,6
2193,customer-126692,0,53,31,23
2194,customer-126693,0,53,29,17
2195,customer-18037,0,53,21,5
2196,customer-18036,0,53,16,6
2197,customer-18035,0,53,18,15
2198,customer-18034,0,53,12,15
2199,customer-18033,0,53,5,15
2200,customer-126695,0,53,19,9
2201,customer-126694,0,53,25,3
2202,customer-18031,0,53,4,15
2203,customer-470387,0,53,10,11
2204,customer-470388,0,53,4,23
2205,customer-272055,0,53,11,6
2206,customer-272054,0,53,19,8
2207,customer-157979,0,53,8,20
2208,customer-184150,0,53,24,6
2209,customer-157980,0,53,5,23
2210,customer-157942,0,53,9,18
2211,customer-157943,0,53,0,15
2212,customer-158191,0,53,8,17
2213,customer-269434,0,53,21,6
2214,customer-269436,0,53,9,5
2215,customer-269435,0,53,16,5
2216,customer-72299,0,53,11,8
2217,customer-72300,0,53,22,11
2218,customer-72301,0,53,29,8
2219,customer-72302,0,53,32,8
2220,customer-72298,0,53,12,15
2221,customer-268897,0,53,16,5
2222,customer-183890,0,53,18,2
2223,customer-183889,0,53,15,9
2224,customer-474510,0,53,35,20
2225,customer-126326,0,53,36,15
2226,customer-271014,0,53,14,6
2227,customer-271013,0,53,18,5
2228,customer-72219,0,53,22,6
2229,customer-72220,0,53,94,5
2230,customer-475332,0,53,23,11
2231,customer-269949,0,53,17,6
2232,customer-474919,0,53,30,11
2233,customer-474920,0,53,29,12
2234,customer-474921,0,53,28,15
2235,customer-270482,0,53,14,5
2236,customer-270481,0,53,18,6
2237,customer-131506,0,53,4,15
2238,customer-72001,0,53,26,8
2239,customer-130789,0,53,85,14
2240,customer-130788,0,53,94,5
2241,customer-131144,0,53,17,9
2242,customer-280096,0,53,94,14
2243,customer-280552,0,53,94,14
2244,customer-279626,0,53,93,15
2245,customer-279625,0,53,97,18
2246,customer-71932,0,53,0,2
2247,customer-77094,0,53,20,8
2248,customer-157687,0,53,2,5
2249,customer-157688,0,53,96,6
2250,customer-201785,0,53,12,24
2251,customer-201786,0,53,13,26
2252,customer-184419,0,53,24,8
2253,customer-76819,0,53,42,11
2254,customer-389129,0,53,42,26
2255,customer-389128,0,53,44,26
2256,customer-389127,0,53,44,26
2257,customer-157726,0,53,10,18
2258,customer-157727,0,53,4,17
2259,customer-389126,0,53,42,24
2260,customer-389125,0,53,40,21
2261,customer-276941,0,53,33,17
2262,customer-276940,0,53,36,12
2263,customer-276939,0,53,38,11
2264,customer-276938,0,53,34,11
2265,customer-50747,0,53,77,11
2266,customer-157429,0,53,50,5
2267,customer-130073,0,53,2,11
2268,customer-72005,0,53,28,11
2269,customer-72006,0,53,23,18
2270,customer-72008,0,53,91,5
2271,customer-72009,0,53,80,2
2272,customer-72010,0,53,41,6
2273,customer-130432,0,53,2,18
2274,customer-130431,0,53,93,14
2275,customer-157430,0,53,38,3
2276,customer-129357,0,53,91,11
2277,customer-129355,0,53,26,9
2278,customer-157431,0,53,19,8
2279,customer-157432,0,53,7,9
2280,customer-157468,0,53,11,9
2281,customer-276393,0,53,38,8
2282,customer-276392,0,53,30,8
2283,customer-276391,0,53,27,5
2284,customer-276390,0,53,34,5
2285,customer-157469,0,53,8,9
2286,customer-129715,0,53,19,9
2287,customer-129714,0,53,11,5
2288,customer-262465,0,53,68,15
2289,customer-262755,0,53,6,20
2290,customer-322546,0,53,99,20
2291,customer-322547,0,53,92,29
2292,customer-261984,0,53,80,15
2293,customer-182773,0,53,63,9
2294,customer-493048,0,53,21,14
2295,customer-182772,0,53,47,11
2296,customer-182778,0,53,29,9
2297,customer-492274,0,53,98,21
2298,customer-182780,0,53,38,8
2299,customer-491983,0,53,12,11
2300,customer-182779,0,53,36,6
2301,customer-262283,0,53,8,29
2302,customer-262282,0,53,8,24
2303,customer-492517,0,53,15,9
2304,customer-487110,0,53,18,18
2305,customer-486834,0,53,100,20
2306,customer-486835,0,53,98,26
2307,customer-487368,0,53,95,14
2308,customer-486022,0,53,83,8
2309,customer-486570,0,53,16,6
2310,customer-121680,0,53,21,14
2311,customer-486303,0,53,1,23
2312,customer-121681,0,53,5,12
2313,customer-487651,0,53,20,24
2314,customer-72515,0,53,20,3
2315,customer-72516,0,53,27,3
2316,customer-161587,0,53,0,8
2317,customer-262934,0,53,76,18
2318,customer-161586,0,53,4,5
2319,customer-183054,0,53,34,11
2320,customer-183060,0,53,27,11
2321,customer-183055,0,53,70,11
2322,customer-183061,0,53,32,6
2323,customer-183062,0,53,34,9
2324,customer-119391,0,53,8,9
2325,customer-119390,0,53,6,8
2326,customer-119389,0,53,18,11
2327,customer-119388,0,53,26,14
2328,customer-75988,0,53,19,11
2329,customer-75987,0,53,24,14
2330,customer-323953,0,53,3,12
2331,customer-323954,0,53,90,20
2332,customer-496453,0,53,24,27
2333,customer-207247,0,53,20,32
2334,customer-207248,0,53,21,39
2335,customer-162071,0,53,12,11
2336,customer-162072,0,53,6,9
2337,customer-162073,0,53,4,11
2338,customer-162074,0,53,3,11
2339,customer-498847,0,53,20,8
2340,customer-498522,0,53,81,23
2341,customer-498523,0,53,81,20
2342,customer-162070,0,53,15,11
2343,customer-54872,0,53,19,9
2344,customer-162069,0,53,17,14
2345,customer-498051,0,53,78,23
2346,customer-498052,0,53,78,23
2347,customer-119032,0,53,28,11
2348,customer-119031,0,53,34,6
2349,customer-161824,0,53,20,12
2350,customer-76065,0,53,94,17
2351,customer-494051,0,53,17,12
2352,customer-76063,0,53,7,12
2353,customer-76062,0,53,11,11
2354,customer-323247,0,53,94,20
2355,customer-76064,0,53,2,15
2356,customer-161830,0,53,98,8
2357,customer-119749,0,53,9,14
2358,customer-119748,0,53,9,6
2359,customer-119747,0,53,29,6
2360,customer-161829,0,53,6,8
2361,customer-375608,0,53,76,52
2362,customer-158477,0,54,99,14
2363,customer-272577,0,54,16,5
2364,customer-158476,0,54,0,9
2365,customer-51756,0,54,76,12
2366,customer-51755,0,54,12,9
2367,customer-18252,0,54,10,11
2368,customer-18251,0,54,12,6
2369,customer-18250,0,54,27,3
2370,customer-18249,0,54,33,8
2371,customer-127050,0,54,34,20
2372,customer-158439,0,54,6,15
2373,customer-127049,0,54,32,23
2374,customer-127051,0,54,35,11
2375,customer-126690,0,54,36,23
2376,customer-126691,0,54,34,18
2377,customer-18032,0,54,0,17
2378,customer-18030,0,54,12,18
2379,customer-18029,0,54,12,14
2380,customer-18028,0,54,12,8
2381,customer-18027,0,54,20,11
2382,customer-158683,0,54,2,20
2383,customer-184145,0,54,20,8
2384,customer-388465,0,54,42,6
2385,customer-388464,0,54,38,12
2386,customer-51439,0,54,50,0
2387,customer-184144,0,54,21,5
2388,customer-76818,0,54,40,15
2389,customer-274108,0,54,18,15
2390,customer-202292,0,54,9,6
2391,customer-127410,0,54,25,9
2392,customer-273091,0,54,5,3
2393,customer-273090,0,54,22,6
2394,customer-158229,0,54,5,14
2395,customer-158230,0,54,5,18
2396,customer-273604,0,54,14,8
2397,customer-273603,0,54,21,15
2398,customer-18475,0,54,8,11
2399,customer-184143,0,54,23,8
2400,customer-184142,0,54,24,11
2401,customer-269425,0,54,23,12
2402,customer-269424,0,54,22,9
2403,customer-269423,0,54,22,8
2404,customer-269421,0,54,26,11
2405,customer-269422,0,54,25,6
2406,customer-52391,0,54,98,8
2407,customer-124964,0,54,28,9
2408,customer-268886,0,54,29,14
2409,customer-268887,0,54,27,12
2410,customer-76542,0,54,41,15
2411,customer-76543,0,54,40,11
2412,customer-76615,0,54,97,14
2413,customer-76616,0,54,9,17
2414,customer-183888,0,54,12,9
2415,customer-183885,0,54,20,8
2416,customer-183884,0,54,23,9
2417,customer-52074,0,54,92,12
2418,customer-158927,0,54,99,24
2419,customer-475331,0,54,23,15
2420,customer-475330,0,54,24,18
2421,customer-475743,0,54,20,18
2422,customer-475742,0,54,21,20
2423,customer-50481,0,54,99,14
2424,customer-279083,0,54,45,17
2425,customer-131505,0,54,14,17
2426,customer-72000,0,54,22,14
2427,customer-278005,0,54,38,14
2428,customer-280479,0,54,80,5
2429,customer-50162,0,54,0,5
2430,customer-156662,0,54,6,15
2431,customer-131861,0,54,5,14
2432,customer-131860,0,54,18,6
2433,customer-131859,0,54,31,14
2434,customer-77093,0,54,28,14
2435,customer-77091,0,54,39,23
2436,customer-77092,0,54,34,18
2437,customer-132211,0,54,13,12
2438,customer-132210,0,54,17,14
2439,customer-132209,0,54,16,14
2440,customer-463064,0,54,45,30
2441,customer-463065,0,54,46,30
2442,customer-463335,0,54,51,21
2443,customer-463336,0,54,52,21
2444,customer-51122,0,54,55,8
2445,customer-184410,0,54,21,11
2446,customer-201784,0,54,10,23
2447,customer-184418,0,54,24,9
2448,customer-184417,0,54,24,6
2449,customer-274625,0,54,17,14
2450,customer-274624,0,54,21,23
2451,customer-202039,0,54,10,27
2452,customer-463610,0,54,68,20
2453,customer-275165,0,54,20,23
2454,customer-202037,0,54,19,17
2455,customer-202038,0,54,10,24
2456,customer-463606,0,54,1,9
2457,customer-463607,0,54,94,8
2458,customer-463608,0,54,94,6
2459,customer-463609,0,54,76,8
2460,customer-389124,0,54,39,18
2461,customer-389123,0,54,35,17
2462,customer-389122,0,54,32,14
2463,customer-389120,0,54,42,3
2464,customer-389119,0,54,42,3
2465,customer-389118,0,54,45,5
2466,customer-389117,0,54,42,6
2467,customer-389121,0,54,36,6
2468,customer-276931,0,54,28,9
2469,customer-50800,0,54,90,3
2470,customer-276929,0,54,39,12
2471,customer-276930,0,54,35,9
2472,customer-277473,0,54,40,6
2473,customer-276387,0,54,39,11
2474,customer-276386,0,54,37,14
2475,customer-276388,0,54,42,9
2476,customer-276389,0,54,40,6
2477,customer-182771,0,54,41,15
2478,customer-182770,0,54,40,18
2479,customer-182774,0,54,76,12
2480,customer-493302,0,54,93,23
2481,customer-161815,0,54,25,6
2482,customer-161814,0,54,28,6
2483,customer-161813,0,54,28,8
2484,customer-161812,0,54,30,8
2485,customer-492275,0,54,91,24
2486,customer-492798,0,54,92,23
2487,customer-263706,0,54,1,24
2488,customer-487369,0,54,94,20
2489,customer-488971,0,54,7,18
2490,customer-488972,0,54,5,17
2491,customer-488973,0,54,94,17
2492,customer-262935,0,54,71,20
2493,customer-489518,0,54,96,18
2494,customer-487897,0,54,5,15
2495,customer-487898,0,54,94,15
2496,customer-183058,0,54,24,24
2497,customer-183057,0,54,25,2
2498,customer-183056,0,54,73,17
2499,customer-263411,0,54,70,18
2500,customer-263410,0,54,72,17
2501,customer-488432,0,54,94,17
2502,customer-263228,0,54,2,21
2503,customer-488431,0,54,5,17
2504,customer-375060,0,54,5,17
2505,customer-375059,0,54,3,15
2506,customer-375058,0,54,76,39
2507,customer-207246,0,54,19,24
2508,customer-119476,0,54,89,23
2509,customer-119475,0,54,93,18
2510,customer-498371,0,54,19,9
2511,customer-374509,0,54,82,17
2512,customer-374508,0,54,74,9
2513,customer-374507,0,54,34,5
2514,customer-162059,0,54,16,5
2515,customer-207536,0,54,16,15
2516,customer-497895,0,54,15,9
2517,customer-119117,0,54,90,20
2518,customer-162068,0,54,16,14
2519,customer-13232,0,54,62,35
