ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
34404,customer-197041,2,69,70,42,22,65,57
34405,customer-48922,2,48,33,12,23,42,92
34406,customer-48923,2,48,34,14,23,42,93
34407,customer-48927,2,48,4,14,22,40,83
34408,customer-287139,2,52,81,27,23,37,66
34409,customer-287232,2,21,75,26,23,19,68
34410,customer-197070,2,69,50,3,22,78,87
34411,customer-197072,2,69,16,2,22,78,87
34412,customer-287125,2,54,9,15,22,31,86
34413,customer-287122,2,54,21,5,22,30,88
34414,customer-197142,2,61,1,6,22,66,85
34415,customer-48943,2,45,1,14,23,34,82
34416,customer-48945,2,45,3,12,23,33,83
34417,customer-197145,2,61,84,20,23,65,72
34418,customer-287137,2,52,85,24,24,36,69
34419,customer-287766,2,58,32,5,22,33,89
34420,customer-197001,2,56,4,12,23,13,84
34421,customer-196999,2,56,8,6,22,14,86
34422,customer-287341,2,26,26,24,23,9,96
34423,customer-287311,2,26,3,35,23,10,75
34424,customer-287310,2,27,20,38,24,10,94
34425,customer-196900,2,62,85,8,22,53,81
34426,customer-287306,2,33,6,11,22,4,85
34427,customer-287305,2,33,11,9,22,4,87
34428,customer-196948,2,63,9,15,23,33,86
34429,customer-197000,2,56,5,9,22,13,85
34430,customer-287269,2,25,9,24,23,7,85
34431,customer-287265,2,27,30,35,24,9,99
34432,customer-196950,2,63,95,12,23,32,80
34433,customer-196996,2,56,31,17,23,15,94
34434,customer-287245,2,26,74,32,23,19,63
34435,customer-287244,2,25,81,29,23,19,65
34436,customer-48906,2,51,35,21,23,49,96
34437,customer-48910,2,50,6,12,23,47,85
34438,customer-287268,2,25,8,26,22,7,83
34439,customer-288533,2,62,96,23,24,30,75
34440,customer-287768,2,58,78,8,23,32,81
34441,customer-287777,2,61,8,29,24,30,82
34442,customer-288304,2,56,69,55,25,38,48
34443,customer-288301,2,54,77,24,22,37,69
34444,customer-196444,2,55,10,12,22,12,86
34445,customer-288296,2,52,83,20,23,35,72
34446,customer-288294,2,52,8,12,23,34,85
34447,customer-196488,2,70,33,44,25,62,100
34448,customer-288281,2,54,79,8,22,29,81
34449,customer-288279,2,54,38,24,23,26,96
34450,customer-288277,2,55,49,35,24,25,89
34451,customer-288276,2,55,48,36,24,25,89
34452,customer-288275,2,55,47,32,24,24,91
34453,customer-48724,2,66,17,12,22,62,89
34454,customer-48727,2,65,88,14,23,63,77
34455,customer-196492,2,70,76,29,24,65,65
34456,customer-196521,2,69,41,8,22,78,90
34457,customer-288395,2,22,24,36,22,19,97
34458,customer-288396,2,22,75,42,24,19,54
34459,customer-196441,2,56,22,9,23,13,90
34460,customer-196440,2,56,28,9,22,13,91
34461,customer-196331,2,62,13,47,25,55,84
34462,customer-288521,2,58,77,11,23,33,80
34463,customer-288518,2,58,32,2,22,34,87
34464,customer-288509,2,20,17,23,23,1,91
34465,customer-196334,2,61,4,18,22,54,82
34466,customer-288484,2,26,93,18,23,9,76
34467,customer-288483,2,26,31,21,23,8,96
34468,customer-288255,2,55,71,8,23,16,82
34469,customer-196335,2,61,94,15,22,53,78
34470,customer-288450,2,28,3,27,23,9,78
34471,customer-288427,2,28,8,38,23,9,80
34472,customer-288426,2,28,6,35,23,10,79
34473,customer-288422,2,30,25,14,23,12,92
34474,customer-196392,2,62,98,9,23,32,82
34475,customer-288409,2,27,96,32,24,19,69
34476,customer-196439,2,56,30,14,22,14,93
34477,customer-196390,2,63,14,12,23,33,88
34478,customer-288251,2,55,92,5,22,14,83
34479,customer-288249,2,55,33,17,23,13,94
34480,customer-196524,2,69,28,2,22,79,87
34481,customer-287928,2,56,71,55,25,38,45
34482,customer-287925,2,53,82,24,23,37,69
34483,customer-196617,2,62,90,9,22,53,80
34484,customer-287921,2,52,81,18,23,35,73
34485,customer-196671,2,63,10,15,23,33,87
34486,customer-287908,2,54,85,12,23,30,78
34487,customer-287905,2,54,43,8,23,29,89
34488,customer-288018,2,22,23,42,25,18,96
34489,customer-287904,2,54,55,8,23,28,86
34490,customer-196673,2,63,96,12,23,32,81
34491,customer-69463,2,47,42,3,22,35,87
34492,customer-287877,2,55,76,9,23,16,81
34493,customer-287875,2,55,0,0,22,15,86
34494,customer-287872,2,55,34,26,23,13,97
34495,customer-196719,2,56,29,15,23,14,94
34496,customer-287780,2,61,93,29,23,29,68
34497,customer-287902,2,54,37,26,23,26,96
34498,customer-48808,2,52,77,26,23,83,67
34499,customer-288019,2,22,73,44,24,20,54
34500,customer-288029,2,26,98,36,24,19,67
34501,customer-196525,2,69,2,3,22,79,85
34502,customer-288154,2,61,1,32,24,30,73
34503,customer-196584,2,61,6,6,22,66,85
34504,customer-288144,2,58,76,9,23,33,80
34505,customer-288142,2,58,34,2,22,33,87
34506,customer-196585,2,61,2,8,22,66,85
34507,customer-288111,2,26,88,17,23,9,75
34508,customer-288028,2,26,99,36,24,20,69
34509,customer-288110,2,26,19,17,23,8,91
34510,customer-288077,2,27,8,26,22,9,83
34511,customer-196613,2,63,12,45,24,55,83
34512,customer-288049,2,27,10,38,22,9,82
34513,customer-288047,2,29,26,30,24,11,97
34514,customer-288046,2,29,29,29,22,11,98
34515,customer-288045,2,30,33,23,23,11,96
34516,customer-288032,2,27,83,26,23,18,67
34517,customer-196588,2,61,86,23,24,64,70
34518,customer-69131,2,49,34,6,22,42,90
34519,customer-295214,2,58,30,29,24,10,98
34520,customer-70138,2,35,12,18,22,13,87
34521,customer-302344,2,68,86,30,24,43,64
34522,customer-302343,2,67,82,33,23,44,60
34523,customer-189240,2,65,20,24,23,67,93
34524,customer-189244,2,65,49,5,22,65,87
34525,customer-302326,2,60,0,9,23,48,83
34526,customer-302325,2,60,6,8,22,48,85
34527,customer-302324,2,60,10,8,22,49,87
34528,customer-302320,2,61,33,3,22,50,88
34529,customer-302319,2,61,34,6,22,50,90
34530,customer-189286,2,58,94,3,22,48,85
34531,customer-302277,2,32,75,14,23,15,77
34532,customer-45764,2,49,19,23,23,46,92
34533,customer-45767,2,48,4,29,24,45,78
34534,customer-302273,2,32,0,29,24,16,75
34535,customer-302272,2,32,98,27,24,16,73
34536,customer-302345,2,68,86,39,24,43,55
34537,customer-302347,2,70,86,50,26,43,45
34538,customer-189180,2,67,53,2,22,82,86
34539,customer-302414,2,62,24,15,24,17,93
34540,customer-70846,2,56,44,11,21,70,90
34541,customer-189093,2,57,16,14,23,24,89
34542,customer-302577,2,55,24,14,23,27,92
34543,customer-189096,2,57,0,29,24,23,74
34544,customer-189097,2,57,1,30,24,22,74
34545,customer-45718,2,52,31,21,23,63,96
34546,customer-45719,2,52,31,12,22,63,93
34547,customer-189288,2,58,88,9,23,47,80
34548,customer-45722,2,52,97,18,22,62,78
34549,customer-302506,2,56,92,23,24,38,72
34550,customer-302505,2,56,95,26,23,38,72
34551,customer-189157,2,70,9,6,22,58,86
34552,customer-189158,2,69,10,8,23,59,87
34553,customer-302496,2,55,91,17,23,34,76
34554,customer-302493,2,54,4,15,22,32,83
34555,customer-302416,2,62,3,29,23,17,78
34556,customer-302510,2,57,72,20,23,40,74
34557,customer-302614,2,59,41,26,23,12,95
34558,customer-302262,2,29,81,14,23,13,77
34559,customer-189296,2,59,2,14,23,44,82
34560,customer-189508,2,65,21,27,23,67,94
34561,customer-302060,2,58,50,23,24,14,88
34562,customer-45828,2,41,20,14,23,19,91
34563,customer-45831,2,41,62,21,23,18,79
34564,customer-302059,2,57,58,21,23,13,82
34565,customer-302058,2,57,55,15,23,13,85
34566,customer-302057,2,57,44,12,22,13,90
34567,customer-302056,2,57,43,14,22,13,91
34568,customer-189511,2,65,62,3,22,66,85
34569,customer-45838,2,39,21,30,24,15,94
34570,customer-45841,2,38,2,44,23,14,68
34571,customer-302053,2,57,34,17,22,12,94
34572,customer-302052,2,58,32,21,23,12,96
34573,customer-302051,2,58,34,24,22,12,96
34574,customer-302050,2,58,38,23,23,12,95
34575,customer-189448,2,67,68,3,22,82,85
34576,customer-189420,2,69,12,11,22,59,87
34577,customer-302070,2,56,42,24,22,14,94
34578,customer-302073,2,56,49,23,22,14,89
34579,customer-45780,2,47,16,24,24,39,90
34580,customer-45782,2,46,4,20,23,39,82
34581,customer-189298,2,59,94,20,23,43,75
34582,customer-302238,2,27,85,9,23,7,80
34583,customer-302236,2,28,15,30,24,6,90
34584,customer-302224,2,41,28,8,22,1,90
34585,customer-189325,2,62,21,14,23,33,91
34586,customer-302260,2,30,17,38,24,12,91
34587,customer-302153,2,46,29,14,23,5,93
34588,customer-45799,2,43,5,18,23,31,83
34589,customer-45800,2,43,1,18,23,31,80
34590,customer-189327,2,61,18,20,22,32,91
34591,customer-189346,2,58,22,14,23,25,91
34592,customer-189349,2,58,96,26,23,23,73
34593,customer-302088,2,51,49,21,22,15,89
34594,customer-302085,2,52,39,26,22,15,96
34595,customer-45795,2,43,18,5,23,33,87
34596,customer-302615,2,58,43,21,22,12,93
34597,customer-302627,2,57,41,24,22,14,94
34598,customer-302628,2,57,49,20,23,15,89
34599,customer-303061,2,55,94,17,23,33,77
34600,customer-303059,2,55,5,15,23,32,84
34601,customer-188819,2,61,21,23,24,32,93
34602,customer-302982,2,62,97,26,24,17,74
34603,customer-302979,2,62,28,18,23,18,94
34604,customer-188822,2,60,13,17,22,31,88
34605,customer-302915,2,71,87,48,24,43,47
34606,customer-302912,2,69,85,44,22,44,50
34607,customer-188823,2,60,7,14,22,30,85
34608,customer-302894,2,61,95,11,23,48,81
34609,customer-302891,2,60,3,8,22,49,84
34610,customer-188841,2,57,18,17,23,23,91
34611,customer-302889,2,61,11,6,22,49,87
34612,customer-302888,2,61,12,5,22,49,87
34613,customer-302884,2,61,29,14,23,50,93
34614,customer-188793,2,59,92,18,23,43,75
34615,customer-70904,2,50,34,14,23,49,93
34616,customer-303073,2,57,97,26,23,38,74
34617,customer-303074,2,57,96,18,24,39,77
34618,customer-303187,2,58,12,20,22,13,87
34619,customer-303186,2,58,11,15,22,13,87
34620,customer-303185,2,58,17,11,22,12,89
34621,customer-303181,2,58,39,24,23,12,95
34622,customer-303180,2,59,38,26,23,12,96
34623,customer-303179,2,59,41,26,23,12,94
34624,customer-303178,2,59,45,24,23,12,93
34625,customer-302844,2,32,81,9,22,15,80
34626,customer-70909,2,50,3,8,22,46,85
34627,customer-70908,2,50,4,6,22,47,85
34628,customer-45578,2,53,31,12,22,72,92
34629,customer-45579,2,53,26,5,22,72,88
34630,customer-45580,2,53,12,3,22,72,87
34631,customer-45583,2,53,42,11,22,73,91
34632,customer-70905,2,50,28,12,23,48,93
34633,customer-303077,2,58,75,21,23,40,71
34634,customer-303145,2,55,31,14,22,27,93
34635,customer-302841,2,32,2,21,24,15,79
34636,customer-302840,2,32,2,24,24,15,79
34637,customer-188845,2,57,100,23,23,22,77
34638,customer-189042,2,59,3,15,23,44,83
34639,customer-189044,2,59,96,20,23,43,77
34640,customer-189071,2,62,22,15,23,33,92
34641,customer-302654,2,51,48,15,21,15,89
34642,customer-302652,2,51,41,21,22,15,94
34643,customer-189074,2,60,16,21,22,31,90
34644,customer-70853,2,55,32,21,22,67,96
34645,customer-189035,2,58,90,11,23,47,79
34646,customer-70852,2,55,36,15,22,67,93
34647,customer-302640,2,56,49,20,22,14,89
34648,customer-302637,2,56,51,20,22,14,88
34649,customer-70851,2,55,40,12,22,68,91
34650,customer-70850,2,56,40,11,22,68,91
34651,customer-70849,2,56,49,5,22,69,87
34652,customer-302630,2,57,44,23,23,15,93
34653,customer-302629,2,57,51,18,24,15,87
34654,customer-302641,2,56,49,17,23,14,89
34655,customer-302013,2,55,11,8,22,27,87
34656,customer-302670,2,49,41,23,23,16,94
34657,customer-302672,2,49,38,14,22,16,93
34658,customer-302828,2,29,94,12,22,12,80
34659,customer-302826,2,30,16,41,25,12,89
34660,customer-188923,2,66,92,6,22,80,83
34661,customer-302805,2,27,95,8,23,6,83
34662,customer-188925,2,67,68,2,22,82,85
34663,customer-302793,2,40,23,6,22,1,89
34664,customer-302792,2,40,28,8,22,1,90
34665,customer-302671,2,49,41,15,23,16,92
34666,customer-188985,2,65,19,21,23,67,93
34667,customer-45651,2,52,70,41,24,87,59
34668,customer-302718,2,46,30,15,23,5,93
34669,customer-188988,2,65,58,3,22,65,85
34670,customer-189032,2,58,0,2,22,48,85
34671,customer-302675,2,49,52,29,24,16,86
34672,customer-302674,2,49,51,26,22,16,87
34673,customer-302673,2,49,42,18,22,16,92
34674,customer-45648,2,51,25,5,22,86,88
34675,customer-189514,2,65,42,6,22,65,88
34676,customer-301945,2,57,71,21,23,39,73
34677,customer-301944,2,57,73,20,23,39,73
34678,customer-189877,2,61,15,14,22,33,89
34679,customer-300954,2,57,55,26,22,13,84
34680,customer-300952,2,57,41,23,22,13,94
34681,customer-189896,2,58,19,24,23,25,93
34682,customer-300936,2,58,58,18,22,12,83
34683,customer-300934,2,58,27,20,23,11,95
34684,customer-300897,2,55,14,6,24,26,87
34685,customer-189899,2,58,87,26,24,24,68
34686,customer-189969,2,70,3,8,22,58,85
34687,customer-300822,2,56,73,20,23,38,74
34688,customer-300819,2,55,90,14,23,36,78
34689,customer-300818,2,54,92,12,23,35,80
34690,customer-300817,2,54,90,12,23,35,78
34691,customer-190018,2,67,69,8,23,83,82
34692,customer-300814,2,54,96,12,22,34,80
34693,customer-300969,2,52,35,26,22,14,97
34694,customer-300971,2,52,52,24,21,14,87
34695,customer-189875,2,62,18,14,23,33,90
34696,customer-301037,2,46,32,9,22,6,91
34697,customer-301194,2,61,36,15,22,49,93
34698,customer-301190,2,62,37,38,21,50,98
34699,customer-70722,2,36,1,11,23,13,83
34700,customer-70721,2,36,10,11,22,14,87
34701,customer-301147,2,31,78,15,22,16,76
34702,customer-301146,2,31,90,15,22,16,76
34703,customer-301143,2,31,9,23,24,16,85
34704,customer-300811,2,54,26,8,23,33,90
34705,customer-301135,2,29,84,27,24,13,66
34706,customer-70716,2,37,26,21,24,16,95
34707,customer-301113,2,27,78,26,24,7,67
34708,customer-70715,2,37,26,20,22,16,95
34709,customer-46027,2,51,90,11,22,86,79
34710,customer-46029,2,52,75,38,24,86,57
34711,customer-301111,2,27,18,26,23,7,92
34712,customer-301101,2,41,36,5,22,1,89
34713,customer-301133,2,29,18,35,24,12,93
34714,customer-300736,2,60,97,21,23,15,76
34715,customer-300733,2,61,21,23,23,16,94
34716,customer-190076,2,65,20,21,23,67,93
34717,customer-300581,2,29,91,39,24,14,59
34718,customer-300578,2,29,24,33,24,13,97
34719,customer-70667,2,46,29,9,22,35,91
34720,customer-70666,2,46,25,8,22,36,90
34721,customer-300557,2,27,81,30,24,8,63
34722,customer-300555,2,27,15,26,24,7,90
34723,customer-300545,2,41,38,9,22,1,91
34724,customer-190137,2,61,85,26,23,43,67
34725,customer-300544,2,41,36,9,22,1,91
34726,customer-70663,2,46,53,11,22,36,87
34727,customer-300421,2,52,54,27,22,13,85
34728,customer-300418,2,53,33,26,22,13,97
34729,customer-46140,2,49,26,17,23,46,93
34730,customer-46142,2,49,3,12,23,45,83
34731,customer-190161,2,62,19,20,23,34,92
34732,customer-300402,2,57,55,29,21,12,82
34733,customer-300486,2,47,33,14,22,6,93
34734,customer-301195,2,61,32,11,22,48,92
34735,customer-300587,2,31,9,23,23,16,85
34736,customer-190134,2,60,97,15,23,45,80
34737,customer-190077,2,65,19,11,22,67,90
34738,customer-300660,2,67,83,32,23,43,61
34739,customer-300659,2,66,79,45,25,43,48
34740,customer-300658,2,65,77,48,24,43,46
34741,customer-300657,2,64,77,44,25,43,51
34742,customer-300652,2,61,80,15,22,44,76
34743,customer-190118,2,59,16,5,22,51,87
34744,customer-300589,2,31,90,12,23,17,79
34745,customer-190119,2,59,19,6,23,51,88
34746,customer-46094,2,52,35,17,23,64,94
34747,customer-46098,2,52,90,20,24,62,74
34748,customer-300642,2,60,25,3,22,47,87
34749,customer-190122,2,58,1,6,22,49,85
34750,customer-190125,2,59,88,11,23,48,79
34751,customer-300636,2,61,36,26,22,49,97
34752,customer-300635,2,62,39,30,22,49,96
34753,customer-300645,2,60,97,9,22,46,82
34754,customer-303188,2,57,11,17,22,13,87
34755,customer-301196,2,60,29,9,22,48,91
34756,customer-301198,2,60,25,5,22,48,88
34757,customer-301750,2,61,41,17,21,50,92
34758,customer-301749,2,61,39,20,21,50,94
34759,customer-189617,2,58,89,21,23,24,72
34760,customer-301707,2,32,77,17,22,16,75
34761,customer-301706,2,31,88,15,23,16,77
34762,customer-301702,2,31,3,24,23,16,80
34763,customer-301693,2,29,77,21,24,13,72
34764,customer-301691,2,29,18,36,24,12,93
34765,customer-189685,2,70,6,6,22,58,85
34766,customer-301672,2,27,77,18,24,7,74
34767,customer-301671,2,27,16,27,24,6,91
34768,customer-70757,2,60,53,14,22,44,87
34769,customer-301659,2,41,28,3,22,1,88
34770,customer-45922,2,64,21,24,22,67,94
34771,customer-45923,2,63,18,24,23,67,92
34772,customer-301759,2,60,91,9,23,47,81
34773,customer-189615,2,58,21,11,23,25,90
34774,customer-189596,2,61,17,17,22,32,90
34775,customer-301771,2,63,81,45,22,44,48
34776,customer-301940,2,56,93,17,23,37,77
34777,customer-189553,2,58,20,5,22,50,88
34778,customer-189554,2,58,12,3,22,49,86
34779,customer-189555,2,58,2,3,22,49,85
34780,customer-301933,2,54,91,14,23,34,78
34781,customer-301931,2,54,2,8,23,33,84
34782,customer-189558,2,59,85,12,23,48,78
34783,customer-45927,2,62,8,27,23,68,82
34784,customer-189565,2,60,0,14,23,44,81
34785,customer-301848,2,61,8,29,22,16,83
34786,customer-301845,2,62,23,26,24,17,95
34787,customer-189593,2,62,22,14,23,33,91
34788,customer-301779,2,69,84,45,25,42,48
34789,customer-301774,2,66,79,53,26,44,41
34790,customer-301773,2,65,79,53,24,44,41
34791,customer-301772,2,64,80,47,25,44,47
34792,customer-189567,2,60,92,20,23,44,74
34793,customer-70754,2,61,32,11,22,43,92
34794,customer-301592,2,46,31,12,22,5,92
34795,customer-189686,2,70,6,8,22,58,85
34796,customer-301377,2,55,89,18,24,37,75
34797,customer-301376,2,55,91,21,23,36,73
34798,customer-301370,2,54,94,14,23,34,79
34799,customer-301368,2,54,12,5,22,33,87
34800,customer-189838,2,58,86,9,23,48,80
34801,customer-301290,2,60,4,17,22,15,83
34802,customer-301287,2,61,20,26,23,17,93
34803,customer-301380,2,56,73,18,23,38,74
34804,customer-189847,2,60,98,15,23,45,80
34805,customer-301219,2,68,83,27,23,43,66
34806,customer-301218,2,67,85,24,23,43,69
34807,customer-301212,2,63,78,36,24,44,58
34808,customer-301211,2,62,80,29,24,44,65
34809,customer-301210,2,62,81,21,23,45,71
34810,customer-189849,2,60,90,20,23,44,74
34811,customer-301201,2,60,96,5,22,47,84
34812,customer-301220,2,68,81,36,23,42,57
34813,customer-301197,2,60,27,8,22,48,90
34814,customer-301381,2,56,72,21,23,38,73
34815,customer-45962,2,53,53,8,22,72,87
34816,customer-301527,2,52,48,21,21,14,90
34817,customer-301525,2,52,37,27,22,14,97
34818,customer-189687,2,70,6,8,22,59,85
34819,customer-189688,2,70,8,9,22,59,85
34820,customer-301511,2,57,53,21,22,13,86
34821,customer-301509,2,57,42,23,22,13,94
34822,customer-189730,2,67,76,8,23,83,82
34823,customer-189833,2,59,19,8,23,50,89
34824,customer-189731,2,67,72,8,23,83,81
34825,customer-301494,2,58,52,18,23,12,87
34826,customer-301491,2,58,33,24,23,12,97
34827,customer-189791,2,65,38,2,22,66,87
34828,customer-301454,2,55,38,5,22,26,88
34829,customer-189792,2,65,59,5,22,66,85
34830,customer-189793,2,65,53,6,22,66,86
34831,customer-45959,2,53,45,3,22,72,87
34832,customer-189788,2,66,20,30,24,67,94
34833,customer-303189,2,57,97,11,23,13,81
34834,customer-303190,2,57,6,8,23,13,85
34835,customer-303191,2,57,20,14,22,14,91
34836,customer-188060,2,59,89,12,23,27,79
34837,customer-188061,2,59,92,6,23,26,83
34838,customer-71037,2,60,25,21,21,43,94
34839,customer-304469,2,45,38,23,22,4,95
34840,customer-71036,2,61,21,18,22,43,93
34841,customer-304434,2,48,61,29,23,18,76
34842,customer-304431,2,48,23,18,22,18,93
34843,customer-304430,2,49,16,17,23,18,90
34844,customer-304429,2,49,5,14,23,17,84
34845,customer-304428,2,49,98,12,22,17,81
34846,customer-188073,2,56,18,18,23,22,91
34847,customer-304423,2,49,97,17,23,17,79
34848,customer-304413,2,49,32,5,21,16,88
34849,customer-304412,2,50,23,12,22,16,91
34850,customer-304411,2,50,19,15,22,16,91
34851,customer-304556,2,40,20,8,22,1,89
34852,customer-304557,2,39,25,8,22,1,89
34853,customer-304563,2,24,8,6,23,0,86
34854,customer-304565,2,24,76,12,24,1,78
34855,customer-188020,2,58,97,8,23,43,83
34856,customer-304699,2,76,78,47,25,42,48
34857,customer-304696,2,73,88,50,24,43,45
34858,customer-188022,2,59,88,12,23,42,78
34859,customer-304674,2,61,92,12,23,49,80
34860,customer-304672,2,61,0,11,23,50,83
34861,customer-304666,2,61,0,3,22,51,85
34862,customer-304410,2,50,16,18,22,16,90
34863,customer-304664,2,61,29,11,23,52,91
34864,customer-304619,2,32,16,14,22,13,89
34865,customer-188054,2,59,6,15,23,29,84
34866,customer-304603,2,30,21,27,22,11,94
34867,customer-71048,2,59,37,35,22,47,98
34868,customer-304582,2,28,73,15,23,5,77
34869,customer-304579,2,28,11,27,24,5,85
34870,customer-71047,2,59,37,38,24,46,98
34871,customer-188052,2,59,10,15,23,30,86
34872,customer-304409,2,51,14,17,22,16,89
34873,customer-304408,2,51,9,17,23,16,86
34874,customer-304407,2,51,99,18,24,16,80
34875,customer-188138,2,67,37,14,23,68,92
34876,customer-188152,2,66,78,11,23,80,79
34877,customer-304353,2,58,0,14,23,13,81
34878,customer-304352,2,58,7,11,22,13,85
34879,customer-304351,2,58,21,11,22,13,90
34880,customer-304350,2,58,26,12,21,12,92
34881,customer-304346,2,59,33,9,23,12,91
34882,customer-188137,2,67,38,12,24,67,92
34883,customer-188153,2,66,76,9,23,80,80
34884,customer-188270,2,58,32,2,22,47,87
34885,customer-304250,2,58,75,20,23,41,72
34886,customer-304247,2,57,96,15,23,40,78
34887,customer-304232,2,55,91,23,23,33,72
34888,customer-304229,2,55,9,14,23,32,86
34889,customer-188273,2,58,96,5,23,46,84
34890,customer-188274,2,58,91,8,23,45,81
34891,customer-304315,2,56,24,12,24,28,92
34892,customer-304758,2,63,24,24,23,20,95
34893,customer-188125,2,68,14,8,22,63,87
34894,customer-304370,2,56,6,17,23,16,83
34895,customer-45173,2,62,16,29,23,68,91
34896,customer-45176,2,61,4,27,23,69,79
34897,customer-304406,2,51,0,20,23,16,79
34898,customer-304399,2,51,42,21,23,16,93
34899,customer-304398,2,53,43,18,23,16,93
34900,customer-304397,2,53,44,17,23,16,91
34901,customer-304396,2,53,38,23,22,16,95
34902,customer-304369,2,56,8,17,23,16,85
34903,customer-304395,2,54,37,26,23,16,96
34904,customer-304393,2,54,51,15,23,16,88
34905,customer-304392,2,54,46,12,22,16,90
34906,customer-45202,2,54,30,3,23,72,87
34907,customer-188076,2,55,4,24,23,21,80
34908,customer-304382,2,55,21,9,22,15,90
34909,customer-304381,2,55,21,9,22,15,90
34910,customer-304371,2,56,9,17,22,16,86
34911,customer-304394,2,54,43,20,23,16,92
34912,customer-304153,2,62,87,17,23,18,75
34913,customer-304761,2,62,3,15,22,18,82
34914,customer-188016,2,58,94,11,23,44,80
34915,customer-305018,2,52,36,14,23,17,93
34916,customer-305017,2,52,34,17,22,17,94
34917,customer-305016,2,52,34,18,22,17,94
34918,customer-305015,2,52,39,12,22,17,92
34919,customer-305005,2,54,22,9,22,16,90
34920,customer-305004,2,54,18,6,22,16,88
34921,customer-305003,2,54,9,5,22,16,86
34922,customer-305002,2,54,14,9,22,16,88
34923,customer-305001,2,55,16,17,22,16,90
34924,customer-45011,2,48,15,36,24,46,89
34925,customer-45014,2,47,99,29,23,44,74
34926,customer-305000,2,55,16,18,22,16,90
34927,customer-304999,2,55,13,14,22,16,88
34928,customer-304998,2,55,12,12,22,16,87
34929,customer-187799,2,59,11,9,22,28,87
34930,customer-305026,2,51,2,21,22,17,80
34931,customer-305027,2,51,0,27,23,17,76
34932,customer-305028,2,51,98,29,24,17,72
34933,customer-305029,2,51,96,30,24,17,70
34934,customer-305047,2,49,91,23,24,17,72
34935,customer-305046,2,49,97,23,23,17,75
34936,customer-305045,2,49,4,23,23,17,80
34937,customer-305044,2,49,0,18,23,17,80
34938,customer-305043,2,49,1,18,23,17,81
34939,customer-305042,2,49,0,15,22,17,81
34940,customer-305041,2,49,11,12,21,17,87
34941,customer-187800,2,58,9,8,22,28,86
34942,customer-305040,2,49,18,18,22,17,91
34943,customer-44971,2,52,25,0,23,61,86
34944,customer-305039,2,50,8,17,23,17,85
34945,customer-187764,2,58,97,8,22,43,83
34946,customer-187767,2,59,83,17,23,42,74
34947,customer-187795,2,59,19,11,22,30,90
34948,customer-187798,2,59,14,11,22,29,88
34949,customer-305030,2,51,99,27,24,17,74
34950,customer-44968,2,52,25,5,23,61,88
34951,customer-304995,2,56,5,14,23,16,84
34952,customer-304994,2,56,93,15,24,16,78
34953,customer-304993,2,56,0,17,23,16,80
34954,customer-187866,2,68,11,5,22,63,87
34955,customer-304929,2,56,21,12,23,28,91
34956,customer-304866,2,59,71,17,23,41,77
34957,customer-304863,2,58,92,17,23,40,76
34958,customer-187879,2,67,39,12,22,68,92
34959,customer-45069,2,42,8,20,23,21,84
34960,customer-45070,2,41,12,20,23,21,87
34961,customer-304959,2,60,23,12,22,13,91
34962,customer-45075,2,41,59,17,23,19,83
34963,customer-304847,2,55,92,20,23,33,74
34964,customer-304845,2,55,10,15,23,32,86
34965,customer-304811,2,58,95,24,23,17,73
34966,customer-304810,2,58,1,24,23,17,78
34967,customer-304809,2,59,3,27,23,16,79
34968,customer-45086,2,37,17,33,23,14,91
34969,customer-45089,2,37,99,35,24,13,70
34970,customer-188012,2,58,38,2,22,47,87
34971,customer-188017,2,58,98,11,23,44,82
34972,customer-304960,2,59,19,8,22,13,89
34973,customer-45049,2,42,12,2,22,30,86
34974,customer-304992,2,56,10,21,22,16,86
34975,customer-304991,2,56,6,17,23,16,83
34976,customer-304990,2,56,3,15,22,16,82
34977,customer-187801,2,58,5,8,22,27,85
34978,customer-45027,2,45,15,26,23,39,90
34979,customer-45030,2,45,5,20,23,38,82
34980,customer-187802,2,58,93,8,22,27,82
34981,customer-304963,2,59,12,21,22,13,87
34982,customer-304989,2,56,10,18,22,16,86
34983,customer-304987,2,56,1,20,23,16,80
34984,customer-187805,2,59,2,5,23,26,85
34985,customer-187817,2,55,17,18,23,21,91
34986,customer-187819,2,55,9,17,22,20,86
34987,customer-304964,2,59,14,21,22,13,89
34988,customer-45044,2,43,36,14,22,32,93
34989,customer-45045,2,43,34,14,23,31,93
34990,customer-304988,2,56,1,17,24,16,81
34991,customer-300400,2,57,44,21,21,12,92
34992,customer-304150,2,63,26,15,23,19,93
34993,customer-304090,2,74,81,67,26,43,26
34994,customer-70944,2,46,49,9,22,36,88
34995,customer-303425,2,32,79,11,22,14,79
34996,customer-45461,2,38,18,36,24,15,92
34997,customer-45464,2,37,97,32,24,14,70
34998,customer-303422,2,32,4,18,23,15,82
34999,customer-188590,2,57,23,15,22,23,92
35000,customer-188591,2,56,13,9,23,22,88
35001,customer-303408,2,29,4,11,22,12,84
35002,customer-303406,2,31,18,41,25,11,92
35003,customer-188593,2,56,3,17,23,22,82
35004,customer-303387,2,27,82,15,23,6,76
35005,customer-303384,2,28,19,30,24,5,93
35006,customer-188649,2,67,31,23,22,67,96
35007,customer-303369,2,40,22,8,22,1,89
35008,customer-303368,2,40,21,8,22,1,89
