id,label,ts_in,ts_out,attr_1,attr_2,attr_3,attr_4,attr_5
2524,product-404,127,188,257,222,136,136,221
2525,product-3868,127,196,147,114,67,243,185
2526,product-40,127,200,180,122,84,104,62
2527,product-392,127,204,47,131,50,128,41
2528,product-2987,127,207,184,185,173,180,159
2529,product-4521,127,210,81,102,115,26,167
2530,product-4076,127,212,208,68,195,93,198
2531,product-1702,127,217,111,201,93,80,120
2532,product-818,128,129,60,9,40,97,168
2533,product-821,128,132,47,186,138,123,166
2534,product-2312,128,132,15,124,111,8,64
2535,product-2247,128,139,74,3,222,155,130
2536,product-2966,128,140,78,124,33,172,67
2537,product-3325,128,144,145,64,46,208,52
2538,product-1790,128,148,63,209,119,181,193
2539,product-1405,128,154,21,205,51,124,129
2540,product-3484,128,158,107,160,96,98,31
2541,product-4026,128,159,68,32,96,48,178
2542,product-4450,128,164,227,196,182,140,54
2543,product-137,128,165,54,100,162,64,152
2544,product-3023,128,174,63,94,141,100,113
2545,product-963,128,176,86,97,123,62,191
2546,product-4389,128,180,107,171,70,61,171
2547,product-3148,128,186,124,55,140,170,43
2548,product-4984,128,189,162,154,36,161,62
2549,product-1686,128,192,172,85,171,137,118
2550,product-4734,128,197,75,60,123,135,163
2551,product-617,128,208,179,192,212,138,93
2552,product-4703,128,208,46,58,88,201,198
2553,product-775,128,209,95,105,117,130,126
2554,product-2376,128,213,17,73,183,43,180
2555,product-1168,128,220,134,42,79,189,114
2556,product-1843,128,224,126,78,172,46,110
2557,product-783,129,130,182,113,201,41,137
2558,product-2255,129,130,237,27,65,193,137
2559,product-1265,129,131,164,52,179,109,5
2560,product-3983,129,134,83,191,167,107,34
2561,product-1731,129,136,78,208,72,172,132
2562,product-937,129,137,167,184,189,129,135
2563,product-3816,129,144,82,145,176,245,178
2564,product-2474,129,148,26,76,53,58,208
2565,product-1816,129,149,107,132,195,45,181
2566,product-3292,129,154,14,179,213,31,43
2567,product-2068,129,157,103,169,216,128,188
2568,product-2957,129,158,57,63,58,144,108
2569,product-1555,129,159,115,181,60,149,47
2570,product-921,129,161,191,151,231,43,126
2571,product-4369,129,161,113,67,159,231,207
2572,product-1567,129,164,109,217,256,229,90
2573,product-1685,129,166,240,137,67,191,82
2574,product-3266,129,166,81,131,36,81,82
2575,product-1962,129,171,48,55,111,170,32
2576,product-320,129,174,160,84,34,191,63
2577,product-340,129,179,119,93,25,117,159
2578,product-4580,129,181,161,42,170,164,62
2579,product-1496,129,195,35,140,154,78,222
2580,product-386,129,197,33,46,83,72,97
2581,product-2713,129,201,136,143,169,80,40
2582,product-3730,129,201,130,163,114,67,156
2583,product-2904,129,206,162,34,141,162,44
2584,product-27,129,216,201,162,135,102,248
2585,product-2409,129,219,190,110,230,215,199
2586,product-3462,129,227,146,16,107,190,176
2587,product-427,130,135,46,165,111,138,152
2588,product-4697,130,135,176,162,182,226,112
2589,product-764,130,136,208,71,126,148,126
2590,product-368,130,137,75,186,149,252,174
2591,product-1398,130,141,20,91,147,121,178
2592,product-2598,130,142,186,162,78,65,22
2593,product-4465,130,150,144,137,220,64,33
2594,product-728,130,160,115,167,182,144,207
2595,product-763,130,160,152,163,56,209,147
2596,product-1923,130,160,74,122,50,187,148
2597,product-1457,130,161,170,176,155,115,119
2598,product-4876,130,162,230,64,82,18,151
2599,product-3250,130,166,76,169,163,156,142
2600,product-2007,130,168,191,246,234,141,200
2601,product-3117,130,168,162,240,68,214,90
2602,product-4646,130,168,36,78,93,201,230
2603,product-2772,130,172,108,120,147,6,75
2604,product-4344,130,178,174,191,102,47,95
2605,product-946,130,182,70,181,88,80,36
2606,product-3505,130,183,137,89,167,88,93
2607,product-1975,130,196,141,110,134,59,35
2608,product-4820,130,198,16,149,157,109,16
2609,product-3397,130,200,99,157,175,229,165
2610,product-974,130,202,107,107,145,200,123
2611,product-2571,130,215,170,120,122,161,13
2612,product-2305,130,217,208,247,178,117,96
2613,product-1022,131,134,41,93,58,68,106
2614,product-4541,131,145,172,8,100,193,179
2615,product-2324,131,154,203,111,52,218,97
2616,product-1516,131,155,187,186,96,87,84
2617,product-4925,131,157,119,205,133,67,175
2618,product-1377,131,159,161,52,178,155,43
2619,product-88,131,161,99,158,199,155,179
2620,product-4811,131,162,140,59,72,221,148
2621,product-4312,131,179,189,10,120,136,212
2622,product-2218,131,187,54,116,76,137,48
2623,product-4234,131,187,216,114,24,35,49
2624,product-3088,131,190,91,202,100,186,103
2625,product-3181,131,194,58,94,133,149,176
2626,product-4538,131,194,32,91,100,92,164
2627,product-3051,131,205,133,143,146,170,150
2628,product-2576,131,206,153,213,72,65,186
2629,product-4478,131,206,87,128,80,24,208
2630,product-2126,131,207,115,63,66,135,104
2631,product-3695,131,216,104,81,131,112,286
2632,product-3119,131,219,40,100,118,65,149
2633,product-844,131,222,119,93,82,104,116
2634,product-1902,131,227,109,52,85,48,159
2635,product-977,132,133,189,74,77,229,7
2636,product-2687,132,137,40,132,153,72,75
2637,product-633,132,138,95,205,130,37,86
2638,product-2390,132,140,62,169,54,61,59
2639,product-429,132,151,60,191,185,186,134
2640,product-711,132,151,94,114,93,161,102
2641,product-545,132,153,43,118,45,30,44
2642,product-1981,132,158,202,192,131,70,164
2643,product-1754,132,167,244,164,54,35,83
2644,product-676,132,171,146,76,180,91,103
2645,product-36,132,179,92,15,237,163,48
2646,product-3418,132,184,83,120,163,128,35
2647,product-2703,132,189,176,99,159,172,170
2648,product-4194,132,195,202,183,143,186,80
2649,product-2341,132,196,49,253,128,152,90
2650,product-3821,132,196,207,189,108,214,170
2651,product-2506,132,199,154,45,198,170,205
2652,product-2760,132,201,215,212,161,235,183
2653,product-2325,132,202,36,40,44,40,96
2654,product-383,132,203,228,153,121,118,60
2655,product-3207,132,204,19,117,118,186,92
2656,product-3395,132,205,191,123,89,154,228
2657,product-3753,132,208,16,44,34,98,238
2658,product-2887,132,211,107,18,192,122,121
2659,product-243,132,216,199,196,87,153,132
2660,product-1583,132,216,35,117,105,192,162
2661,product-433,132,228,83,215,138,94,172
2662,product-4113,132,228,152,138,142,215,236
2663,product-1601,133,133,148,204,64,131,179
2664,product-3372,133,133,163,74,230,62,42
2665,product-311,133,138,96,167,61,52,48
2666,product-2159,133,140,239,165,71,170,74
2667,product-60,133,141,98,24,28,80,25
2668,product-3161,133,141,182,238,157,19,181
2669,product-514,133,151,108,109,183,43,64
2670,product-2650,133,159,123,62,72,151,22
2671,product-4319,133,162,105,58,27,149,62
2672,product-4519,133,168,172,54,66,78,192
2673,product-1711,133,173,121,105,202,96,199
2674,product-1739,133,174,61,148,80,147,186
2675,product-2724,133,174,167,138,162,241,182
2676,product-4546,133,174,148,181,135,78,85
2677,product-2807,133,175,211,33,42,71,153
2678,product-2526,133,180,164,142,225,242,156
2679,product-4618,133,180,28,212,87,165,190
2680,product-1595,133,182,13,181,158,178,199
2681,product-423,133,186,134,210,95,217,192
2682,product-3522,133,186,166,46,180,115,155
2683,product-4479,133,190,19,63,186,75,108
2684,product-3863,133,194,246,155,45,155,82
2685,product-430,133,216,51,191,147,196,133
2686,product-1966,133,217,79,123,71,138,141
2687,product-4713,134,140,2,240,41,81,218
2688,product-1895,134,155,104,203,18,35,149
2689,product-4526,134,166,122,185,93,60,153
2690,product-2431,134,171,65,118,77,27,115
2691,product-303,134,179,129,112,181,92,175
2692,product-2643,134,180,128,174,109,104,149
2693,product-3635,134,181,145,72,167,147,212
2694,product-2809,134,182,64,83,127,266,121
2695,product-3112,134,187,187,111,134,68,91
2696,product-4322,134,197,199,212,154,249,194
2697,product-1934,134,201,164,63,117,165,132
2698,product-932,134,204,189,23,68,171,200
2699,product-2370,134,207,179,118,207,177,53
2700,product-3150,134,210,42,95,159,154,33
2701,product-2903,134,213,136,7,130,206,217
2702,product-4990,134,213,105,193,196,122,114
2703,product-1019,134,219,98,149,29,129,159
2704,product-3875,134,221,107,170,105,98,69
2705,product-2690,134,222,197,80,121,97,176
2706,product-1284,134,224,96,166,71,193,51
2707,product-3347,134,227,201,199,55,186,87
2708,product-816,135,135,118,152,131,102,93
2709,product-4028,135,142,167,120,178,188,119
2710,product-1051,135,143,89,173,47,126,193
2711,product-4107,135,163,141,167,200,123,120
2712,product-3761,135,164,75,168,29,119,171
2713,product-2170,135,166,88,122,202,129,138
2714,product-1791,135,167,62,49,139,173,18
2715,product-3448,135,171,285,210,169,140,91
2716,product-905,135,175,101,56,233,44,161
2717,product-628,135,176,150,114,151,42,43
2718,product-1043,135,186,74,101,192,142,169
2719,product-574,135,188,66,139,36,105,76
2720,product-975,135,188,150,146,46,231,41
2721,product-273,135,190,158,110,198,97,259
2722,product-4475,135,190,197,105,127,119,114
2723,product-980,135,200,255,63,67,105,137
2724,product-3685,135,203,67,37,81,206,183
2725,product-1081,135,206,117,146,85,28,185
2726,product-521,135,210,94,201,161,97,232
2727,product-3860,135,211,86,219,138,149,101
2728,product-4628,135,219,194,112,98,91,182
2729,product-2001,135,225,125,11,82,10,12
2730,product-4061,136,139,184,161,69,54,26
2731,product-2539,136,140,86,166,142,253,81
2732,product-3303,136,151,134,200,150,116,51
2733,product-2190,136,154,113,47,156,174,54
2734,product-2769,136,156,203,161,132,108,214
2735,product-3244,136,161,32,37,62,155,232
2736,product-2745,136,164,185,102,71,121,107
2737,product-618,136,165,176,135,45,150,87
2738,product-1329,136,166,197,53,136,186,96
2739,product-3333,136,168,173,211,92,189,7
2740,product-1599,136,171,146,154,96,183,141
2741,product-2237,136,174,256,92,204,42,160
2742,product-502,136,183,226,164,144,204,144
2743,product-1047,136,184,133,175,149,138,242
2744,product-2243,136,185,151,182,34,117,106
2745,product-4084,136,189,48,32,189,145,214
2746,product-3394,136,194,72,125,155,96,95
2747,product-3068,136,225,201,52,84,161,110
2748,product-2319,136,227,195,118,176,172,125
2749,product-3259,137,137,175,209,174,177,163
2750,product-2661,137,141,221,181,82,102,19
2751,product-4612,137,146,10,77,146,40,123
2752,product-2133,137,160,78,103,186,251,195
2753,product-4714,137,160,181,72,124,155,76
2754,product-839,137,167,200,173,84,78,63
2755,product-1269,137,168,242,98,69,214,189
2756,product-781,137,176,152,202,68,119,106
2757,product-2405,137,177,188,53,118,142,269
2758,product-2316,137,181,164,174,258,189,162
2759,product-2834,137,186,33,220,149,177,102
2760,product-1122,137,195,176,201,70,112,156
2761,product-2452,137,195,91,191,215,217,74
2762,product-2953,137,204,150,247,95,69,160
2763,product-1012,137,206,4,134,122,86,41
2764,product-1160,137,212,72,124,128,64,181
2765,product-672,137,213,86,184,45,191,40
2766,product-693,137,213,105,97,154,229,187
2767,product-569,137,218,159,147,36,71,160
2768,product-3380,137,218,174,124,188,172,161
2769,product-1824,137,220,128,177,140,93,116
2770,product-1344,137,230,71,128,96,181,116
2771,product-1590,137,231,101,98,245,183,192
2772,product-4693,137,236,105,188,227,117,170
2773,product-2328,138,139,70,206,35,63,188
2774,product-2174,138,144,13,220,155,166,122
2775,product-4048,138,151,209,189,126,189,138
2776,product-3849,138,154,168,151,191,104,14
2777,product-1905,138,155,179,112,109,41,215
2778,product-2058,138,158,104,205,6,113,37
2779,product-1360,138,161,194,138,157,111,54
2780,product-2561,138,170,66,188,180,143,119
2781,product-3294,138,171,87,77,230,187,86
2782,product-3664,138,177,168,246,193,128,27
2783,product-4037,138,182,98,52,139,113,72
2784,product-2636,138,190,39,151,84,97,119
2785,product-3527,138,205,106,217,231,195,230
2786,product-4374,138,208,143,181,84,204,122
2787,product-4774,138,209,212,66,158,192,250
2788,product-1664,138,211,230,133,43,50,110
2789,product-77,138,212,54,79,264,90,51
2790,product-54,138,216,135,208,56,130,170
2791,product-3227,138,218,107,90,17,101,103
2792,product-1748,138,222,77,163,165,66,181
2793,product-4021,139,145,109,128,55,210,5
2794,product-1663,139,153,68,82,85,67,95
2795,product-1853,139,154,97,41,81,187,129
2796,product-1189,139,157,103,28,150,172,186
2797,product-2964,139,171,139,170,137,35,54
2798,product-2458,139,178,94,218,247,205,131
2799,product-3174,139,189,74,186,81,154,164
2800,product-1789,139,191,156,85,207,225,180
2801,product-385,139,192,94,132,57,40,8
2802,product-1037,139,192,44,219,176,158,110
2803,product-4471,139,194,73,142,137,170,98
2804,product-4027,139,199,169,163,33,266,124
2805,product-3072,139,204,185,267,213,91,55
2806,product-3362,139,209,92,107,190,234,195
2807,product-2620,139,210,101,145,20,51,38
2808,product-1956,139,216,120,44,160,171,71
2809,product-3041,139,216,100,68,126,17,172
2810,product-109,139,231,117,160,94,43,75
2811,product-1904,140,142,234,183,11,195,103
2812,product-4429,140,142,73,34,98,212,83
2813,product-3196,140,150,96,41,204,19,80
2814,product-3067,140,153,132,160,144,63,164
2815,product-2454,140,155,21,66,189,225,60
2816,product-2286,140,158,25,96,139,141,55
2817,product-154,140,160,48,154,150,28,61
2818,product-3003,140,162,44,50,163,62,168
2819,product-4075,140,165,199,243,188,60,57
2820,product-869,140,169,30,87,197,28,101
2821,product-2216,140,169,21,107,155,202,191
2822,product-2318,140,170,175,94,152,109,228
2823,product-117,140,171,101,88,184,33,169
2824,product-294,140,175,52,244,60,47,170
2825,product-1868,140,175,198,91,38,92,167
2826,product-3480,140,181,187,79,181,54,64
2827,product-9,140,182,124,173,66,186,222
2828,product-2163,140,183,246,190,67,100,144
2829,product-1829,140,186,35,219,39,111,118
2830,product-2592,140,186,147,85,167,167,179
2831,product-3532,140,193,111,132,24,151,82
2832,product-1333,140,200,144,65,81,196,221
2833,product-3385,140,215,191,27,193,155,75
2834,product-851,140,219,204,144,191,197,54
2835,product-3718,140,219,102,195,13,133,214
2836,product-733,140,220,153,73,81,36,31
2837,product-558,140,221,115,165,46,95,128
2838,product-3339,140,222,49,89,37,170,61
2839,product-739,140,223,167,199,136,225,192
2840,product-2825,140,225,26,83,184,138,137
2841,product-2911,140,229,70,95,168,113,67
2842,product-3554,140,229,76,150,40,50,97
2843,product-11,140,232,201,74,147,180,102
2844,product-1098,141,147,24,58,110,130,208
2845,product-4136,141,148,119,117,101,58,9
2846,product-1069,141,158,214,196,28,136,233
2847,product-1191,141,161,85,136,139,142,126
2848,product-1990,141,162,74,155,34,160,130
2849,product-2162,141,162,7,189,173,22,37
2850,product-4255,141,163,110,36,193,213,202
2851,product-110,141,165,30,138,132,204,187
2852,product-1494,141,165,111,210,19,49,169
2853,product-1432,141,166,119,166,139,178,95
2854,product-2102,141,166,196,205,41,75,77
2855,product-627,141,175,62,105,179,178,63
2856,product-488,141,181,120,25,252,112,121
2857,product-1626,141,182,121,174,164,62,204
2858,product-4955,141,183,127,217,17,148,53
2859,product-563,141,184,50,120,27,125,211
2860,product-3930,141,189,55,112,155,116,124
2861,product-1629,141,192,48,156,217,192,143
2862,product-1084,141,194,229,146,129,161,205
2863,product-3633,141,197,72,113,143,45,25
2864,product-3693,141,199,231,69,162,205,31
2865,product-3727,141,199,212,182,142,127,148
2866,product-1537,141,200,26,205,24,197,202
2867,product-3591,141,204,237,115,159,208,97
2868,product-1850,141,206,197,134,245,22,80
2869,product-1927,141,210,112,39,177,204,134
2870,product-3958,141,211,180,129,166,157,223
2871,product-4168,141,214,145,46,89,80,227
2872,product-3501,141,215,75,26,90,177,149
2873,product-4533,141,216,5,60,57,80,155
2874,product-745,141,229,252,92,22,164,49
2875,product-4648,141,229,90,185,159,191,53
2876,product-534,141,230,105,44,222,95,106
2877,product-2556,141,240,221,135,141,172,68
2878,product-516,142,147,188,208,178,102,160
2879,product-1977,142,148,145,184,176,107,39
2880,product-2076,142,151,123,21,150,150,46
2881,product-487,142,152,71,164,211,69,225
2882,product-2414,142,152,169,54,51,135,85
2883,product-4963,142,156,72,67,154,146,197
2884,product-492,142,162,95,7,126,230,275
2885,product-1423,142,167,163,169,109,184,16
2886,product-1910,142,170,29,188,184,52,124
2887,product-4966,142,171,66,46,78,94,93
2888,product-2923,142,173,51,156,99,95,15
2889,product-4934,142,175,59,103,45,216,158
2890,product-3989,142,180,180,14,11,214,125
2891,product-3223,142,186,65,101,114,202,183
2892,product-1184,142,187,58,55,225,87,86
2893,product-4473,142,188,79,140,275,173,152
2894,product-1114,142,191,175,217,112,235,116
2895,product-1832,142,191,77,175,80,153,175
2896,product-2563,142,194,200,110,55,37,127
2897,product-465,142,196,213,186,81,49,106
2898,product-778,142,198,44,11,114,197,189
2899,product-616,142,202,58,112,205,74,199
2900,product-1059,142,203,129,69,230,68,239
2901,product-1397,142,203,57,81,38,69,97
2902,product-1419,142,205,70,146,197,64,85
2903,product-2371,142,207,190,97,53,195,201
2904,product-4365,142,209,144,40,29,128,166
2905,product-868,142,212,108,219,17,53,209
2906,product-4412,142,213,196,66,165,145,194
2907,product-924,142,215,267,92,134,68,56
2908,product-4249,142,219,4,181,212,82,20
2909,product-3843,142,220,134,29,154,47,196
2910,product-2200,142,226,26,59,129,91,43
2911,product-2845,142,227,103,186,145,137,109
2912,product-4978,142,231,132,135,53,195,152
2913,product-1913,142,233,191,68,179,29,194
2914,product-2522,142,235,218,106,60,91,91
2915,product-2540,142,237,63,146,11,66,202
2916,product-4592,142,237,45,149,164,176,142
2917,product-2327,142,239,167,97,144,223,63
2918,product-104,143,148,39,181,31,59,193
2919,product-1692,143,152,52,73,157,28,126
2920,product-2144,143,152,12,114,198,46,112
2921,product-762,143,159,9,194,255,130,83
2922,product-1999,143,159,196,134,108,34,123
2923,product-362,143,160,200,94,66,147,39
2924,product-2331,143,162,57,107,107,181,93
2925,product-3307,143,162,157,82,119,227,86
2926,product-4135,143,175,150,140,57,45,166
2927,product-2488,143,179,120,118,164,82,76
2928,product-4489,143,179,41,45,87,124,49
2929,product-917,143,187,59,31,80,20,122
2930,product-1591,143,187,186,59,31,145,63
2931,product-1991,143,193,68,27,217,44,67
2932,product-1689,143,195,103,83,57,148,229
2933,product-3170,143,195,245,52,109,160,43
2934,product-2733,143,197,217,220,138,215,106
2935,product-4789,143,197,27,205,33,146,204
2936,product-1464,143,199,171,205,162,198,90
2937,product-1526,143,201,130,43,153,73,162
2938,product-3276,143,201,37,35,243,193,92
2939,product-3486,143,201,68,174,108,72,193
2940,product-1244,143,204,120,84,97,49,126
2941,product-141,143,205,82,185,198,121,197
2942,product-4298,143,207,215,186,61,122,125
2943,product-2441,143,210,54,74,84,193,66
2944,product-3406,143,223,103,113,131,198,261
2945,product-409,143,243,181,57,147,181,174
2946,product-4029,143,243,63,125,135,205,28
2947,product-1346,144,149,157,80,53,209,83
2948,product-4678,144,154,163,181,160,160,106
2949,product-226,144,155,113,209,234,47,167
2950,product-164,144,157,248,205,195,145,100
2951,product-4260,144,166,163,267,163,86,134
2952,product-4280,144,177,69,141,116,141,84
2953,product-1241,144,181,2,98,104,169,168
2954,product-4216,144,182,212,91,153,97,198
2955,product-2695,144,183,81,50,41,241,197
2956,product-4995,144,188,10,156,34,247,141
2957,product-4847,144,190,83,276,156,87,19
2958,product-3809,144,193,126,78,130,152,143
2959,product-4507,144,194,229,157,63,183,215
2960,product-612,144,203,193,147,140,132,192
2961,product-3721,144,207,114,97,198,128,73
2962,product-449,144,211,65,36,111,67,190
2963,product-2996,144,211,91,152,116,219,225
2964,product-4377,144,211,32,76,181,157,63
2965,product-1045,144,220,10,115,141,93,100
2966,product-4279,144,225,179,154,197,215,174
2967,product-2902,144,237,97,122,139,93,64
2968,product-4574,145,145,91,72,59,190,103
2969,product-267,145,155,64,210,7,61,216
2970,product-412,145,160,26,18,172,145,102
2971,product-3853,145,161,23,115,68,81,139
2972,product-2549,145,162,60,47,124,80,67
2973,product-38,145,170,83,142,73,216,109
2974,product-2861,145,172,162,81,105,236,120
2975,product-3957,145,173,4,183,207,138,112
2976,product-3108,145,175,170,216,48,71,71
2977,product-1435,145,176,131,247,212,103,71
2978,product-4303,145,187,132,177,69,141,10
2979,product-1294,145,193,4,94,85,193,85
2980,product-2578,145,194,185,198,241,52,121
2981,product-1273,145,204,120,85,174,142,132
2982,product-4325,145,204,47,179,68,50,145
2983,product-960,145,206,46,135,223,185,151
2984,product-2202,145,215,133,28,50,118,160
2985,product-1155,145,216,167,255,183,158,170
2986,product-871,145,217,203,176,18,64,195
2987,product-363,145,218,203,112,67,187,218
2988,product-1836,145,220,199,170,100,124,38
2989,product-1798,145,221,206,215,181,255,155
2990,product-1671,145,226,200,205,271,168,146
2991,product-2555,145,227,176,209,85,139,80
2992,product-358,145,229,139,159,182,195,142
2993,product-1099,145,231,206,111,13,151,65
2994,product-3313,145,237,86,25,40,279,198
2995,product-4318,145,240,75,56,35,194,123
2996,product-2669,145,243,16,71,82,9,149
2997,product-450,146,146,30,36,223,172,73
2998,product-3894,146,151,141,96,187,14,120
2999,product-82,146,153,166,226,130,73,97
3000,product-4815,146,155,27,73,94,15,188
3001,product-3878,146,161,62,90,9,172,148
3002,product-2040,146,180,59,34,145,82,221
3003,product-3947,146,183,179,63,113,178,145
3004,product-2478,146,194,210,199,228,207,171
3005,product-1669,146,197,71,63,133,138,228
3006,product-4067,146,202,32,44,205,145,11
3007,product-161,146,208,43,87,231,28,12
3008,product-1447,146,208,70,153,99,85,171
3009,product-2737,146,214,146,111,195,10,9
3010,product-3813,146,216,84,49,68,26,172
3011,product-1662,146,220,105,222,160,218,26
3012,product-3949,146,221,18,113,60,98,32
3013,product-3470,146,223,131,179,127,68,95
3014,product-878,146,224,49,45,196,20,174
3015,product-2930,146,224,4,61,77,126,49
3016,product-262,146,234,160,160,67,67,103
3017,product-760,146,236,108,81,164,112,170
3018,product-4356,146,243,130,24,38,257,82
3019,product-4407,147,150,59,215,97,150,57
3020,product-101,147,156,208,38,141,21,174
3021,product-3441,147,156,138,200,214,182,173
3022,product-559,147,157,207,123,46,48,110
3023,product-1701,147,162,206,150,120,95,56
3024,product-1086,147,168,219,17,106,137,146
3025,product-2207,147,170,30,263,239,202,114
3026,product-4972,147,170,80,161,144,109,109
3027,product-448,147,186,27,182,149,179,191
3028,product-2595,147,194,120,96,85,131,21
3029,product-1456,147,197,170,125,114,197,131
3030,product-321,147,199,184,167,202,236,47
3031,product-2047,147,200,127,210,71,270,86
3032,product-483,147,201,3,183,94,104,82
3033,product-4813,147,204,104,35,78,167,39
3034,product-3049,147,213,104,51,43,113,139
3035,product-2714,147,217,109,135,146,36,76
3036,product-371,147,221,40,144,68,85,176
3037,product-547,147,221,99,193,148,112,56
3038,product-3616,147,221,22,174,178,52,177
3039,product-4270,147,225,226,212,51,149,207
3040,product-1783,147,231,202,135,185,151,201
3041,product-2641,147,235,91,127,114,100,79
3042,product-3479,147,238,141,136,184,111,220
3043,product-3984,147,238,247,189,35,215,192
3044,product-278,148,151,52,149,102,65,172
3045,product-2694,148,161,113,252,74,158,220
3046,product-3338,148,162,85,186,72,71,145
3047,product-4551,148,167,50,153,64,227,174
3048,product-473,148,182,180,21,23,133,119
3049,product-2154,148,184,163,54,95,90,229
3050,product-4213,148,191,104,180,170,101,174
3051,product-3830,148,194,64,186,26,114,208
3052,product-4466,148,199,182,276,228,128,112
3053,product-1021,148,204,68,25,102,187,125
3054,product-4911,148,211,158,141,123,90,68
3055,product-1584,148,219,168,205,168,150,139
3056,product-1515,148,221,141,139,169,51,107
3057,product-3771,148,221,202,175,95,151,102
3058,product-1557,149,152,104,31,150,120,202
3059,product-1660,149,155,95,100,109,180,130
3060,product-4119,149,156,105,37,6,194,31
3061,product-1617,149,163,53,96,166,209,44
3062,product-2524,149,165,96,103,206,71,80
3063,product-1221,149,173,152,154,92,191,146
3064,product-4143,149,175,227,192,114,255,141
3065,product-3296,149,179,165,228,224,146,68
3066,product-313,149,183,163,142,123,85,150
3067,product-584,149,184,214,170,227,202,92
3068,product-1129,149,184,7,129,80,65,103
3069,product-3643,149,189,249,16,88,117,58
3070,product-3312,149,191,248,46,185,168,164
3071,product-1810,149,193,185,207,31,176,173
3072,product-2901,149,193,151,45,85,65,167
3073,product-3977,149,194,138,211,194,153,107
3074,product-4352,149,196,53,33,160,122,67
3075,product-1665,149,198,26,245,29,163,57
3076,product-3887,149,198,190,32,41,169,111
3077,product-1172,149,208,13,205,195,162,120
3078,product-4571,149,222,120,146,88,88,208
3079,product-1509,149,223,116,12,220,208,36
3080,product-2530,149,230,31,83,115,155,190
3081,product-1154,149,232,96,138,181,193,154
3082,product-3941,149,232,134,118,103,135,49
3083,product-2959,149,233,62,211,105,154,207
3084,product-3128,149,233,29,66,66,125,135
3085,product-4749,149,235,236,116,67,175,114
3086,product-281,149,240,169,96,147,99,11
3087,product-327,149,245,166,116,178,149,12
3088,product-1462,150,152,256,136,14,51,101
3089,product-2720,150,153,182,47,38,133,24
3090,product-2520,150,158,98,183,191,153,117
3091,product-4272,150,162,204,128,138,59,114
3092,product-1696,150,185,173,108,206,68,73
3093,product-4449,150,185,150,252,116,187,85
3094,product-808,150,199,28,104,120,199,55
3095,product-4474,150,199,22,128,29,260,193
3096,product-4485,150,204,21,71,210,111,74
3097,product-712,150,219,54,147,144,69,135
3098,product-3493,150,221,58,143,181,104,176
3099,product-1437,150,234,182,110,54,219,57
3100,product-98,151,151,252,155,114,159,142
3101,product-700,151,156,123,123,155,163,112
3102,product-4622,151,156,141,71,76,226,131
3103,product-1302,151,158,122,48,99,62,25
3104,product-1784,151,160,195,132,143,239,73
3105,product-1989,151,163,88,65,188,235,155
3106,product-2624,151,165,146,105,171,80,175
3107,product-809,151,181,123,163,181,201,138
3108,product-3939,151,184,109,233,132,148,196
3109,product-4777,151,184,87,167,87,220,208
3110,product-4373,151,185,102,119,197,165,45
3111,product-2080,151,186,40,41,121,144,134
3112,product-941,151,193,238,172,148,125,170
3113,product-3243,151,193,26,128,232,95,187
3114,product-2560,151,199,179,119,80,122,200
3115,product-4891,151,204,180,89,130,110,164
3116,product-2584,151,213,124,60,71,137,33
3117,product-2842,151,215,119,98,168,143,32
3118,product-3260,151,219,118,188,128,154,15
3119,product-4350,151,226,222,167,132,222,151
3120,product-91,151,230,175,105,99,116,146
3121,product-1200,151,234,218,13,220,144,78
3122,product-2721,151,235,170,12,28,144,136
3123,product-338,151,239,129,149,181,217,238
3124,product-2356,151,247,182,123,209,170,37
3125,product-1052,152,158,39,187,191,112,254
3126,product-3155,152,160,229,96,68,191,62
3127,product-5000,152,161,105,170,86,56,126
3128,product-4278,152,162,272,209,184,198,204
3129,product-3396,152,168,96,11,91,176,168
3130,product-3507,152,171,180,253,89,84,86
3131,product-4656,152,177,159,112,184,46,46
3132,product-4542,152,183,38,148,53,25,177
3133,product-650,152,184,140,43,84,186,75
3134,product-120,152,185,54,187,30,27,115
3135,product-1455,152,189,110,244,61,82,53
3136,product-4853,152,191,67,117,95,230,10
3137,product-2501,152,193,147,25,89,88,115
3138,product-1453,152,195,149,217,158,121,87
3139,product-1366,152,200,226,133,125,255,176
3140,product-2925,152,206,107,189,70,67,67
3141,product-838,152,219,157,11,202,42,27
3142,product-1933,152,228,94,189,38,173,176
3143,product-2577,152,228,198,126,40,185,133
3144,product-165,152,235,216,183,75,139,170
3145,product-883,153,154,34,81,106,54,87
3146,product-4181,153,155,162,72,228,52,220
3147,product-1428,153,161,229,141,82,223,202
3148,product-2468,153,166,7,134,119,103,28
3149,product-746,153,172,16,170,253,98,78
3150,product-3104,153,172,128,85,224,158,66
3151,product-3233,153,175,154,186,160,94,149
3152,product-4866,153,175,74,212,124,183,127
3153,product-2851,153,176,83,83,55,24,190
3154,product-1544,153,177,32,120,175,8,117
3155,product-3876,153,177,149,241,186,200,168
3156,product-4951,153,179,200,50,139,129,117
3157,product-599,153,180,42,110,144,180,84
3158,product-1485,153,189,66,90,73,30,97
3159,product-3864,153,192,111,51,54,163,174
3160,product-1542,153,195,3,207,31,149,110
3161,product-4576,153,198,186,36,93,122,42
3162,product-701,153,199,40,74,114,206,31
3163,product-4956,153,209,169,89,94,50,222
