ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
2573,customer-128123,0,55,52,8,22,57,87
2574,customer-127884,0,55,94,12,22,60,80
2575,customer-18699,0,55,7,23,22,82,83
2576,customer-18698,0,55,10,17,22,83,86
2577,customer-18697,0,55,18,11,22,83,89
2578,customer-157926,0,55,96,14,22,53,80
2579,customer-157927,0,55,94,18,22,52,76
2580,customer-202291,0,55,24,12,22,10,91
2581,customer-127409,0,55,35,18,22,60,94
2582,customer-202555,0,55,18,9,22,10,89
2583,customer-127408,0,55,39,20,22,59,94
2584,customer-127161,0,55,21,12,22,59,91
2585,customer-158174,0,55,94,11,22,53,81
2586,customer-158175,0,55,92,15,22,53,77
2587,customer-18474,0,55,16,15,22,82,90
2588,customer-42532,0,55,14,29,22,72,88
2589,customer-202554,0,55,24,9,22,11,91
2590,customer-127522,0,55,96,8,22,59,82
2591,customer-127521,0,55,18,6,22,60,88
2592,customer-125331,0,55,17,8,22,56,88
2593,customer-125330,0,55,32,14,22,57,93
2594,customer-159640,0,55,97,12,22,47,81
2595,customer-476567,0,55,21,21,22,14,93
2596,customer-159641,0,55,92,17,22,46,77
2597,customer-476290,0,55,0,5,22,19,85
2598,customer-476291,0,55,93,9,22,19,81
2599,customer-159409,0,55,96,20,22,46,77
2600,customer-159410,0,55,94,26,22,46,71
2601,customer-475874,0,55,18,5,22,18,87
2602,customer-476149,0,55,22,24,22,13,94
2603,customer-476150,0,55,20,23,22,13,93
2604,customer-159874,0,55,92,9,22,47,81
2605,customer-124963,0,55,33,15,22,56,94
2606,customer-268882,0,55,39,15,22,22,93
2607,customer-268881,0,55,38,15,22,23,93
2608,customer-268880,0,55,36,11,22,23,92
2609,customer-268879,0,55,34,6,22,23,90
2610,customer-268878,0,55,29,6,22,24,89
2611,customer-268877,0,55,27,8,22,24,90
2612,customer-42155,0,55,11,14,22,73,87
2613,customer-42154,0,55,18,21,22,73,91
2614,customer-268876,0,55,27,6,22,25,89
2615,customer-476719,0,55,85,9,22,19,80
2616,customer-319469,0,55,25,24,22,6,96
2617,customer-476718,0,55,97,12,22,19,81
2618,customer-319468,0,55,24,33,22,6,96
2619,customer-126067,0,55,23,3,22,58,87
2620,customer-126066,0,55,34,8,22,58,90
2621,customer-159169,0,55,96,24,22,46,74
2622,customer-203355,0,55,6,9,22,11,85
2623,customer-203354,0,55,17,9,22,11,89
2624,customer-475462,0,55,19,3,22,18,87
2625,customer-475463,0,55,35,6,22,18,89
2626,customer-475741,0,55,22,23,22,13,94
2627,customer-203627,0,55,8,9,22,11,86
2628,customer-318765,0,55,29,32,22,6,98
2629,customer-125696,0,55,39,15,22,57,93
2630,customer-125697,0,55,36,6,22,57,89
2631,customer-475052,0,55,61,8,22,17,84
2632,customer-475051,0,55,95,2,22,17,85
2633,customer-184671,0,55,23,11,22,19,91
2634,customer-184670,0,55,26,17,22,20,93
2635,customer-184669,0,55,27,18,22,20,94
2636,customer-277886,0,55,16,11,22,24,89
2637,customer-157161,0,55,3,12,22,51,83
2638,customer-132559,0,55,78,8,22,56,81
2639,customer-156910,0,55,12,17,22,51,87
2640,customer-156911,0,55,1,20,22,51,80
2641,customer-132208,0,55,13,12,22,55,88
2642,customer-132206,0,55,72,2,22,56,85
2643,customer-132207,0,55,11,8,22,55,87
2644,customer-157673,0,55,90,12,22,52,79
2645,customer-463062,0,55,46,18,22,21,91
2646,customer-463063,0,55,43,27,22,21,93
2647,customer-463072,0,55,51,30,22,25,86
2648,customer-128837,0,55,32,9,22,55,91
2649,customer-129195,0,55,15,9,22,55,88
2650,customer-462523,0,55,72,8,22,21,82
2651,customer-157671,0,55,89,5,22,52,83
2652,customer-157672,0,55,90,9,22,52,81
2653,customer-184409,0,55,23,14,22,19,92
2654,customer-462792,0,55,61,5,22,21,85
2655,customer-462793,0,55,54,11,22,21,86
2656,customer-19146,0,55,97,15,22,84,80
2657,customer-19145,0,55,2,9,22,84,84
2658,customer-275705,0,55,19,23,22,23,92
2659,customer-462803,0,55,52,26,22,25,87
2660,customer-464172,0,55,85,20,22,28,72
2661,customer-463611,0,55,62,24,22,27,78
2662,customer-128480,0,55,88,5,22,56,83
2663,customer-128479,0,55,23,9,22,56,90
2664,customer-128478,0,55,28,12,22,56,92
2665,customer-463890,0,55,92,17,22,27,77
2666,customer-463891,0,55,79,18,22,27,73
2667,customer-463892,0,55,74,24,22,28,70
2668,customer-18923,0,55,1,14,22,83,82
2669,customer-18922,0,55,12,6,22,84,87
2670,customer-157414,0,55,71,3,22,52,84
2671,customer-157415,0,55,90,8,22,51,82
2672,customer-157416,0,55,94,14,22,51,79
2673,customer-276802,0,55,19,18,22,23,92
2674,customer-277349,0,55,18,15,22,24,90
2675,customer-276258,0,55,17,20,22,23,91
2676,customer-276257,0,55,21,21,22,23,93
2677,customer-461972,0,55,52,23,22,21,87
2678,customer-461973,0,55,55,27,22,21,83
2679,customer-76891,0,55,98,15,22,68,80
2680,customer-76890,0,55,91,20,22,68,74
2681,customer-462251,0,55,61,12,22,21,83
2682,customer-477143,0,55,1,11,22,20,83
2683,customer-477145,0,55,71,15,22,20,78
2684,customer-54241,0,55,91,15,22,68,77
2685,customer-120554,0,55,11,12,22,60,87
2686,customer-120553,0,55,22,23,22,61,94
2687,customer-376714,0,55,96,12,22,30,80
2688,customer-490048,0,55,11,29,22,13,86
2689,customer-490049,0,55,6,23,22,13,82
2690,customer-490052,0,55,98,20,22,12,77
2691,customer-490583,0,55,98,23,22,13,76
2692,customer-120196,0,55,2,18,22,60,81
2693,customer-120195,0,55,13,18,22,60,88
2694,customer-493303,0,55,87,24,22,33,69
2695,customer-161809,0,55,31,12,22,32,92
2696,customer-161810,0,55,32,9,22,32,91
2697,customer-161811,0,55,32,8,22,31,90
2698,customer-376164,0,55,72,6,22,30,83
2699,customer-376163,0,55,11,8,22,30,87
2700,customer-72496,0,55,35,12,22,48,92
2701,customer-53941,0,55,92,15,22,68,78
2702,customer-72497,0,55,57,18,22,48,84
2703,customer-120919,0,55,22,15,22,61,92
2704,customer-161561,0,55,30,5,22,33,89
2705,customer-161562,0,55,30,8,22,33,90
2706,customer-161563,0,55,31,12,22,32,92
2707,customer-161564,0,55,33,12,22,32,92
2708,customer-489515,0,55,6,20,22,12,83
2709,customer-489516,0,55,5,20,22,12,83
2710,customer-121282,0,55,6,8,22,61,85
2711,customer-119380,0,55,48,9,22,60,88
2712,customer-375067,0,55,89,12,22,31,78
2713,customer-375066,0,55,5,17,22,31,83
2714,customer-54834,0,55,95,3,22,69,84
2715,customer-54835,0,55,84,12,22,68,78
2716,customer-374510,0,55,88,21,22,32,72
2717,customer-374513,0,55,99,8,22,31,84
2718,customer-84684,0,55,53,6,22,67,86
2719,customer-207535,0,55,19,15,22,8,91
2720,customer-119135,0,55,15,14,22,52,89
2721,customer-119020,0,55,57,23,22,61,83
2722,customer-119019,0,55,52,11,22,60,87
2723,customer-54539,0,55,88,9,22,68,80
2724,customer-54540,0,55,89,18,22,68,75
2725,customer-493797,0,55,90,23,22,33,71
2726,customer-494282,0,55,92,23,22,33,72
2727,customer-41393,0,55,23,11,22,74,91
2728,customer-375619,0,55,78,8,22,30,81
2729,customer-375618,0,55,1,12,22,31,83
2730,customer-119741,0,55,17,18,22,60,91
2731,customer-53010,0,55,94,9,22,68,81
2732,customer-387822,0,56,22,11,22,29,91
2733,customer-387821,0,56,23,20,22,29,94
2734,customer-387820,0,56,23,21,22,29,94
2735,customer-387176,0,56,24,20,22,29,94
2736,customer-72198,0,56,40,20,22,48,94
2737,customer-72197,0,56,30,20,22,47,95
2738,customer-42531,0,56,14,35,22,72,89
2739,customer-42530,0,56,16,36,22,72,91
2740,customer-385556,0,56,86,20,22,35,72
2741,customer-385555,0,56,91,23,22,36,72
2742,customer-72276,0,56,19,8,22,74,89
2743,customer-476565,0,56,30,15,22,14,94
2744,customer-476566,0,56,25,18,22,14,94
2745,customer-476286,0,56,19,27,22,17,93
2746,customer-203895,0,56,15,11,22,12,88
2747,customer-203896,0,56,1,9,22,11,83
2748,customer-384923,0,56,79,18,22,36,73
2749,customer-384922,0,56,89,14,22,36,78
2750,customer-476985,0,56,35,6,22,15,89
2751,customer-476986,0,56,38,3,22,15,87
2752,customer-476987,0,56,22,11,22,14,90
2753,customer-268875,0,56,25,5,22,25,88
2754,customer-204169,0,56,20,15,22,12,91
2755,customer-204170,0,56,12,9,22,12,87
2756,customer-319467,0,56,23,42,22,7,96
2757,customer-159149,0,56,5,17,22,54,83
2758,customer-159150,0,56,2,18,22,54,81
2759,customer-158908,0,56,4,18,22,54,82
2760,customer-159389,0,56,0,12,22,55,82
2761,customer-159390,0,56,1,15,22,54,81
2762,customer-318764,0,56,27,41,22,7,99
2763,customer-464451,0,56,75,14,22,29,77
2764,customer-278426,0,56,21,8,22,25,89
2765,customer-278969,0,56,18,5,22,25,87
2766,customer-20074,0,56,3,11,22,85,84
2767,customer-20073,0,56,9,6,22,85,86
2768,customer-71979,0,56,23,9,22,74,90
2769,customer-277885,0,56,22,11,22,24,91
2770,customer-19837,0,56,9,15,22,85,86
2771,customer-280365,0,56,22,12,22,26,91
2772,customer-455904,0,56,88,26,22,4,68
2773,customer-280813,0,56,21,12,22,26,91
2774,customer-455111,0,56,86,24,22,4,69
2775,customer-280814,0,56,89,5,22,26,83
2776,customer-279439,0,56,10,3,22,25,86
2777,customer-456683,0,56,84,11,22,4,79
2778,customer-457075,0,56,96,6,22,3,83
2779,customer-457076,0,56,5,9,22,3,85
2780,customer-456290,0,56,82,18,22,4,73
2781,customer-279909,0,56,0,3,22,25,85
2782,customer-279908,0,56,23,14,22,26,92
2783,customer-128960,0,56,98,15,22,61,80
2784,customer-316784,0,56,8,14,22,28,85
2785,customer-462535,0,56,57,29,22,26,81
2786,customer-462534,0,56,53,26,22,25,85
2787,customer-129194,0,56,22,9,22,55,90
2788,customer-464173,0,56,79,14,22,28,76
2789,customer-464174,0,56,75,12,22,28,79
2790,customer-464175,0,56,72,12,22,29,79
2791,customer-464176,0,56,71,17,22,29,77
2792,customer-128244,0,56,93,12,22,60,80
2793,customer-128602,0,56,92,12,22,60,79
2794,customer-128601,0,56,2,9,22,60,84
2795,customer-19601,0,56,0,12,22,85,82
2796,customer-19600,0,56,12,17,22,85,87
2797,customer-129554,0,56,7,9,22,54,85
2798,customer-129553,0,56,18,11,22,54,89
2799,customer-129551,0,56,30,21,22,53,96
2800,customer-129552,0,56,26,14,22,54,92
2801,customer-462263,0,56,54,29,22,26,84
2802,customer-462264,0,56,56,23,22,26,83
2803,customer-129319,0,56,93,17,22,61,77
2804,customer-461691,0,56,56,21,22,21,84
2805,customer-129911,0,56,20,14,22,53,91
2806,customer-19370,0,56,96,14,22,84,80
2807,customer-19369,0,56,4,11,22,84,84
2808,customer-461401,0,56,49,48,22,21,86
2809,customer-461402,0,56,52,42,22,21,83
2810,customer-491114,0,56,98,24,22,13,75
2811,customer-491637,0,56,98,23,22,13,76
2812,customer-491638,0,56,94,23,22,13,73
2813,customer-120569,0,56,0,6,22,55,84
2814,customer-376715,0,56,85,12,22,30,78
2815,customer-490578,0,56,14,36,22,13,87
2816,customer-490579,0,56,11,32,22,13,85
2817,customer-120212,0,56,91,2,22,54,85
2818,customer-182718,0,56,83,8,22,38,81
2819,customer-492164,0,56,96,21,22,14,75
2820,customer-161790,0,56,11,8,22,40,87
2821,customer-161791,0,56,15,11,22,40,88
2822,customer-72495,0,56,22,23,22,47,94
2823,customer-377822,0,56,94,8,22,29,83
2824,customer-377821,0,56,93,11,22,29,81
2825,customer-161546,0,56,18,9,22,40,89
2826,customer-161547,0,56,19,8,22,39,89
2827,customer-161548,0,56,14,5,22,39,87
2828,customer-121644,0,56,22,20,22,62,93
2829,customer-378380,0,56,90,11,22,29,80
2830,customer-378379,0,56,2,11,22,29,83
2831,customer-121645,0,56,14,14,22,62,89
2832,customer-377267,0,56,88,8,22,29,81
2833,customer-377266,0,56,99,12,22,30,81
2834,customer-183001,0,56,83,11,22,38,80
2835,customer-161549,0,56,12,5,22,38,87
2836,customer-161550,0,56,8,3,22,38,86
2837,customer-121281,0,56,28,17,22,61,94
2838,customer-161560,0,56,34,3,22,34,87
2839,customer-161559,0,56,38,2,22,34,87
2840,customer-182438,0,56,84,15,22,38,76
2841,customer-182437,0,56,89,5,22,38,83
2842,customer-119494,0,56,10,8,22,52,87
2843,customer-119493,0,56,28,8,22,53,90
2844,customer-182163,0,56,89,11,22,37,80
2845,customer-84681,0,56,30,14,22,68,93
2846,customer-84682,0,56,32,12,22,68,93
2847,customer-84683,0,56,34,12,22,68,92
2848,customer-119855,0,56,18,8,22,53,89
2849,customer-119854,0,56,24,8,22,53,89
2850,customer-494762,0,56,94,21,22,34,74
2851,customer-494763,0,56,90,23,22,34,72
2852,customer-494785,0,56,97,15,22,33,80
2853,customer-494786,0,56,88,14,22,33,77
2854,customer-378381,0,56,81,12,22,28,78
2855,customer-495698,0,56,94,21,22,34,74
2856,customer-495227,0,56,92,21,22,34,73
2857,customer-387175,0,57,23,18,22,29,93
2858,customer-387174,0,57,22,17,22,29,93
2859,customer-72194,0,57,15,23,22,46,89
2860,customer-72195,0,57,19,23,22,47,92
2861,customer-72196,0,57,23,24,22,47,95
2862,customer-317482,0,57,11,12,22,28,87
2863,customer-464725,0,57,76,23,22,30,70
2864,customer-464726,0,57,75,27,22,30,66
2865,customer-464994,0,57,78,27,22,30,66
2866,customer-184077,0,57,18,6,22,45,88
2867,customer-184078,0,57,96,6,22,45,83
2868,customer-184079,0,57,86,12,22,44,78
2869,customer-184094,0,57,97,8,22,39,83
2870,customer-159620,0,57,99,9,22,55,83
2871,customer-159621,0,57,96,12,22,55,81
2872,customer-385557,0,57,80,11,22,35,79
2873,customer-125311,0,57,6,9,22,62,85
2874,customer-125310,0,57,24,15,22,62,93
2875,customer-385562,0,57,67,15,22,33,80
2876,customer-385561,0,57,70,8,22,33,82
2877,customer-385560,0,57,70,8,22,34,82
2878,customer-385559,0,57,66,14,22,34,80
2879,customer-476005,0,57,96,15,22,7,79
2880,customer-159854,0,57,98,12,22,55,81
2881,customer-319529,0,57,1,12,22,31,82
2882,customer-124943,0,57,12,9,22,61,87
2883,customer-476710,0,57,11,24,22,17,86
2884,customer-476711,0,57,11,26,22,17,87
2885,customer-386526,0,57,21,17,22,29,92
2886,customer-386525,0,57,20,14,22,29,91
2887,customer-386524,0,57,19,15,22,29,91
2888,customer-473228,0,57,16,3,22,2,87
2889,customer-464454,0,57,73,29,22,30,67
2890,customer-386190,0,57,83,15,22,34,76
2891,customer-386189,0,57,0,11,22,35,83
2892,customer-386188,0,57,0,18,22,35,80
2893,customer-318823,0,57,89,14,22,32,77
2894,customer-183833,0,57,92,6,22,39,83
2895,customer-318822,0,57,8,8,22,31,86
2896,customer-183817,0,57,0,2,22,44,85
2897,customer-183816,0,57,29,3,22,45,87
2898,customer-183818,0,57,82,8,22,44,81
2899,customer-464453,0,57,73,24,22,30,70
2900,customer-464452,0,57,74,18,22,30,74
2901,customer-315319,0,57,89,18,22,32,75
2902,customer-131471,0,57,18,17,22,64,91
2903,customer-157035,0,57,5,3,22,75,85
2904,customer-42906,0,57,12,39,22,72,85
2905,customer-184624,0,57,13,12,22,39,88
2906,customer-42905,0,57,14,38,22,71,88
2907,customer-130755,0,57,96,5,22,62,84
2908,customer-130754,0,57,1,6,22,63,85
2909,customer-131110,0,57,31,6,22,63,89
2910,customer-131109,0,57,17,12,22,63,89
2911,customer-458837,0,57,18,14,22,3,90
2912,customer-459167,0,57,11,14,22,2,87
2913,customer-130983,0,57,28,12,22,51,92
2914,customer-71905,0,57,12,15,22,46,88
2915,customer-71906,0,57,20,15,22,47,91
2916,customer-20554,0,57,93,15,22,86,78
2917,customer-20553,0,57,5,8,22,86,85
2918,customer-20315,0,57,99,14,22,86,81
2919,customer-20314,0,57,98,9,22,86,83
2920,customer-156789,0,57,12,8,22,75,87
2921,customer-156790,0,57,9,5,22,75,86
2922,customer-156791,0,57,88,2,22,76,85
2923,customer-130625,0,57,22,11,22,52,90
2924,customer-184345,0,57,8,9,22,46,86
2925,customer-184361,0,57,17,15,22,39,90
2926,customer-184362,0,57,96,12,22,39,81
2927,customer-130269,0,57,19,11,22,52,90
2928,customer-157287,0,57,8,6,22,75,86
2929,customer-157288,0,57,91,5,22,75,83
2930,customer-157289,0,57,81,9,22,76,80
2931,customer-130037,0,57,97,17,22,62,79
2932,customer-460819,0,57,26,20,22,21,94
2933,customer-130270,0,57,14,17,22,53,89
2934,customer-130624,0,57,27,20,22,51,94
2935,customer-130397,0,57,98,15,22,62,80
2936,customer-130626,0,57,3,9,22,52,84
2937,customer-461986,0,57,50,32,22,26,87
2938,customer-461987,0,57,59,29,22,27,79
2939,customer-461706,0,57,54,30,22,27,84
2940,customer-129910,0,57,28,20,22,53,95
2941,customer-461112,0,57,46,44,22,21,91
2942,customer-129678,0,57,99,12,22,62,82
2943,customer-129679,0,57,91,14,22,61,78
2944,customer-491109,0,57,14,33,22,14,88
2945,customer-491110,0,57,13,36,22,14,86
2946,customer-182987,0,57,69,11,22,43,81
2947,customer-206638,0,57,24,15,22,13,93
2948,customer-206639,0,57,11,6,22,13,87
2949,customer-493200,0,57,99,15,22,14,80
2950,customer-72576,0,57,16,6,22,74,88
2951,customer-72575,0,57,0,2,22,75,85
2952,customer-161771,0,57,7,15,22,48,85
2953,customer-492690,0,57,98,20,22,14,78
2954,customer-492691,0,57,97,17,22,14,78
2955,customer-161526,0,57,7,18,22,48,84
2956,customer-206345,0,57,30,8,22,13,90
2957,customer-206346,0,57,19,6,22,13,88
2958,customer-162035,0,57,9,8,22,40,86
2959,customer-496169,0,57,95,21,22,35,75
2960,customer-496192,0,57,91,24,22,34,71
2961,customer-496647,0,57,97,21,22,35,76
2962,customer-496648,0,57,95,21,22,35,75
2963,customer-33849,0,57,10,12,22,73,86
2964,customer-493692,0,57,100,17,22,15,80
2965,customer-206935,0,57,15,12,22,13,89
2966,customer-495721,0,57,96,18,22,34,77
2967,customer-495722,0,57,88,21,22,34,71
2968,customer-13751,0,57,32,17,22,11,94
2969,customer-495250,0,57,91,14,22,33,78
2970,customer-183548,0,57,86,5,22,44,83
2971,customer-478985,0,57,79,27,22,22,67
2972,customer-478984,0,57,87,21,22,22,72
2973,customer-266787,0,57,6,15,22,8,84
2974,customer-123853,0,57,0,3,22,60,85
2975,customer-158541,0,58,0,5,22,72,85
2976,customer-158540,0,58,1,6,22,72,84
2977,customer-126781,0,58,99,18,22,64,79
2978,customer-126780,0,58,12,21,22,64,88
2979,customer-158295,0,58,97,8,22,72,83
2980,customer-158294,0,58,6,9,22,72,85
2981,customer-184070,0,58,23,18,22,48,93
2982,customer-126412,0,58,11,11,22,64,87
2983,customer-158786,0,58,2,3,22,72,85
2984,customer-465537,0,58,79,32,22,31,62
2985,customer-465262,0,58,80,27,22,30,66
2986,customer-465263,0,58,78,32,22,31,61
2987,customer-184074,0,58,27,9,22,46,91
2988,customer-184071,0,58,21,9,22,47,90
2989,customer-184072,0,58,22,8,22,47,89
2990,customer-184073,0,58,25,8,22,47,90
2991,customer-158043,0,58,95,8,22,73,82
2992,customer-158036,0,58,12,8,22,70,87
2993,customer-476423,0,58,92,14,22,8,79
2994,customer-385563,0,58,65,15,22,33,80
2995,customer-476975,0,58,24,30,22,14,96
2996,customer-477131,0,58,96,12,22,16,80
2997,customer-477132,0,58,0,14,22,17,81
2998,customer-385247,0,58,23,21,22,30,94
2999,customer-268920,0,58,2,38,22,9,71
3000,customer-319466,0,58,22,48,22,7,95
3001,customer-474099,0,58,84,8,22,11,81
3002,customer-474100,0,58,73,3,22,12,85
3003,customer-126046,0,58,32,20,22,63,95
3004,customer-126047,0,58,15,8,22,63,88
3005,customer-474487,0,58,95,5,22,12,84
3006,customer-386522,0,58,20,17,22,29,92
3007,customer-386523,0,58,20,20,22,29,93
3008,customer-159036,0,58,5,3,22,72,85
3009,customer-159035,0,58,14,8,22,72,87
3010,customer-385880,0,58,20,17,22,29,92
3011,customer-385879,0,58,19,18,22,29,91
3012,customer-385878,0,58,19,26,22,29,93
3013,customer-386194,0,58,85,15,22,33,76
3014,customer-159278,0,58,6,5,22,72,86
3015,customer-159279,0,58,86,6,22,72,82
3016,customer-386198,0,58,64,14,22,31,81
3017,customer-386197,0,58,64,12,22,32,81
3018,customer-125677,0,58,14,9,22,62,88
3019,customer-386196,0,58,69,11,22,32,81
3020,customer-386195,0,58,83,8,22,32,81
3021,customer-125676,0,58,29,20,22,63,95
3022,customer-131340,0,58,21,9,22,49,90
3023,customer-131339,0,58,25,17,22,49,93
3024,customer-131470,0,58,15,12,22,64,89
3025,customer-184607,0,58,5,9,22,46,85
3026,customer-184608,0,58,96,11,22,46,81
3027,customer-157030,0,58,0,2,22,74,85
3028,customer-157029,0,58,25,5,22,74,89
3029,customer-458306,0,58,51,14,22,22,88
3030,customer-458307,0,58,66,20,22,23,77
3031,customer-184609,0,58,93,14,22,45,79
3032,customer-131829,0,58,5,23,22,64,81
3033,customer-157020,0,58,5,2,22,71,86
3034,customer-157021,0,58,55,2,22,71,86
3035,customer-459290,0,58,34,11,22,21,91
3036,customer-459615,0,58,33,11,22,21,92
3037,customer-458636,0,58,51,11,22,22,87
3038,customer-130981,0,58,35,23,22,50,96
3039,customer-130980,0,58,40,21,22,50,94
3040,customer-130979,0,58,42,21,22,49,93
3041,customer-130982,0,58,34,17,22,51,94
3042,customer-157127,0,58,25,14,22,65,92
3043,customer-157128,0,58,6,9,22,65,85
3044,customer-458961,0,58,27,8,22,21,90
3045,customer-458962,0,58,40,8,22,22,89
3046,customer-71904,0,58,10,21,22,46,86
3047,customer-200279,0,58,12,11,22,18,87
3048,customer-71903,0,58,12,29,22,46,86
3049,customer-156629,0,58,0,8,22,64,83
3050,customer-156630,0,58,93,17,22,64,76
3051,customer-200538,0,58,8,9,22,18,86
3052,customer-200537,0,58,14,8,22,18,87
3053,customer-200536,0,58,16,5,22,18,87
3054,customer-156878,0,58,16,12,22,65,89
3055,customer-156879,0,58,92,15,22,64,77
3056,customer-156778,0,58,56,3,22,72,86
3057,customer-156785,0,58,31,5,22,74,89
3058,customer-132182,0,58,3,27,22,64,78
3059,customer-156772,0,58,24,15,22,68,93
3060,customer-156773,0,58,20,12,22,68,91
3061,customer-156776,0,58,50,2,22,71,86
3062,customer-156777,0,58,59,2,22,71,86
3063,customer-156771,0,58,28,23,22,68,96
3064,customer-184344,0,58,16,11,22,46,89
3065,customer-184343,0,58,19,11,22,46,90
3066,customer-184346,0,58,96,12,22,45,81
3067,customer-184342,0,58,19,11,22,47,90
3068,customer-157640,0,58,25,0,22,65,86
3069,customer-157527,0,58,88,5,22,71,83
3070,customer-157534,0,58,91,6,22,73,82
3071,customer-157792,0,58,97,8,22,73,83
3072,customer-157793,0,58,4,8,22,74,85
3073,customer-463900,0,58,72,33,22,31,64
3074,customer-464179,0,58,72,29,22,30,67
3075,customer-464180,0,58,73,33,22,31,63
3076,customer-157791,0,58,94,9,22,73,81
3077,customer-157382,0,58,21,6,22,65,89
3078,customer-460519,0,58,29,20,22,21,95
3079,customer-460520,0,58,29,20,22,21,95
3080,customer-157282,0,58,89,5,22,74,83
3081,customer-459924,0,58,25,12,22,21,92
3082,customer-157270,0,58,92,3,22,70,84
3083,customer-157271,0,58,92,3,22,70,84
3084,customer-157272,0,58,6,3,22,70,86
3085,customer-157273,0,58,0,0,22,71,86
3086,customer-157275,0,58,82,3,22,72,84
3087,customer-157281,0,58,19,5,22,73,88
3088,customer-157274,0,58,84,2,22,71,85
3089,customer-460222,0,58,27,17,22,21,94
3090,customer-461707,0,58,62,30,22,27,74
3091,customer-157526,0,58,8,5,22,70,86
3092,customer-461418,0,58,61,24,22,27,79
3093,customer-461419,0,58,63,20,22,28,80
3094,customer-491108,0,58,14,29,22,14,89
3095,customer-491630,0,58,11,27,22,14,86
3096,customer-491629,0,58,15,29,22,15,89
3097,customer-322446,0,58,10,18,22,28,86
3098,customer-182988,0,58,76,18,22,43,74
3099,customer-323149,0,58,12,12,22,28,88
3100,customer-492156,0,58,12,29,22,15,87
3101,customer-33477,0,58,19,20,22,72,92
3102,customer-33476,0,58,18,32,22,72,93
3103,customer-161502,0,58,16,8,22,58,88
3104,customer-161503,0,58,4,8,22,58,85
3105,customer-162015,0,58,6,11,22,48,85
3106,customer-182427,0,58,14,9,22,41,88
3107,customer-497123,0,58,96,23,22,36,74
3108,customer-497147,0,58,93,20,22,35,74
3109,customer-497148,0,58,94,18,22,35,76
3110,customer-496193,0,58,91,21,22,34,73
3111,customer-496672,0,58,92,20,22,35,74
3112,customer-182426,0,58,10,8,22,41,87
3113,customer-119004,0,58,18,23,22,55,91
3114,customer-33847,0,58,14,27,22,72,89
3115,customer-182152,0,58,11,8,22,41,87
3116,customer-33848,0,58,11,21,22,72,87
3117,customer-324571,0,58,14,12,22,27,88
3118,customer-497604,0,58,98,26,22,36,74
3119,customer-182425,0,58,91,3,22,42,85
3120,customer-207520,0,58,29,11,22,14,91
3121,customer-207521,0,58,22,8,22,14,89
3122,customer-494658,0,58,0,17,22,16,80
3123,customer-182706,0,58,79,8,22,42,81
3124,customer-494174,0,58,0,18,22,15,80
3125,customer-494175,0,58,0,17,22,15,80
3126,customer-182705,0,58,68,12,22,42,80
3127,customer-207229,0,58,22,12,22,14,91
3128,customer-207230,0,58,11,9,22,14,87
3129,customer-323864,0,58,14,12,22,28,88
3130,customer-495126,0,58,0,18,22,16,80
3131,customer-479242,0,58,13,18,22,17,88
3132,customer-469060,0,59,54,21,22,35,85
3133,customer-469061,0,59,57,24,22,36,83
3134,customer-469062,0,59,59,24,22,36,80
3135,customer-469063,0,59,61,23,22,36,80
3136,customer-469387,0,59,64,18,22,37,79
3137,customer-469388,0,59,62,18,22,37,80
3138,customer-469389,0,59,64,18,22,37,80
3139,customer-158391,0,59,11,6,22,66,87
3140,customer-158392,0,59,1,8,22,66,84
3141,customer-184068,0,59,26,14,22,48,92
3142,customer-468429,0,59,56,26,22,35,83
3143,customer-31967,0,59,20,14,22,72,91
3144,customer-468428,0,59,55,24,22,35,84
3145,customer-184069,0,59,24,21,22,48,94
3146,customer-468739,0,59,55,23,22,35,84
3147,customer-158879,0,59,3,17,22,66,82
3148,customer-158880,0,59,98,21,22,66,77
3149,customer-158635,0,59,2,14,22,66,83
3150,customer-465538,0,59,78,35,22,31,59
3151,customer-465841,0,59,78,33,22,31,61
3152,customer-127862,0,59,12,23,22,65,87
3153,customer-158144,0,59,7,6,22,66,86
3154,customer-158145,0,59,91,9,22,65,81
3155,customer-127141,0,59,10,18,22,64,86
3156,customer-468113,0,59,54,27,22,34,84
3157,customer-127502,0,59,4,17,22,65,83
3158,customer-127501,0,59,15,23,22,65,90
3159,customer-476553,0,59,21,26,22,14,94
3160,customer-32343,0,59,15,26,22,72,90
3161,customer-32344,0,59,21,17,22,72,92
3162,customer-269459,0,59,2,33,22,10,74
3163,customer-476135,0,59,21,21,22,13,93
3164,customer-476134,0,59,18,21,22,13,91
3165,customer-476974,0,59,22,29,22,14,95
3166,customer-385246,0,59,22,21,22,30,93
3167,customer-319464,0,59,23,38,22,8,96
3168,customer-319465,0,59,21,42,22,8,95
3169,customer-386841,0,59,76,18,22,30,73
3170,customer-386840,0,59,75,21,22,31,72
3171,customer-475724,0,59,16,17,22,13,90
3172,customer-474898,0,59,12,6,22,12,87
3173,customer-475311,0,59,15,11,22,12,88
3174,customer-386200,0,59,71,23,22,30,73
3175,customer-386199,0,59,69,20,22,31,75
3176,customer-457961,0,59,63,20,22,23,79
3177,customer-131338,0,59,29,15,22,49,93
