id,label,ts_in,ts_out,attr_1,attr_2,attr_3,attr_4,attr_5
1343,product-923,163,178,93,99,103,100,94
1344,product-352,163,182,141,144,55,148,150
1345,product-1746,163,191,70,133,131,126,125
1346,product-131,163,192,65,68,135,61,65
1347,product-1351,163,192,153,155,162,43,154
1348,product-236,163,223,111,115,116,86,118
1349,product-1947,163,226,33,164,31,31,40
1350,product-1985,163,226,17,18,20,20,179
1351,product-1359,163,248,0,0,227,0,0
1352,product-1422,164,165,129,125,73,127,126
1353,product-579,164,167,0,4,198,0,0
1354,product-1921,164,175,46,47,151,48,54
1355,product-555,164,185,103,99,104,101,94
1356,product-650,164,200,12,186,189,192,189
1357,product-1465,164,200,32,26,169,36,32
1358,product-1398,164,203,157,43,43,48,46
1359,product-136,164,211,100,101,94,104,100
1360,product-1993,164,212,61,62,140,62,60
1361,product-909,164,215,283,0,0,0,0
1362,product-1823,164,219,19,24,23,15,180
1363,product-322,164,237,179,176,176,178,24
1364,product-58,164,249,116,113,115,116,88
1365,product-307,165,175,37,40,41,164,33
1366,product-399,165,179,44,157,153,152,161
1367,product-967,165,195,47,152,148,156,156
1368,product-713,165,197,55,54,150,52,52
1369,product-558,165,202,11,193,9,12,3
1370,product-1334,165,206,181,177,179,177,20
1371,product-912,165,214,153,45,42,50,50
1372,product-3,165,216,27,29,171,28,29
1373,product-1423,165,223,22,28,23,175,28
1374,product-938,165,239,124,78,119,122,121
1375,product-1989,165,243,121,124,81,115,119
1376,product-1514,165,251,46,46,46,43,158
1377,product-1010,165,254,93,98,97,97,102
1378,product-378,166,180,9,10,10,15,187
1379,product-504,166,185,154,162,164,41,158
1380,product-1007,166,187,95,100,96,95,102
1381,product-1327,166,193,0,219,0,0,0
1382,product-1099,166,209,86,78,87,81,117
1383,product-215,166,242,77,83,76,85,120
1384,product-542,166,242,201,0,0,0,2
1385,product-1579,166,249,23,25,28,29,175
1386,product-1193,166,261,17,10,187,10,16
1387,product-633,167,182,63,63,66,67,132
1388,product-780,167,186,124,121,75,129,124
1389,product-374,167,210,108,105,101,96,101
1390,product-1294,167,215,0,3,2,200,4
1391,product-1431,167,220,81,120,81,80,77
1392,product-1817,167,234,58,63,138,57,64
1393,product-1446,168,172,87,84,86,114,84
1394,product-1941,168,180,24,171,32,30,34
1395,product-448,168,186,0,0,0,207,0
1396,product-1247,168,197,117,118,113,117,82
1397,product-34,168,201,39,46,44,157,43
1398,product-1703,168,206,54,57,50,148,49
1399,product-1982,168,210,28,169,168,170,176
1400,product-1344,168,217,71,68,65,131,71
1401,product-760,168,225,130,131,65,139,132
1402,product-134,168,228,156,163,161,40,157
1403,product-1376,168,233,167,167,171,29,166
1404,product-597,168,237,222,0,0,0,0
1405,product-1853,168,244,0,3,199,2,6
1406,product-176,168,263,159,38,38,41,42
1407,product-105,169,170,0,0,0,208,0
1408,product-1160,169,172,31,25,28,24,171
1409,product-1841,169,199,181,22,174,180,176
1410,product-1511,169,200,161,164,155,41,155
1411,product-1218,169,205,73,73,122,83,83
1412,product-748,169,206,127,69,134,136,136
1413,product-1263,169,207,128,121,126,76,119
1414,product-1249,169,208,45,48,47,52,150
1415,product-752,169,226,65,62,135,65,64
1416,product-295,169,253,117,82,80,82,86
1417,product-831,170,176,63,65,61,134,67
1418,product-183,170,191,45,51,152,43,44
1419,product-771,170,191,1,0,200,0,0
1420,product-438,170,198,140,137,60,136,140
1421,product-1106,170,198,16,17,179,16,23
1422,product-502,170,207,85,87,112,91,93
1423,product-1918,170,210,147,151,145,54,149
1424,product-1282,170,215,194,6,1,2,10
1425,product-1864,170,216,19,19,17,181,17
1426,product-169,170,224,84,86,112,85,84
1427,product-444,170,225,130,133,71,133,133
1428,product-654,170,233,146,153,154,156,49
1429,product-852,170,238,170,28,33,28,30
1430,product-1118,170,248,147,58,147,141,143
1431,product-241,170,254,131,67,134,130,134
1432,product-939,170,268,96,105,99,104,99
1433,product-1217,171,179,0,0,215,0,0
1434,product-1175,171,187,37,35,160,37,44
1435,product-1711,171,203,45,46,46,43,152
1436,product-1058,171,211,169,36,166,161,165
1437,product-1449,171,213,95,105,100,91,95
1438,product-229,171,218,46,41,47,41,157
1439,product-247,171,239,122,119,125,80,125
1440,product-876,171,239,138,137,132,133,64
1441,product-187,171,241,39,43,38,161,36
1442,product-1878,172,172,117,78,83,88,78
1443,product-528,172,178,205,0,0,0,0
1444,product-48,172,196,28,20,28,24,175
1445,product-902,172,205,127,122,129,124,74
1446,product-1627,172,213,6,13,13,192,8
1447,product-1078,172,231,228,0,0,0,0
1448,product-577,172,256,174,25,27,23,30
1449,product-648,172,268,59,61,142,62,59
1450,product-957,173,174,59,56,144,60,54
1451,product-104,173,178,74,124,74,71,76
1452,product-1023,173,190,103,101,101,100,97
1453,product-1323,173,193,108,104,93,105,103
1454,product-1189,173,217,99,102,96,99,102
1455,product-279,173,224,23,179,22,26,20
1456,product-202,173,246,22,181,175,178,183
1457,product-1438,173,248,109,104,92,108,103
1458,product-996,173,252,8,4,197,7,6
1459,product-38,173,259,21,18,24,25,177
1460,product-72,174,197,0,0,203,0,0
1461,product-433,174,197,0,0,216,0,0
1462,product-1507,174,201,147,150,147,151,53
1463,product-644,174,203,83,115,84,81,86
1464,product-1664,174,205,0,4,0,0,201
1465,product-1756,174,228,11,12,190,14,14
1466,product-289,174,250,32,163,38,37,34
1467,product-834,174,264,63,133,65,68,72
1468,product-974,175,182,122,120,119,77,125
1469,product-76,175,188,109,93,96,90,88
1470,product-1726,175,189,39,37,166,31,38
1471,product-1329,175,199,129,68,68,68,71
1472,product-1614,175,201,150,148,146,54,146
1473,product-1578,175,219,0,206,0,0,0
1474,product-743,175,220,150,153,154,51,153
1475,product-776,175,220,0,214,0,0,0
1476,product-1909,175,226,190,188,184,13,192
1477,product-1030,175,234,0,0,227,0,0
1478,product-1018,175,248,110,89,95,89,93
1479,product-725,175,249,11,2,194,6,9
1480,product-1526,175,252,9,11,9,190,10
1481,product-324,175,262,110,103,110,108,93
1482,product-484,175,265,104,111,106,110,91
1483,product-1014,175,270,102,93,99,97,102
1484,product-1776,176,188,144,153,149,153,51
1485,product-1787,176,189,128,68,133,129,135
1486,product-406,176,207,114,113,111,91,107
1487,product-1966,176,223,7,198,0,4,7
1488,product-1006,176,234,169,169,165,174,31
1489,product-1475,176,236,72,64,131,64,65
1490,product-895,176,245,24,175,26,23,24
1491,product-1559,176,245,100,99,103,98,98
1492,product-1490,176,252,171,34,168,169,169
1493,product-885,176,258,46,48,49,149,47
1494,product-1095,176,260,80,116,80,88,86
1495,product-78,177,187,32,164,37,33,31
1496,product-1203,177,194,82,122,74,73,82
1497,product-1219,177,207,64,67,64,137,61
1498,product-1626,177,213,181,176,179,178,24
1499,product-849,177,220,29,31,169,30,32
1500,product-677,177,227,77,78,73,80,123
1501,product-1452,177,232,150,149,51,147,146
1502,product-1029,178,182,61,142,135,142,139
1503,product-679,178,189,91,108,105,106,113
1504,product-1701,178,215,37,158,166,162,160
1505,product-1720,178,224,150,144,151,146,51
1506,product-1122,178,230,192,197,191,7,198
1507,product-15,179,180,62,140,139,136,134
1508,product-249,179,191,191,12,13,4,6
1509,product-1565,179,225,9,17,15,188,10
1510,product-342,179,243,0,0,0,0,216
1511,product-1466,179,244,58,61,56,58,144
1512,product-659,179,263,107,95,105,100,103
1513,product-1167,179,270,0,0,239,0,0
1514,product-1957,180,189,23,19,19,25,178
1515,product-691,180,191,58,59,54,54,143
1516,product-1866,180,193,181,23,16,14,21
1517,product-422,180,198,87,113,83,89,89
1518,product-191,180,200,131,137,134,132,67
1519,product-218,180,201,192,191,189,13,185
1520,product-1936,180,209,8,10,10,13,187
1521,product-1648,180,210,143,60,137,137,142
1522,product-455,180,240,179,19,179,180,179
1523,product-829,180,246,57,65,140,64,56
1524,product-146,180,263,159,158,45,153,157
1525,product-1424,180,263,26,19,27,20,176
1526,product-1743,180,263,49,149,150,152,152
1527,product-257,180,265,0,210,0,0,0
1528,product-1349,180,269,82,121,81,79,76
1529,product-1487,180,273,140,138,139,141,58
1530,product-387,181,183,51,58,146,53,55
1531,product-1884,181,183,27,27,27,26,173
1532,product-362,181,190,0,237,0,0,0
1533,product-154,181,196,139,66,130,133,133
1534,product-1315,181,206,0,224,0,0,0
1535,product-1977,181,209,167,30,36,36,33
1536,product-1917,181,215,0,237,0,0,0
1537,product-634,181,216,182,181,188,17,185
1538,product-903,181,235,34,171,26,27,27
1539,product-1999,181,254,35,34,35,168,27
1540,product-1920,181,258,186,192,12,191,193
1541,product-144,181,262,87,118,77,82,80
1542,product-20,181,263,156,47,43,44,44
1543,product-1374,182,196,99,99,102,100,104
1544,product-1575,182,202,144,147,57,147,142
1545,product-29,182,209,66,133,67,72,69
1546,product-636,182,224,97,93,100,95,102
1547,product-801,182,225,63,139,65,60,58
1548,product-1356,182,226,0,227,0,0,0
1549,product-351,182,236,0,216,0,0,0
1550,product-1567,182,256,16,7,189,15,16
1551,product-1212,182,263,56,59,54,145,59
1552,product-1312,182,265,142,149,54,143,141
1553,product-330,182,266,16,9,188,12,12
1554,product-1516,182,269,0,2,201,0,0
1555,product-1852,182,269,127,118,119,77,126
1556,product-125,183,183,125,116,123,79,120
1557,product-1383,183,187,98,103,97,105,100
1558,product-548,183,211,134,130,128,69,133
1559,product-314,183,216,114,86,90,84,83
1560,product-628,183,219,62,64,64,139,56
1561,product-1935,183,224,2,6,3,2,198
1562,product-1242,183,229,0,256,0,0,0
1563,product-1501,183,246,191,195,196,6,192
1564,product-1805,183,250,11,194,7,10,5
1565,product-53,183,252,55,55,46,51,150
1566,product-1833,183,266,94,96,95,104,96
1567,product-652,184,196,68,61,59,61,137
1568,product-1026,184,196,90,85,85,88,114
1569,product-1825,184,199,85,90,87,93,112
1570,product-252,184,213,37,34,34,161,41
1571,product-1199,184,220,191,13,9,6,8
1572,product-1412,184,232,65,58,137,64,58
1573,product-297,184,244,0,0,0,217,0
1574,product-1434,184,260,115,110,89,109,114
1575,product-737,184,266,78,123,117,126,121
1576,product-1133,184,267,20,21,176,28,26
1577,product-1851,184,278,140,55,64,65,59
1578,product-1910,185,204,123,127,126,121,75
1579,product-580,185,211,18,23,15,22,182
1580,product-649,185,215,178,178,21,181,182
1581,product-1887,185,225,123,119,124,124,76
1582,product-1634,185,227,222,0,0,0,0
1583,product-106,185,231,13,15,15,18,187
1584,product-997,185,235,151,157,47,149,151
1585,product-1537,185,237,205,0,0,0,0
1586,product-988,185,240,8,13,187,9,11
1587,product-1854,185,244,128,134,126,126,71
1588,product-629,185,253,121,122,81,114,115
1589,product-999,185,256,178,19,176,184,180
1590,product-862,185,264,52,150,48,47,45
1591,product-1414,185,264,0,0,224,0,0
1592,product-1149,185,282,41,41,40,160,43
1593,product-1496,186,205,19,20,23,179,23
1594,product-316,186,228,162,158,161,41,155
1595,product-841,186,232,153,48,153,153,152
1596,product-972,186,240,18,21,18,184,20
1597,product-398,186,250,130,72,75,68,68
1598,product-1225,186,259,5,194,1,2,8
1599,product-463,186,265,141,142,147,56,142
1600,product-992,187,206,90,112,90,90,87
1601,product-267,187,226,5,2,6,5,194
1602,product-1378,187,246,125,130,128,126,70
1603,product-1517,187,264,181,176,19,178,184
1604,product-1876,187,270,105,102,108,100,95
1605,product-908,188,195,168,175,27,178,173
1606,product-466,188,196,95,110,92,88,92
1607,product-357,188,218,39,38,45,46,159
1608,product-210,188,220,94,85,92,85,111
1609,product-1503,188,222,106,93,104,108,102
1610,product-1775,188,223,22,30,175,26,20
1611,product-487,188,227,86,89,89,116,80
1612,product-443,188,234,73,129,67,74,68
1613,product-137,188,240,29,30,24,31,171
1614,product-432,188,241,200,195,193,3,195
1615,product-1439,188,242,147,57,55,50,52
1616,product-1942,188,248,143,57,141,144,139
1617,product-750,188,249,123,73,123,129,122
1618,product-1083,188,253,30,175,21,25,24
1619,product-969,188,259,73,122,132,130,126
1620,product-1172,188,262,184,11,184,190,193
1621,product-838,188,263,7,12,190,5,14
1622,product-1408,188,267,119,82,77,77,85
1623,product-1946,189,202,87,110,91,95,92
1624,product-90,189,204,82,90,86,92,113
1625,product-1135,189,204,54,53,54,142,54
1626,product-977,189,230,130,124,131,127,74
1627,product-1447,189,231,117,115,121,116,84
1628,product-265,189,264,107,112,110,89,111
1629,product-1426,189,265,92,96,99,106,97
1630,product-359,189,267,113,112,83,118,118
1631,product-1589,189,270,152,151,149,149,53
1632,product-1467,189,277,25,173,31,25,22
1633,product-1057,189,286,40,42,42,157,46
1634,product-102,190,193,69,126,79,70,69
1635,product-1471,190,203,67,134,137,128,133
1636,product-1346,190,210,109,115,109,88,112
1637,product-1436,190,217,186,181,186,19,181
1638,product-1672,190,235,192,6,10,6,8
1639,product-1650,190,240,74,74,72,128,72
1640,product-1572,190,242,141,147,145,56,144
1641,product-447,190,247,94,103,111,101,108
1642,product-1988,190,251,107,108,89,115,113
1643,product-64,190,280,40,35,33,38,165
1644,product-1765,190,283,39,39,160,45,38
1645,product-543,191,208,93,90,84,92,111
1646,product-1849,191,212,100,104,98,93,99
1647,product-1321,191,230,58,144,141,140,146
1648,product-107,191,236,125,120,80,115,122
1649,product-639,191,239,50,50,52,148,54
1650,product-963,191,242,139,63,135,142,135
1651,product-1038,191,249,16,189,15,6,12
1652,product-1763,191,253,111,113,109,92,109
1653,product-753,191,257,180,18,178,179,182
1654,product-1654,191,263,145,142,53,152,146
1655,product-177,191,264,129,126,72,132,127
1656,product-153,191,274,56,140,59,63,65
1657,product-56,191,276,44,48,152,48,47
1658,product-606,191,276,16,14,16,189,16
1659,product-1716,191,282,138,129,67,136,134
1660,product-1096,192,209,27,23,29,174,23
1661,product-139,192,216,44,154,46,48,42
1662,product-1079,192,216,112,109,86,117,111
1663,product-632,192,217,118,128,120,77,128
1664,product-405,192,240,34,25,30,170,31
1665,product-524,192,254,131,128,68,127,128
1666,product-1959,192,267,20,180,178,182,178
1667,product-167,192,269,156,39,160,159,159
1668,product-1021,192,270,94,111,84,86,89
1669,product-1004,192,272,0,0,0,0,208
1670,product-1483,192,281,87,82,116,81,81
1671,product-1284,192,286,84,83,82,91,113
1672,product-671,193,194,58,64,65,56,139
1673,product-811,193,214,168,37,165,159,160
1674,product-1270,193,215,113,90,115,110,109
1675,product-7,193,217,0,0,0,214,0
1676,product-91,193,218,51,148,55,53,51
1677,product-396,193,234,188,9,16,17,12
1678,product-738,193,239,0,0,0,244,0
1679,product-803,193,248,61,138,63,65,65
1680,product-1222,193,277,36,159,46,39,42
1681,product-1585,193,280,5,191,14,9,8
1682,product-81,193,281,50,145,55,55,53
1683,product-1433,193,287,50,153,151,151,152
1684,product-1759,194,196,55,58,53,146,49
1685,product-383,194,201,82,86,116,83,86
1686,product-807,194,210,46,159,40,39,42
1687,product-535,194,214,150,49,46,54,52
1688,product-418,194,221,97,103,102,101,96
1689,product-1646,194,225,0,0,0,232,0
1690,product-572,194,226,71,77,73,76,124
1691,product-1246,194,227,87,112,89,85,93
1692,product-1515,194,230,88,87,80,115,89
1693,product-1380,194,234,184,178,17,180,182
1694,product-1418,194,251,43,40,44,45,155
1695,product-1569,194,264,62,139,143,134,137
1696,product-1535,194,277,100,99,100,99,97
1697,product-1939,194,283,0,0,0,217,0
1698,product-1272,194,285,178,170,26,176,170
1699,product-1863,195,208,89,94,109,89,96
1700,product-1637,195,239,105,100,96,99,107
1701,product-785,196,198,0,0,0,0,206
1702,product-1963,196,243,161,159,162,158,38
1703,product-986,196,249,64,131,72,71,68
1704,product-1739,196,265,0,0,0,0,205
1705,product-657,196,271,157,38,38,41,46
1706,product-1084,196,271,21,23,174,30,24
1707,product-595,196,289,151,52,47,53,47
1708,product-1655,197,199,122,128,126,123,73
1709,product-370,197,215,92,87,112,86,93
1710,product-943,197,221,139,136,132,65,132
1711,product-545,197,244,47,151,153,155,150
1712,product-1533,197,252,125,70,74,79,76
1713,product-1890,197,264,70,73,71,76,128
1714,product-1944,197,264,159,40,37,43,37
1715,product-255,197,290,35,27,30,168,27
1716,product-30,198,227,32,28,167,28,29
1717,product-624,198,234,0,204,1,0,0
1718,product-1521,198,234,178,22,24,23,20
1719,product-1430,198,235,112,90,110,105,109
1720,product-1240,198,236,202,0,0,0,0
1721,product-1052,198,252,58,139,146,143,144
1722,product-285,198,256,98,104,99,102,101
1723,product-291,198,285,100,100,97,96,95
1724,product-475,198,290,235,0,0,0,0
1725,product-660,199,211,34,170,163,170,164
1726,product-403,199,229,0,0,203,0,0
1727,product-386,199,235,162,164,168,37,163
1728,product-50,199,240,124,79,124,126,123
1729,product-1401,199,242,64,140,63,62,63
1730,product-1913,199,259,17,20,16,18,180
1731,product-1643,199,262,155,152,154,50,154
1732,product-934,199,263,0,0,204,0,1
1733,product-1556,199,267,81,115,124,119,119
1734,product-269,199,271,159,161,37,163,167
1735,product-850,199,291,60,58,138,62,59
1736,product-699,199,295,157,43,42,46,39
1737,product-631,200,205,147,148,56,147,139
1738,product-1405,200,209,75,80,78,74,124
1739,product-590,200,214,135,137,131,64,134
1740,product-1338,200,215,106,108,107,89,109
1741,product-262,200,228,33,165,39,35,38
1742,product-1289,200,231,111,121,84,118,115
1743,product-1932,200,234,0,0,0,211,0
1744,product-1183,200,244,125,70,79,73,80
1745,product-77,200,285,0,0,214,0,0
1746,product-1350,200,285,142,142,133,63,140
1747,product-1892,200,291,191,196,6,191,189
1748,product-840,200,296,237,0,0,0,0
1749,product-720,201,210,101,101,110,94,111
1750,product-1115,201,213,65,130,69,74,72
1751,product-49,201,217,6,0,5,198,2
1752,product-1179,201,217,58,54,54,143,56
1753,product-1347,201,227,84,77,79,119,80
1754,product-614,201,234,45,158,42,39,43
1755,product-513,201,236,0,216,0,0,0
1756,product-627,201,299,71,64,133,68,65
1757,product-1609,202,202,159,36,160,169,166
1758,product-1085,202,206,0,0,0,0,207
1759,product-439,202,226,11,189,14,10,12
1760,product-1581,202,268,204,0,0,0,0
1761,product-1684,202,269,99,103,97,93,96
1762,product-1898,202,273,147,55,56,50,48
1763,product-983,203,206,125,126,128,126,76
1764,product-562,203,210,14,9,186,14,18
1765,product-591,203,231,131,135,134,65,139
1766,product-1285,203,231,145,55,54,51,53
1767,product-592,203,237,0,269,0,0,0
1768,product-1736,203,250,107,107,111,110,89
1769,product-372,203,266,2,0,0,196,3
1770,product-1097,203,285,198,192,195,197,7
1771,product-118,203,288,40,36,39,161,44
1772,product-1492,203,288,102,97,107,99,106
1773,product-1065,203,296,145,147,144,147,58
1774,product-593,204,225,163,158,42,154,153
1775,product-1547,204,256,189,14,186,189,182
1776,product-697,204,265,119,124,126,78,124
1777,product-394,204,269,64,64,65,138,66
1778,product-576,204,288,54,51,52,145,51
1779,product-716,204,288,18,20,183,17,15
1780,product-742,204,290,0,0,225,0,0
1781,product-1990,205,214,76,79,76,71,126
1782,product-126,205,216,170,166,175,174,29
1783,product-1013,205,224,259,0,0,0,0
1784,product-663,205,234,88,113,117,107,107
1785,product-1235,205,237,9,4,193,2,11
1786,product-115,205,255,0,199,5,0,0
1787,product-360,205,256,140,58,58,58,60
1788,product-565,205,266,120,122,120,77,128
1789,product-120,205,291,19,11,184,19,18
1790,product-1663,206,217,0,251,0,0,0
1791,product-1689,206,224,0,4,0,5,200
1792,product-2000,206,246,134,137,68,134,128
1793,product-586,206,267,0,0,0,0,220
1794,product-1290,206,268,58,144,144,144,143
1795,product-1429,206,279,156,160,155,45,156
1796,product-821,206,301,84,83,83,114,86
1797,product-74,207,207,55,149,48,50,47
1798,product-1631,207,207,180,187,180,18,187
1799,product-947,207,218,37,38,40,40,159
1800,product-1227,207,220,42,41,41,155,40
1801,product-809,207,234,28,28,27,172,24
1802,product-1040,207,237,70,68,131,65,67
1803,product-1143,207,251,165,168,161,167,34
1804,product-690,207,253,0,0,0,0,209
1805,product-1686,207,255,105,105,100,97,96
1806,product-1953,207,276,28,176,20,24,19
1807,product-926,207,277,54,52,150,48,53
1808,product-1339,207,298,131,123,133,72,127
1809,product-1001,207,300,74,72,71,125,73
1810,product-1596,207,304,0,0,0,0,234
1811,product-304,208,215,40,164,37,39,35
1812,product-47,208,218,44,155,49,40,42
1813,product-28,208,225,38,162,42,34,41
1814,product-1287,208,263,83,76,78,120,76
1815,product-538,208,265,85,90,115,86,85
1816,product-698,208,290,152,50,53,47,45
1817,product-1662,208,293,125,79,122,126,120
1818,product-1187,209,249,62,59,64,139,57
1819,product-864,209,267,149,142,147,53,149
1820,product-435,209,278,87,115,81,81,82
1821,product-1683,209,281,165,37,165,167,158
1822,product-1690,209,282,125,72,75,74,70
1823,product-1054,209,290,213,0,0,0,0
1824,product-791,209,298,97,106,92,97,89
1825,product-1721,210,227,115,80,118,124,115
1826,product-1177,210,242,186,10,188,189,194
1827,product-59,210,244,154,44,160,154,159
1828,product-1358,210,250,44,46,158,41,42
1829,product-1809,210,272,62,65,138,64,67
1830,product-1389,210,285,0,0,206,0,0
1831,product-1674,211,211,166,167,29,171,174
1832,product-702,211,231,32,31,27,29,169
1833,product-787,211,256,174,27,30,28,24
1834,product-1534,211,272,89,107,93,89,91
1835,product-1229,211,273,177,177,19,186,179
1836,product-79,211,296,142,55,62,58,61
1837,product-816,211,298,89,109,109,110,115
1838,product-1656,212,225,0,0,216,0,0
1839,product-871,212,239,27,22,27,174,22
1840,product-658,212,274,99,97,90,105,91
1841,product-1616,212,277,93,112,85,85,84
1842,product-1318,212,280,0,229,0,0,0
1843,product-878,212,284,125,70,78,76,80
1844,product-1813,212,292,64,64,141,57,57
1845,product-1693,212,302,22,22,182,14,18
1846,product-436,212,305,59,137,62,66,68
1847,product-1153,212,306,2,4,198,5,0
1848,product-296,213,236,53,46,149,56,55
1849,product-782,213,259,97,99,98,105,100
1850,product-1658,213,259,85,93,90,112,93
1851,product-1632,213,261,0,0,0,0,205
1852,product-1363,213,285,121,119,121,84,121
1853,product-917,213,287,126,124,120,126,79
1854,product-810,213,296,175,28,24,29,25
1855,product-248,214,228,103,92,110,103,110
1856,product-1737,214,231,240,0,0,0,0
1857,product-300,214,236,133,133,133,128,67
1858,product-1328,214,238,95,102,93,102,102
1859,product-117,214,253,262,0,0,0,0
1860,product-479,214,264,160,43,38,39,42
1861,product-302,214,265,47,41,39,48,157
1862,product-1635,214,298,37,159,37,46,44
1863,product-1667,215,225,158,37,164,165,161
1864,product-1505,215,261,111,88,115,114,109
1865,product-331,215,274,177,171,171,27,169
1866,product-1101,215,274,100,92,92,104,92
1867,product-1807,215,286,159,43,37,46,38
1868,product-276,215,287,64,64,56,141,64
1869,product-594,215,297,178,175,180,178,20
1870,product-897,215,298,36,39,162,34,35
1871,product-1498,216,226,46,45,154,51,51
1872,product-529,216,227,117,117,87,109,110
1873,product-976,216,239,100,98,104,107,106
1874,product-1493,216,266,87,82,81,116,79
1875,product-2,217,228,175,20,27,21,21
1876,product-426,217,229,123,76,77,77,79
1877,product-1832,217,234,33,172,168,167,170
1878,product-1665,217,247,43,161,41,38,38
1879,product-244,217,262,172,178,179,180,23
1880,product-1489,217,273,109,108,91,107,111
1881,product-1819,218,254,108,100,104,96,109
1882,product-494,218,299,29,32,32,29,173
1883,product-1707,218,317,28,172,176,174,174
1884,product-1519,219,230,116,119,123,82,123
1885,product-1808,219,239,72,77,73,124,79
1886,product-1796,219,249,153,149,143,52,151
1887,product-1829,219,252,89,81,115,90,80
1888,product-114,219,280,57,140,62,58,62
1889,product-182,219,290,161,170,162,165,34
1890,product-1694,219,296,69,70,75,74,127
1891,product-148,219,311,144,138,139,59,143
1892,product-1258,220,246,50,51,58,145,58
1893,product-1661,220,251,19,20,24,14,181
1894,product-1274,220,252,64,60,138,60,59
1895,product-775,220,257,36,34,35,39,161
1896,product-1277,220,290,20,175,175,182,175
1897,product-1821,220,295,135,60,145,141,139
1898,product-928,221,236,34,166,35,32,31
1899,product-1388,221,262,91,83,82,114,84
1900,product-1509,221,266,88,109,109,117,110
1901,product-551,221,268,138,133,139,65,135
1902,product-1800,221,302,145,60,136,142,137
1903,product-1651,221,320,197,7,189,190,192
1904,product-694,222,225,63,65,135,66,67
1905,product-1134,222,232,164,164,165,32,168
1906,product-1088,222,303,6,9,7,5,196
1907,product-1352,222,303,159,40,164,159,161
1908,product-208,223,278,0,0,0,205,0
1909,product-906,223,293,73,131,126,125,129
1910,product-54,223,301,186,189,12,184,185
1911,product-1714,223,307,86,91,86,109,86
1912,product-965,223,321,113,113,85,116,119
1913,product-755,224,253,71,126,74,73,75
1914,product-1816,224,280,191,6,13,5,8
1915,product-1902,224,280,146,150,51,148,146
1916,product-21,224,291,159,41,38,45,41
1917,product-1093,225,244,7,14,16,189,14
1918,product-353,225,246,144,55,59,58,57
1919,product-853,225,255,86,110,88,92,89
1920,product-1593,225,266,136,128,131,136,67
1921,product-889,226,229,105,101,99,97,100
1922,product-1758,226,281,0,0,0,0,204
1923,product-381,227,244,2,1,10,4,195
1924,product-536,227,253,0,0,0,0,205
1925,product-1027,227,255,0,0,202,0,2
1926,product-497,227,257,183,12,15,14,14
1927,product-557,227,315,162,41,38,42,38
1928,product-385,228,241,3,1,2,195,9
1929,product-784,229,235,187,196,8,197,189
1930,product-1165,230,272,158,160,161,43,156
1931,product-1504,230,282,96,94,105,99,91
1932,product-925,230,306,0,213,0,0,0
1933,product-1922,230,312,78,82,78,77,121
1934,product-226,230,319,133,141,63,136,142
1935,product-686,231,278,45,49,152,52,44
1936,product-960,232,260,37,158,44,41,38
1937,product-1525,232,267,92,105,97,98,97
1938,product-587,232,280,0,223,0,0,0
1939,product-1532,233,312,165,161,39,163,163
1940,product-768,233,318,110,103,106,108,92
1941,product-133,234,327,1,1,198,4,7
1942,product-987,235,247,95,109,103,101,109
1943,product-1971,235,278,82,120,116,118,122
1944,product-998,236,264,0,218,0,0,0
1945,product-1897,236,301,143,55,140,149,147
1946,product-719,236,314,201,0,0,3,0
1947,product-588,238,251,0,199,6,0,3
1948,product-194,238,306,18,21,14,19,181
1949,product-1137,238,319,190,15,180,188,180
1950,product-777,238,326,30,168,30,27,37
1951,product-1413,239,243,135,135,136,130,67
1952,product-1591,239,269,60,60,143,56,56
1953,product-507,239,278,102,101,105,98,101
1954,product-1676,239,325,156,41,46,41,46
1955,product-25,240,283,70,64,64,74,131
1956,product-714,241,296,33,170,171,168,168
1957,product-1211,243,324,4,2,198,0,7
1958,product-1011,244,296,95,94,108,93,94
1959,product-356,245,246,117,109,113,117,87
1960,product-1712,245,252,75,79,79,75,125
1961,product-1361,245,254,76,66,129,67,74
1962,product-42,245,308,44,41,43,42,157
1963,product-676,245,335,129,67,66,71,67
1964,product-407,245,340,97,98,98,100,98
1965,product-1771,248,287,59,65,65,60,139
1966,product-638,248,334,183,22,21,14,22
1967,product-380,249,320,108,95,94,87,93
1968,product-373,250,262,17,20,18,181,23
1969,product-1202,250,284,50,48,48,150,45
1970,product-1735,250,313,150,45,50,51,48
1971,product-1174,250,323,77,125,78,77,74
1972,product-1031,250,341,28,170,31,26,32
1973,product-522,251,263,112,113,118,83,122
1974,product-1444,251,280,0,0,0,269,0
1975,product-1558,251,316,136,134,135,63,142
1976,product-609,251,321,0,0,0,0,207
1977,product-1978,252,285,77,120,119,121,125
1978,product-635,252,347,173,171,174,176,29
1979,product-1243,255,259,0,197,0,0,0
1980,product-1132,255,352,0,0,202,0,0
1981,product-498,256,307,63,64,67,134,67
1982,product-527,256,317,48,49,153,45,43
1983,product-44,257,343,69,130,126,129,133
1984,product-1109,257,352,53,46,53,51,152
1985,product-1176,258,282,0,0,0,252,0
1986,product-833,259,299,56,140,57,65,64
1987,product-392,261,319,74,79,75,77,122
1988,product-441,263,327,110,107,92,112,112
1989,product-1138,263,349,76,120,128,122,126
1990,product-347,264,339,110,111,117,115,88
1991,product-1417,264,350,180,20,179,181,177
