ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
2680,customer-76890,0,55,91,20,22,68,74,89,69
2681,customer-462251,0,55,61,12,22,21,83,98,69
2682,customer-477143,0,55,1,11,22,20,83,89,60
2683,customer-477145,0,55,71,15,22,20,78,97,74
2684,customer-54241,0,55,91,15,22,68,77,90,68
2685,customer-120554,0,55,11,12,22,60,87,87,54
2686,customer-120553,0,55,22,23,22,61,94,83,40
2687,customer-376714,0,55,96,12,22,30,80,89,63
2688,customer-490048,0,55,11,29,22,13,86,77,42
2689,customer-490049,0,55,6,23,22,13,82,82,53
2690,customer-490052,0,55,98,20,22,12,77,85,63
2691,customer-490583,0,55,98,23,22,13,76,84,62
2692,customer-120196,0,55,2,18,22,60,81,85,57
2693,customer-120195,0,55,13,18,22,60,88,84,48
2694,customer-493303,0,55,87,24,22,33,69,89,75
2695,customer-161809,0,55,31,12,22,32,92,91,51
2696,customer-161810,0,55,32,9,22,32,91,92,54
2697,customer-161811,0,55,32,8,22,31,90,93,55
2698,customer-376164,0,55,72,6,22,30,83,95,67
2699,customer-376163,0,55,11,8,22,30,87,90,57
2700,customer-72496,0,55,35,12,22,48,92,93,52
2701,customer-53941,0,55,92,15,22,68,78,90,67
2702,customer-72497,0,55,57,18,22,48,84,99,67
2703,customer-120919,0,55,22,15,22,61,92,87,47
2704,customer-161561,0,55,30,5,22,33,89,93,57
2705,customer-161562,0,55,30,8,22,33,90,92,55
2706,customer-161563,0,55,31,12,22,32,92,91,51
2707,customer-161564,0,55,33,12,22,32,92,92,51
2708,customer-489515,0,55,6,20,22,12,83,84,53
2709,customer-489516,0,55,5,20,22,12,83,84,54
2710,customer-121282,0,55,6,8,22,61,85,90,59
2711,customer-119380,0,55,48,9,22,60,88,96,60
2712,customer-375067,0,55,89,12,22,31,78,91,68
2713,customer-375066,0,55,5,17,22,31,83,85,56
2714,customer-54834,0,55,95,3,22,69,84,93,63
2715,customer-54835,0,55,84,12,22,68,78,93,70
2716,customer-374510,0,55,88,21,22,32,72,90,73
2717,customer-374513,0,55,99,8,22,31,84,91,62
2718,customer-84684,0,55,53,6,22,67,86,95,63
2719,customer-207535,0,55,19,15,22,8,91,87,48
2720,customer-119135,0,55,15,14,22,52,89,87,51
2721,customer-119020,0,55,57,23,22,61,83,99,68
2722,customer-119019,0,55,52,11,22,60,87,97,63
2723,customer-54539,0,55,88,9,22,68,80,92,67
2724,customer-54540,0,55,89,18,22,68,75,90,70
2725,customer-493797,0,55,90,23,22,33,71,88,71
2726,customer-494282,0,55,92,23,22,33,72,87,69
2727,customer-41393,0,55,23,11,22,74,91,89,51
2728,customer-375619,0,55,78,8,22,30,81,94,68
2729,customer-375618,0,55,1,12,22,31,83,89,60
2730,customer-119741,0,55,17,18,22,60,91,85,46
2731,customer-53010,0,55,94,9,22,68,81,91,65
2732,customer-387822,0,56,22,11,22,29,91,89,51
2733,customer-387821,0,56,23,20,22,29,94,86,43
2734,customer-387820,0,56,23,21,22,29,94,85,41
2735,customer-387176,0,56,24,20,22,29,94,85,42
2736,customer-72198,0,56,40,20,22,48,94,93,49
2737,customer-72197,0,56,30,20,22,47,95,89,43
2738,customer-42531,0,56,14,35,22,72,89,73,33
2739,customer-42530,0,56,16,36,22,72,91,72,28
2740,customer-385556,0,56,86,20,22,35,72,91,74
2741,customer-385555,0,56,91,23,22,36,72,87,70
2742,customer-72276,0,56,19,8,22,74,89,90,54
2743,customer-476565,0,56,30,15,22,14,94,90,48
2744,customer-476566,0,56,25,18,22,14,94,87,43
2745,customer-476286,0,56,19,27,22,17,93,79,36
2746,customer-203895,0,56,15,11,22,12,88,89,54
2747,customer-203896,0,56,1,9,22,11,83,90,61
2748,customer-384923,0,56,79,18,22,36,73,94,76
2749,customer-384922,0,56,89,14,22,36,78,91,68
2750,customer-476985,0,56,35,6,22,15,89,93,57
2751,customer-476986,0,56,38,3,22,15,87,94,60
2752,customer-476987,0,56,22,11,22,14,90,90,52
2753,customer-268875,0,56,25,5,22,25,88,92,57
2754,customer-204169,0,56,20,15,22,12,91,87,47
2755,customer-204170,0,56,12,9,22,12,87,89,56
2756,customer-319467,0,56,23,42,22,7,96,70,17
2757,customer-159149,0,56,5,17,22,54,83,86,56
2758,customer-159150,0,56,2,18,22,54,81,85,57
2759,customer-158908,0,56,4,18,22,54,82,85,56
2760,customer-159389,0,56,0,12,22,55,82,89,61
2761,customer-159390,0,56,1,15,22,54,81,87,59
2762,customer-318764,0,56,27,41,22,7,99,76,20
2763,customer-464451,0,56,75,14,22,29,77,96,74
2764,customer-278426,0,56,21,8,22,25,89,91,54
2765,customer-278969,0,56,18,5,22,25,87,92,57
2766,customer-20074,0,56,3,11,22,85,84,89,59
2767,customer-20073,0,56,9,6,22,85,86,91,58
2768,customer-71979,0,56,23,9,22,74,90,90,52
2769,customer-277885,0,56,22,11,22,24,91,89,51
2770,customer-19837,0,56,9,15,22,85,86,86,53
2771,customer-280365,0,56,22,12,22,26,91,89,50
2772,customer-455904,0,56,88,26,22,4,68,87,74
2773,customer-280813,0,56,21,12,22,26,91,89,50
2774,customer-455111,0,56,86,24,22,4,69,90,75
2775,customer-280814,0,56,89,5,22,26,83,93,64
2776,customer-279439,0,56,10,3,22,25,86,92,60
2777,customer-456683,0,56,84,11,22,4,79,93,69
2778,customer-457075,0,56,96,6,22,3,83,92,63
2779,customer-457076,0,56,5,9,22,3,85,89,59
2780,customer-456290,0,56,82,18,22,4,73,93,75
2781,customer-279909,0,56,0,3,22,25,85,93,61
2782,customer-279908,0,56,23,14,22,26,92,89,49
2783,customer-128960,0,56,98,15,22,61,80,88,63
2784,customer-316784,0,56,8,14,22,28,85,87,55
2785,customer-462535,0,56,57,29,22,26,81,100,69
2786,customer-462534,0,56,53,26,22,25,85,99,64
2787,customer-129194,0,56,22,9,22,55,90,91,54
2788,customer-464173,0,56,79,14,22,28,76,94,73
2789,customer-464174,0,56,75,12,22,28,79,96,72
2790,customer-464175,0,56,72,12,22,29,79,96,72
2791,customer-464176,0,56,71,17,22,29,77,97,75
2792,customer-128244,0,56,93,12,22,60,80,91,65
2793,customer-128602,0,56,92,12,22,60,79,91,66
2794,customer-128601,0,56,2,9,22,60,84,89,60
2795,customer-19601,0,56,0,12,22,85,82,89,61
2796,customer-19600,0,56,12,17,22,85,87,85,50
2797,customer-129554,0,56,7,9,22,54,85,89,57
2798,customer-129553,0,56,18,11,22,54,89,89,52
2799,customer-129551,0,56,30,21,22,53,96,88,42
2800,customer-129552,0,56,26,14,22,54,92,89,49
2801,customer-462263,0,56,54,29,22,26,84,99,65
2802,customer-462264,0,56,56,23,22,26,83,99,67
2803,customer-129319,0,56,93,17,22,61,77,89,67
2804,customer-461691,0,56,56,21,22,21,84,99,67
2805,customer-129911,0,56,20,14,22,53,91,87,48
2806,customer-19370,0,56,96,14,22,84,80,89,63
2807,customer-19369,0,56,4,11,22,84,84,89,59
2808,customer-461401,0,56,49,48,22,21,86,94,50
2809,customer-461402,0,56,52,42,22,21,83,97,59
2810,customer-491114,0,56,98,24,22,13,75,83,61
2811,customer-491637,0,56,98,23,22,13,76,84,62
2812,customer-491638,0,56,94,23,22,13,73,85,67
2813,customer-120569,0,56,0,6,22,55,84,91,61
2814,customer-376715,0,56,85,12,22,30,78,93,69
2815,customer-490578,0,56,14,36,22,13,87,71,31
2816,customer-490579,0,56,11,32,22,13,85,75,40
2817,customer-120212,0,56,91,2,22,54,85,93,63
2818,customer-182718,0,56,83,8,22,38,81,94,68
2819,customer-492164,0,56,96,21,22,14,75,85,65
2820,customer-161790,0,56,11,8,22,40,87,90,57
2821,customer-161791,0,56,15,11,22,40,88,89,54
2822,customer-72495,0,56,22,23,22,47,94,83,39
2823,customer-377822,0,56,94,8,22,29,83,92,64
2824,customer-377821,0,56,93,11,22,29,81,91,65
2825,customer-161546,0,56,18,9,22,40,89,90,54
2826,customer-161547,0,56,19,8,22,39,89,90,54
2827,customer-161548,0,56,14,5,22,39,87,91,58
2828,customer-121644,0,56,22,20,22,62,93,85,42
2829,customer-378380,0,56,90,11,22,29,80,92,67
2830,customer-378379,0,56,2,11,22,29,83,89,60
2831,customer-121645,0,56,14,14,22,62,89,87,50
2832,customer-377267,0,56,88,8,22,29,81,93,67
2833,customer-377266,0,56,99,12,22,30,81,89,62
2834,customer-183001,0,56,83,11,22,38,80,93,69
2835,customer-161549,0,56,12,5,22,38,87,91,58
2836,customer-161550,0,56,8,3,22,38,86,92,60
2837,customer-121281,0,56,28,17,22,61,94,89,46
2838,customer-161560,0,56,34,3,22,34,87,93,59
2839,customer-161559,0,56,38,2,22,34,87,94,60
2840,customer-182438,0,56,84,15,22,38,76,93,72
2841,customer-182437,0,56,89,5,22,38,83,93,65
2842,customer-119494,0,56,10,8,22,52,87,90,57
2843,customer-119493,0,56,28,8,22,53,90,92,54
2844,customer-182163,0,56,89,11,22,37,80,92,67
2845,customer-84681,0,56,30,14,22,68,93,90,48
2846,customer-84682,0,56,32,12,22,68,93,91,51
2847,customer-84683,0,56,34,12,22,68,92,92,52
2848,customer-119855,0,56,18,8,22,53,89,90,55
2849,customer-119854,0,56,24,8,22,53,89,91,54
2850,customer-494762,0,56,94,21,22,34,74,86,67
2851,customer-494763,0,56,90,23,22,34,72,88,71
2852,customer-494785,0,56,97,15,22,33,80,88,63
2853,customer-494786,0,56,88,14,22,33,77,92,70
2854,customer-378381,0,56,81,12,22,28,78,94,72
2855,customer-495698,0,56,94,21,22,34,74,86,67
2856,customer-495227,0,56,92,21,22,34,73,87,69
2857,customer-387175,0,57,23,18,22,29,93,86,44
2858,customer-387174,0,57,22,17,22,29,93,87,46
2859,customer-72194,0,57,15,23,22,46,89,81,43
2860,customer-72195,0,57,19,23,22,47,92,82,40
2861,customer-72196,0,57,23,24,22,47,95,83,37
2862,customer-317482,0,57,11,12,22,28,87,87,54
2863,customer-464725,0,57,76,23,22,30,70,95,80
2864,customer-464726,0,57,75,27,22,30,66,96,83
2865,customer-464994,0,57,78,27,22,30,66,94,82
2866,customer-184077,0,57,18,6,22,45,88,91,56
2867,customer-184078,0,57,96,6,22,45,83,91,63
2868,customer-184079,0,57,86,12,22,44,78,92,70
2869,customer-184094,0,57,97,8,22,39,83,91,63
2870,customer-159620,0,57,99,9,22,55,83,90,61
2871,customer-159621,0,57,96,12,22,55,81,90,63
2872,customer-385557,0,57,80,11,22,35,79,94,70
2873,customer-125311,0,57,6,9,22,62,85,89,58
2874,customer-125310,0,57,24,15,22,62,93,88,47
2875,customer-385562,0,57,67,15,22,33,80,98,72
2876,customer-385561,0,57,70,8,22,33,82,96,68
2877,customer-385560,0,57,70,8,22,34,82,96,68
2878,customer-385559,0,57,66,14,22,34,80,98,71
2879,customer-476005,0,57,96,15,22,7,79,89,64
2880,customer-159854,0,57,98,12,22,55,81,89,62
2881,customer-319529,0,57,1,12,22,31,82,89,60
2882,customer-124943,0,57,12,9,22,61,87,89,55
2883,customer-476710,0,57,11,24,22,17,86,80,44
2884,customer-476711,0,57,11,26,22,17,87,79,44
2885,customer-386526,0,57,21,17,22,29,92,86,45
2886,customer-386525,0,57,20,14,22,29,91,88,50
2887,customer-386524,0,57,19,15,22,29,91,87,48
2888,customer-473228,0,57,16,3,22,2,87,93,59
2889,customer-464454,0,57,73,29,22,30,67,96,84
2890,customer-386190,0,57,83,15,22,34,76,93,73
2891,customer-386189,0,57,0,11,22,35,83,89,61
2892,customer-386188,0,57,0,18,22,35,80,85,59
2893,customer-318823,0,57,89,14,22,32,77,91,69
2894,customer-183833,0,57,92,6,22,39,83,92,64
2895,customer-318822,0,57,8,8,22,31,86,90,58
2896,customer-183817,0,57,0,2,22,44,85,93,61
2897,customer-183816,0,57,29,3,22,45,87,93,59
2898,customer-183818,0,57,82,8,22,44,81,94,68
2899,customer-464453,0,57,73,24,22,30,70,97,81
2900,customer-464452,0,57,74,18,22,30,74,96,77
2901,customer-315319,0,57,89,18,22,32,75,90,70
2902,customer-131471,0,57,18,17,22,64,91,86,47
2903,customer-157035,0,57,5,3,22,75,85,92,61
2904,customer-42906,0,57,12,39,22,72,85,69,31
2905,customer-184624,0,57,13,12,22,39,88,88,53
2906,customer-42905,0,57,14,38,22,71,88,70,29
2907,customer-130755,0,57,96,5,22,62,84,92,63
2908,customer-130754,0,57,1,6,22,63,85,91,61
2909,customer-131110,0,57,31,6,22,63,89,93,57
2910,customer-131109,0,57,17,12,22,63,89,88,52
2911,customer-458837,0,57,18,14,22,3,90,87,50
2912,customer-459167,0,57,11,14,22,2,87,87,53
2913,customer-130983,0,57,28,12,22,51,92,91,50
2914,customer-71905,0,57,12,15,22,46,88,86,51
2915,customer-71906,0,57,20,15,22,47,91,87,48
2916,customer-20554,0,57,93,15,22,86,78,89,66
2917,customer-20553,0,57,5,8,22,86,85,90,59
2918,customer-20315,0,57,99,14,22,86,81,88,62
2919,customer-20314,0,57,98,9,22,86,83,91,63
2920,customer-156789,0,57,12,8,22,75,87,90,56
2921,customer-156790,0,57,9,5,22,75,86,91,59
2922,customer-156791,0,57,88,2,22,76,85,93,63
2923,customer-130625,0,57,22,11,22,52,90,90,52
2924,customer-184345,0,57,8,9,22,46,86,89,57
2925,customer-184361,0,57,17,15,22,39,90,86,48
2926,customer-184362,0,57,96,12,22,39,81,90,63
2927,customer-130269,0,57,19,11,22,52,90,89,52
2928,customer-157287,0,57,8,6,22,75,86,91,59
2929,customer-157288,0,57,91,5,22,75,83,93,64
2930,customer-157289,0,57,81,9,22,76,80,94,69
2931,customer-130037,0,57,97,17,22,62,79,87,63
2932,customer-460819,0,57,26,20,22,21,94,87,43
2933,customer-130270,0,57,14,17,22,53,89,85,49
2934,customer-130624,0,57,27,20,22,51,94,87,43
2935,customer-130397,0,57,98,15,22,62,80,88,63
2936,customer-130626,0,57,3,9,22,52,84,90,59
2937,customer-461986,0,57,50,32,22,26,87,98,59
2938,customer-461987,0,57,59,29,22,27,79,100,72
2939,customer-461706,0,57,54,30,22,27,84,99,65
2940,customer-129910,0,57,28,20,22,53,95,87,43
2941,customer-461112,0,57,46,44,22,21,91,92,44
2942,customer-129678,0,57,99,12,22,62,82,89,61
2943,customer-129679,0,57,91,14,22,61,78,91,67
2944,customer-491109,0,57,14,33,22,14,88,73,33
2945,customer-491110,0,57,13,36,22,14,86,71,33
2946,customer-182987,0,57,69,11,22,43,81,96,70
2947,customer-206638,0,57,24,15,22,13,93,88,47
2948,customer-206639,0,57,11,6,22,13,87,91,58
2949,customer-493200,0,57,99,15,22,14,80,87,62
2950,customer-72576,0,57,16,6,22,74,88,91,56
2951,customer-72575,0,57,0,2,22,75,85,93,61
2952,customer-161771,0,57,7,15,22,48,85,86,54
2953,customer-492690,0,57,98,20,22,14,78,86,62
2954,customer-492691,0,57,97,17,22,14,78,87,63
2955,customer-161526,0,57,7,18,22,48,84,84,52
2956,customer-206345,0,57,30,8,22,13,90,92,54
2957,customer-206346,0,57,19,6,22,13,88,91,56
2958,customer-162035,0,57,9,8,22,40,86,90,58
2959,customer-496169,0,57,95,21,22,35,75,86,65
2960,customer-496192,0,57,91,24,22,34,71,87,70
2961,customer-496647,0,57,97,21,22,35,76,85,63
2962,customer-496648,0,57,95,21,22,35,75,86,65
2963,customer-33849,0,57,10,12,22,73,86,88,55
2964,customer-493692,0,57,100,17,22,15,80,87,61
2965,customer-206935,0,57,15,12,22,13,89,87,51
2966,customer-495721,0,57,96,18,22,34,77,87,65
2967,customer-495722,0,57,88,21,22,34,71,90,73
2968,customer-13751,0,57,32,17,22,11,94,90,46
2969,customer-495250,0,57,91,14,22,33,78,91,68
2970,customer-183548,0,57,86,5,22,44,83,93,65
2971,customer-478985,0,57,79,27,22,22,67,94,82
2972,customer-478984,0,57,87,21,22,22,72,90,73
2973,customer-266787,0,57,6,15,22,8,84,86,55
2974,customer-123853,0,57,0,3,22,60,85,92,61
2975,customer-158541,0,58,0,5,22,72,85,92,61
2976,customer-158540,0,58,1,6,22,72,84,91,61
2977,customer-126781,0,58,99,18,22,64,79,86,61
2978,customer-126780,0,58,12,21,22,64,88,83,46
2979,customer-158295,0,58,97,8,22,72,83,91,63
2980,customer-158294,0,58,6,9,22,72,85,90,59
2981,customer-184070,0,58,23,18,22,48,93,86,44
2982,customer-126412,0,58,11,11,22,64,87,88,54
2983,customer-158786,0,58,2,3,22,72,85,92,61
2984,customer-465537,0,58,79,32,22,31,62,93,85
2985,customer-465262,0,58,80,27,22,30,66,93,81
2986,customer-465263,0,58,78,32,22,31,61,93,85
2987,customer-184074,0,58,27,9,22,46,91,91,53
2988,customer-184071,0,58,21,9,22,47,90,90,53
2989,customer-184072,0,58,22,8,22,47,89,91,55
2990,customer-184073,0,58,25,8,22,47,90,91,54
2991,customer-158043,0,58,95,8,22,73,82,91,63
2992,customer-158036,0,58,12,8,22,70,87,90,56
2993,customer-476423,0,58,92,14,22,8,79,90,66
2994,customer-385563,0,58,65,15,22,33,80,98,72
2995,customer-476975,0,58,24,30,22,14,96,80,31
2996,customer-477131,0,58,96,12,22,16,80,89,64
2997,customer-477132,0,58,0,14,22,17,81,88,60
2998,customer-385247,0,58,23,21,22,30,94,84,41
2999,customer-268920,0,58,2,38,22,9,71,72,52
3000,customer-319466,0,58,22,48,22,7,95,65,11
3001,customer-474099,0,58,84,8,22,11,81,93,67
3002,customer-474100,0,58,73,3,22,12,85,94,64
3003,customer-126046,0,58,32,20,22,63,95,89,44
3004,customer-126047,0,58,15,8,22,63,88,90,56
3005,customer-474487,0,58,95,5,22,12,84,93,63
3006,customer-386522,0,58,20,17,22,29,92,86,45
3007,customer-386523,0,58,20,20,22,29,93,85,43
3008,customer-159036,0,58,5,3,22,72,85,92,61
3009,customer-159035,0,58,14,8,22,72,87,90,56
3010,customer-385880,0,58,20,17,22,29,92,86,46
3011,customer-385879,0,58,19,18,22,29,91,85,44
3012,customer-385878,0,58,19,26,22,29,93,81,38
3013,customer-386194,0,58,85,15,22,33,76,93,71
3014,customer-159278,0,58,6,5,22,72,86,92,60
3015,customer-159279,0,58,86,6,22,72,82,93,66
3016,customer-386198,0,58,64,14,22,31,81,98,71
3017,customer-386197,0,58,64,12,22,32,81,98,70
3018,customer-125677,0,58,14,9,22,62,88,89,55
3019,customer-386196,0,58,69,11,22,32,81,96,70
3020,customer-386195,0,58,83,8,22,32,81,94,67
3021,customer-125676,0,58,29,20,22,63,95,87,43
3022,customer-131340,0,58,21,9,22,49,90,90,53
3023,customer-131339,0,58,25,17,22,49,93,88,46
3024,customer-131470,0,58,15,12,22,64,89,88,52
3025,customer-184607,0,58,5,9,22,46,85,90,59
3026,customer-184608,0,58,96,11,22,46,81,90,64
3027,customer-157030,0,58,0,2,22,74,85,93,61
3028,customer-157029,0,58,25,5,22,74,89,92,57
3029,customer-458306,0,58,51,14,22,22,88,97,62
3030,customer-458307,0,58,66,20,22,23,77,99,75
3031,customer-184609,0,58,93,14,22,45,79,90,66
3032,customer-131829,0,58,5,23,22,64,81,82,54
3033,customer-157020,0,58,5,2,22,71,86,93,61
3034,customer-157021,0,58,55,2,22,71,86,94,62
3035,customer-459290,0,58,34,11,22,21,91,92,53
3036,customer-459615,0,58,33,11,22,21,92,92,52
3037,customer-458636,0,58,51,11,22,22,87,96,62
3038,customer-130981,0,58,35,23,22,50,96,90,43
3039,customer-130980,0,58,40,21,22,50,94,93,49
3040,customer-130979,0,58,42,21,22,49,93,94,52
3041,customer-130982,0,58,34,17,22,51,94,91,48
3042,customer-157127,0,58,25,14,22,65,92,89,48
3043,customer-157128,0,58,6,9,22,65,85,90,59
3044,customer-458961,0,58,27,8,22,21,90,92,54
3045,customer-458962,0,58,40,8,22,22,89,94,57
3046,customer-71904,0,58,10,21,22,46,86,81,48
3047,customer-200279,0,58,12,11,22,18,87,89,54
3048,customer-71903,0,58,12,29,22,46,86,76,41
3049,customer-156629,0,58,0,8,22,64,83,91,61
3050,customer-156630,0,58,93,17,22,64,76,89,67
3051,customer-200538,0,58,8,9,22,18,86,89,57
3052,customer-200537,0,58,14,8,22,18,87,90,56
3053,customer-200536,0,58,16,5,22,18,87,91,57
3054,customer-156878,0,58,16,12,22,65,89,88,52
3055,customer-156879,0,58,92,15,22,64,77,89,67
3056,customer-156778,0,58,56,3,22,72,86,94,63
3057,customer-156785,0,58,31,5,22,74,89,93,57
3058,customer-132182,0,58,3,27,22,64,78,79,53
3059,customer-156772,0,58,24,15,22,68,93,88,46
3060,customer-156773,0,58,20,12,22,68,91,89,50
3061,customer-156776,0,58,50,2,22,71,86,94,62
3062,customer-156777,0,58,59,2,22,71,86,94,63
3063,customer-156771,0,58,28,23,22,68,96,86,39
3064,customer-184344,0,58,16,11,22,46,89,89,53
3065,customer-184343,0,58,19,11,22,46,90,89,52
3066,customer-184346,0,58,96,12,22,45,81,90,64
3067,customer-184342,0,58,19,11,22,47,90,89,52
3068,customer-157640,0,58,25,0,22,65,86,93,61
3069,customer-157527,0,58,88,5,22,71,83,93,64
3070,customer-157534,0,58,91,6,22,73,82,92,65
3071,customer-157792,0,58,97,8,22,73,83,91,63
3072,customer-157793,0,58,4,8,22,74,85,91,60
3073,customer-463900,0,58,72,33,22,31,64,97,86
3074,customer-464179,0,58,72,29,22,30,67,97,83
3075,customer-464180,0,58,73,33,22,31,63,96,87
3076,customer-157791,0,58,94,9,22,73,81,91,64
3077,customer-157382,0,58,21,6,22,65,89,91,56
3078,customer-460519,0,58,29,20,22,21,95,88,43
3079,customer-460520,0,58,29,20,22,21,95,88,43
3080,customer-157282,0,58,89,5,22,74,83,93,64
3081,customer-459924,0,58,25,12,22,21,92,89,50
3082,customer-157270,0,58,92,3,22,70,84,93,63
3083,customer-157271,0,58,92,3,22,70,84,93,63
3084,customer-157272,0,58,6,3,22,70,86,93,61
3085,customer-157273,0,58,0,0,22,71,86,93,61
3086,customer-157275,0,58,82,3,22,72,84,94,64
3087,customer-157281,0,58,19,5,22,73,88,92,57
3088,customer-157274,0,58,84,2,22,71,85,94,63
3089,customer-460222,0,58,27,17,22,21,94,88,46
3090,customer-461707,0,58,62,30,22,27,74,100,77
3091,customer-157526,0,58,8,5,22,70,86,91,59
3092,customer-461418,0,58,61,24,22,27,79,100,73
3093,customer-461419,0,58,63,20,22,28,80,99,73
3094,customer-491108,0,58,14,29,22,14,89,78,38
3095,customer-491630,0,58,11,27,22,14,86,78,42
3096,customer-491629,0,58,15,29,22,15,89,77,37
3097,customer-322446,0,58,10,18,22,28,86,84,50
3098,customer-182988,0,58,76,18,22,43,74,96,77
3099,customer-323149,0,58,12,12,22,28,88,88,53
3100,customer-492156,0,58,12,29,22,15,87,77,41
3101,customer-33477,0,58,19,20,22,72,92,84,43
3102,customer-33476,0,58,18,32,22,72,93,76,32
3103,customer-161502,0,58,16,8,22,58,88,90,55
3104,customer-161503,0,58,4,8,22,58,85,91,60
3105,customer-162015,0,58,6,11,22,48,85,89,58
3106,customer-182427,0,58,14,9,22,41,88,89,55
3107,customer-497123,0,58,96,23,22,36,74,85,65
3108,customer-497147,0,58,93,20,22,35,74,87,67
3109,customer-497148,0,58,94,18,22,35,76,88,66
3110,customer-496193,0,58,91,21,22,34,73,88,70
3111,customer-496672,0,58,92,20,22,35,74,88,69
3112,customer-182426,0,58,10,8,22,41,87,90,57
3113,customer-119004,0,58,18,23,22,55,91,82,42
3114,customer-33847,0,58,14,27,22,72,89,78,39
3115,customer-182152,0,58,11,8,22,41,87,90,57
3116,customer-33848,0,58,11,21,22,72,87,82,47
3117,customer-324571,0,58,14,12,22,27,88,87,52
3118,customer-497604,0,58,98,26,22,36,74,82,62
3119,customer-182425,0,58,91,3,22,42,85,93,63
3120,customer-207520,0,58,29,11,22,14,91,91,52
3121,customer-207521,0,58,22,8,22,14,89,91,55
3122,customer-494658,0,58,0,17,22,16,80,86,60
3123,customer-182706,0,58,79,8,22,42,81,94,68
3124,customer-494174,0,58,0,18,22,15,80,86,60
3125,customer-494175,0,58,0,17,22,15,80,86,60
3126,customer-182705,0,58,68,12,22,42,80,97,72
3127,customer-207229,0,58,22,12,22,14,91,89,50
3128,customer-207230,0,58,11,9,22,14,87,89,56
3129,customer-323864,0,58,14,12,22,28,88,87,52
3130,customer-495126,0,58,0,18,22,16,80,85,60
3131,customer-479242,0,58,13,18,22,17,88,84,48
3132,customer-469060,0,59,54,21,22,35,85,99,65
3133,customer-469061,0,59,57,24,22,36,83,100,68
3134,customer-469062,0,59,59,24,22,36,80,100,71
3135,customer-469063,0,59,61,23,22,36,80,100,73
3136,customer-469387,0,59,64,18,22,37,79,99,73
3137,customer-469388,0,59,62,18,22,37,80,99,72
3138,customer-469389,0,59,64,18,22,37,80,99,73
3139,customer-158391,0,59,11,6,22,66,87,91,57
3140,customer-158392,0,59,1,8,22,66,84,91,61
3141,customer-184068,0,59,26,14,22,48,92,89,49
3142,customer-468429,0,59,56,26,22,35,83,100,68
3143,customer-31967,0,59,20,14,22,72,91,87,49
3144,customer-468428,0,59,55,24,22,35,84,99,66
3145,customer-184069,0,59,24,21,22,48,94,85,41
3146,customer-468739,0,59,55,23,22,35,84,99,67
3147,customer-158879,0,59,3,17,22,66,82,86,58
3148,customer-158880,0,59,98,21,22,66,77,85,62
3149,customer-158635,0,59,2,14,22,66,83,88,59
3150,customer-465538,0,59,78,35,22,31,59,93,87
3151,customer-465841,0,59,78,33,22,31,61,93,86
3152,customer-127862,0,59,12,23,22,65,87,81,44
3153,customer-158144,0,59,7,6,22,66,86,91,59
3154,customer-158145,0,59,91,9,22,65,81,92,65
3155,customer-127141,0,59,10,18,22,64,86,84,51
3156,customer-468113,0,59,54,27,22,34,84,99,66
3157,customer-127502,0,59,4,17,22,65,83,85,56
3158,customer-127501,0,59,15,23,22,65,90,81,43
3159,customer-476553,0,59,21,26,22,14,94,81,36
3160,customer-32343,0,59,15,26,22,72,90,79,39
3161,customer-32344,0,59,21,17,22,72,92,86,46
3162,customer-269459,0,59,2,33,22,10,74,75,53
3163,customer-476135,0,59,21,21,22,13,93,83,41
3164,customer-476134,0,59,18,21,22,13,91,83,42
3165,customer-476974,0,59,22,29,22,14,95,80,33
3166,customer-385246,0,59,22,21,22,30,93,84,41
3167,customer-319464,0,59,23,38,22,8,96,74,22
3168,customer-319465,0,59,21,42,22,8,95,69,18
3169,customer-386841,0,59,76,18,22,30,73,96,77
3170,customer-386840,0,59,75,21,22,31,72,96,79
3171,customer-475724,0,59,16,17,22,13,90,85,47
3172,customer-474898,0,59,12,6,22,12,87,91,58
3173,customer-475311,0,59,15,11,22,12,88,88,53
3174,customer-386200,0,59,71,23,22,30,73,98,79
3175,customer-386199,0,59,69,20,22,31,75,98,77
3176,customer-457961,0,59,63,20,22,23,79,99,73
3177,customer-131338,0,59,29,15,22,49,93,89,47
3178,customer-201020,0,59,22,8,22,20,89,91,55
3179,customer-201021,0,59,18,5,22,20,87,92,57
3180,customer-201022,0,59,15,3,22,19,87,92,59
3181,customer-131337,0,59,30,18,22,48,95,89,44
3182,customer-131696,0,59,17,15,22,48,90,86,48
3183,customer-131695,0,59,27,11,22,48,91,90,51
3184,customer-200778,0,59,19,3,22,19,87,93,59
3185,customer-200779,0,59,15,3,22,19,87,92,59
3186,customer-131694,0,59,44,12,22,47,90,95,57
3187,customer-457602,0,59,62,20,22,23,79,99,73
3188,customer-201261,0,59,25,11,22,21,91,90,52
3189,customer-201262,0,59,21,6,22,20,89,91,56
3190,customer-184599,0,59,22,11,22,49,90,90,52
3191,customer-132538,0,59,16,18,22,65,90,84,46
3192,customer-71897,0,59,2,18,22,44,81,85,58
3193,customer-71898,0,59,0,17,22,44,81,87,60
