ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope
42943,customer-16587,2,42,28,12
42944,customer-16588,2,42,26,9
42945,customer-16590,2,42,8,14
42946,customer-16591,2,42,7,17
42947,customer-124507,2,52,32,20
42948,customer-477877,2,46,25,17
42949,customer-478289,2,58,20,20
42950,customer-478292,2,57,16,17
42951,customer-478295,2,57,6,12
42952,customer-478619,2,60,21,30
42953,customer-478618,2,60,18,27
42954,customer-478617,2,61,11,20
42955,customer-478616,2,61,11,20
42956,customer-478615,2,61,9,20
42957,customer-478614,2,61,3,17
42958,customer-478611,2,61,7,11
42959,customer-478610,2,61,10,9
42960,customer-478620,2,59,23,23
42961,customer-16365,2,42,29,6
42962,customer-16370,2,41,4,17
42963,customer-16371,2,41,2,18
42964,customer-124158,2,50,38,29
42965,customer-124161,2,50,93,20
42966,customer-124162,2,50,92,29
42967,customer-124163,2,50,97,33
42968,customer-478591,2,67,8,20
42969,customer-478588,2,67,21,26
42970,customer-16369,2,42,3,15
42971,customer-124169,2,50,14,14
42972,customer-478621,2,59,23,17
42973,customer-478623,2,58,20,14
42974,customer-124076,2,64,28,6
42975,customer-478762,2,58,19,18
42976,customer-478760,2,59,24,33
42977,customer-16331,2,41,27,23
42978,customer-16334,2,42,90,42
42979,customer-124079,2,64,22,12
42980,customer-124080,2,63,21,12
42981,customer-478689,2,48,90,23
42982,customer-478622,2,59,22,17
42983,customer-478688,2,48,94,12
42984,customer-16342,2,41,0,48
42985,customer-16343,2,41,94,50
42986,customer-16344,2,42,94,50
42987,customer-124082,2,63,18,6
42988,customer-478686,2,48,26,12
42989,customer-124083,2,63,12,5
42990,customer-124084,2,63,12,3
42991,customer-124085,2,63,92,3
42992,customer-16341,2,41,4,48
42993,customer-477702,2,59,24,20
42994,customer-478543,2,53,59,42
42995,customer-478541,2,52,7,23
42996,customer-124238,2,54,2,11
42997,customer-478433,2,69,14,9
42998,customer-478430,2,70,29,23
42999,customer-124281,2,50,98,9
43000,customer-478347,2,45,54,15
43001,customer-478346,2,45,55,14
43002,customer-478345,2,45,60,12
43003,customer-16444,2,32,30,14
43004,customer-478454,2,66,96,26
43005,customer-478344,2,45,66,12
43006,customer-478337,2,44,8,24
43007,customer-124284,2,50,15,18
43008,customer-83406,2,40,1,23
43009,customer-83405,2,40,0,18
43010,customer-478325,2,47,10,18
43011,customer-478324,2,47,11,17
43012,customer-478323,2,47,15,18
43013,customer-478296,2,57,9,17
43014,customer-478338,2,44,2,21
43015,customer-478542,2,53,59,35
43016,customer-16429,2,35,2,14
43017,customer-16427,2,35,1,15
43018,customer-124171,2,49,85,6
43019,customer-478509,2,57,76,30
43020,customer-16394,2,39,35,20
43021,customer-16399,2,39,94,20
43022,customer-16400,2,39,93,20
43023,customer-16401,2,39,93,17
43024,customer-124214,2,57,31,18
43025,customer-478506,2,56,99,21
43026,customer-16428,2,35,3,14
43027,customer-124217,2,57,92,11
43028,customer-478456,2,67,81,17
43029,customer-124235,2,55,32,24
43030,customer-16416,2,38,23,9
43031,customer-16417,2,38,62,0
43032,customer-16418,2,38,46,5
43033,customer-16419,2,38,34,15
43034,customer-16422,2,37,14,15
43035,customer-16426,2,35,1,18
43036,customer-478488,2,59,12,23
43037,customer-477701,2,59,24,17
43038,customer-477700,2,59,20,20
43039,customer-477699,2,60,17,23
43040,customer-124881,2,52,46,36
43041,customer-124882,2,52,44,33
43042,customer-477177,2,53,64,27
43043,customer-477176,2,53,13,21
43044,customer-124883,2,51,41,30
43045,customer-124884,2,51,38,24
43046,customer-16839,2,40,42,23
43047,customer-16840,2,39,41,15
43048,customer-477233,2,66,33,23
43049,customer-16841,2,39,31,9
43050,customer-124885,2,51,29,17
43051,customer-16848,2,39,99,17
43052,customer-16849,2,39,94,15
43053,customer-16853,2,39,19,9
43054,customer-477146,2,56,73,24
43055,customer-477142,2,55,3,18
43056,customer-124888,2,51,97,27
43057,customer-124897,2,50,20,24
43058,customer-16846,2,39,99,18
43059,customer-16865,2,38,11,6
43060,customer-477234,2,66,32,21
43061,customer-477236,2,65,36,15
43062,customer-124731,2,45,14,20
43063,customer-124773,2,38,15,18
43064,customer-477267,2,58,26,14
43065,customer-477266,2,58,27,15
43066,customer-124776,2,38,16,12
43067,customer-124777,2,37,19,20
43068,customer-124778,2,37,19,17
43069,customer-124866,2,53,38,26
43070,customer-477235,2,65,33,17
43071,customer-124867,2,52,43,18
43072,customer-477252,2,61,41,20
43073,customer-477248,2,63,29,39
43074,customer-477247,2,64,27,32
43075,customer-124872,2,51,62,15
43076,customer-16813,2,43,19,14
43077,customer-16814,2,43,16,21
43078,customer-16818,2,42,95,12
43079,customer-477244,2,65,25,3
43080,customer-477253,2,61,42,18
43081,customer-124729,2,45,89,15
43082,customer-16868,2,38,27,6
43083,customer-16876,2,36,27,3
43084,customer-477017,2,67,12,18
43085,customer-477016,2,67,11,20
43086,customer-477015,2,67,10,18
43087,customer-477014,2,67,11,20
43088,customer-477013,2,68,12,21
43089,customer-477012,2,68,10,20
43090,customer-124962,2,55,35,24
43091,customer-476989,2,55,19,18
43092,customer-477018,2,67,11,17
43093,customer-476988,2,56,20,17
43094,customer-476983,2,56,26,11
43095,customer-124965,2,54,9,3
43096,customer-476976,2,58,24,23
43097,customer-476973,2,59,20,29
43098,customer-125008,2,51,24,21
43099,customer-476909,2,47,88,26
43100,customer-476907,2,47,24,24
43101,customer-16948,2,50,41,12
43102,customer-476984,2,56,28,12
43103,customer-16875,2,35,11,5
43104,customer-477019,2,66,10,15
43105,customer-477021,2,66,11,12
43106,customer-16877,2,35,17,8
43107,customer-16878,2,35,10,14
43108,customer-16879,2,35,4,15
43109,customer-477135,2,57,10,27
43110,customer-477134,2,57,9,21
43111,customer-477133,2,58,10,18
43112,customer-124900,2,50,79,5
43113,customer-477103,2,66,87,17
43114,customer-477020,2,66,10,15
43115,customer-477100,2,65,99,15
43116,customer-477083,2,69,30,11
43117,customer-124942,2,58,23,23
43118,customer-477051,2,66,77,11
43119,customer-477049,2,66,0,3
43120,customer-124944,2,57,89,8
43121,customer-477033,2,64,10,18
43122,customer-477023,2,66,18,11
43123,customer-477022,2,66,15,11
43124,customer-477086,2,69,10,12
43125,customer-125814,2,46,92,15
43126,customer-477331,2,48,34,23
43127,customer-477334,2,48,88,30
43128,customer-477683,2,65,0,14
43129,customer-477682,2,65,2,17
43130,customer-477681,2,65,1,20
43131,customer-477680,2,65,0,20
43132,customer-477679,2,65,5,18
43133,customer-477678,2,65,11,15
43134,customer-477672,2,67,16,18
43135,customer-124536,2,50,91,11
43136,customer-16672,2,32,26,11
43137,customer-124576,2,57,26,26
43138,customer-477619,2,52,10,9
43139,customer-477618,2,52,16,23
43140,customer-477588,2,56,76,33
43141,customer-477585,2,55,0,18
43142,customer-477584,2,55,5,24
43143,customer-124579,2,57,94,9
43144,customer-124597,2,55,35,26
43145,customer-477573,2,58,2,9
43146,customer-477620,2,53,61,35
43147,customer-477572,2,58,93,12
43148,customer-16671,2,31,32,5
43149,customer-124534,2,50,16,18
43150,customer-477698,2,60,13,17
43151,customer-124525,2,50,97,24
43152,customer-16638,2,38,36,12
43153,customer-16642,2,37,35,17
43154,customer-16644,2,37,56,5
43155,customer-16645,2,36,6,9
43156,customer-16646,2,36,11,12
43157,customer-16652,2,35,100,18
43158,customer-16670,2,32,23,8
43159,customer-16653,2,35,98,17
43160,customer-477697,2,60,11,15
43161,customer-477696,2,60,11,17
43162,customer-477695,2,61,9,14
43163,customer-477694,2,61,11,11
43164,customer-477693,2,61,16,11
43165,customer-477692,2,61,22,11
43166,customer-477688,2,62,28,21
43167,customer-477687,2,62,28,33
43168,customer-16654,2,35,99,17
43169,customer-16781,2,42,27,27
43170,customer-477571,2,58,4,9
43171,customer-477538,2,66,93,9
43172,customer-16744,2,48,32,12
43173,customer-16747,2,48,92,17
43174,customer-124672,2,48,1,26
43175,customer-124683,2,46,15,26
43176,customer-477438,2,44,18,21
43177,customer-477437,2,44,25,30
43178,customer-477436,2,45,30,33
43179,customer-477435,2,45,36,30
43180,customer-16743,2,48,39,20
43181,customer-477434,2,45,41,26
43182,customer-477412,2,56,12,11
43183,customer-477411,2,56,0,8
43184,customer-477407,2,57,11,11
43185,customer-477406,2,57,13,12
43186,customer-124709,2,45,13,21
43187,customer-477401,2,58,22,23
43188,customer-477399,2,59,22,30
43189,customer-124712,2,46,90,15
43190,customer-124687,2,46,74,20
43191,customer-477541,2,66,78,17
43192,customer-124668,2,49,16,15
43193,customer-124646,2,51,30,2
43194,customer-124600,2,54,92,3
43195,customer-477521,2,70,21,5
43196,customer-477518,2,70,22,20
43197,customer-477485,2,66,88,6
43198,customer-124642,2,50,28,12
43199,customer-477465,2,65,4,26
43200,customer-477464,2,65,1,24
43201,customer-477463,2,65,1,21
43202,customer-124667,2,49,21,14
43203,customer-477462,2,65,1,18
43204,customer-477460,2,66,6,17
43205,customer-477459,2,66,8,18
43206,customer-477458,2,66,8,20
43207,customer-16730,2,49,42,17
43208,customer-16731,2,49,42,14
43209,customer-16732,2,49,34,8
43210,customer-16733,2,49,23,11
43211,customer-16734,2,48,27,11
43212,customer-477461,2,65,6,17
43213,customer-474565,2,66,86,6
43214,customer-474563,2,66,89,5
43215,customer-125831,2,45,26,11
43216,customer-467476,2,60,55,33
43217,customer-467472,2,60,60,26
43218,customer-127413,2,53,4,9
43219,customer-467431,2,50,12,24
43220,customer-127438,2,52,21,8
43221,customer-467391,2,66,74,12
43222,customer-467388,2,66,96,15
43223,customer-127440,2,52,79,21
43224,customer-467326,2,64,91,8
43225,customer-467324,2,64,87,11
43226,customer-127460,2,51,24,27
43227,customer-467167,2,62,76,17
43228,customer-467164,2,61,34,82
43229,customer-127463,2,50,97,6
43230,customer-127500,2,60,16,24
43231,customer-467146,2,61,57,33
43232,customer-467145,2,61,57,30
43233,customer-127412,2,54,18,23
43234,customer-127411,2,54,17,20
43235,customer-467491,2,64,56,47
43236,customer-467492,2,64,61,55
43237,customer-467795,2,60,56,27
43238,customer-467794,2,59,57,24
43239,customer-127295,2,46,21,14
43240,customer-467755,2,50,15,29
43241,customer-127298,2,46,6,17
43242,customer-127338,2,38,23,8
43243,customer-127340,2,38,47,3
43244,customer-18381,2,41,31,14
43245,customer-467142,2,60,64,26
43246,customer-18382,2,41,19,14
43247,customer-467718,2,67,68,17
43248,customer-467715,2,67,0,17
43249,customer-127405,2,55,44,18
43250,customer-127406,2,55,43,18
43251,customer-127407,2,55,43,20
43252,customer-467653,2,64,88,6
43253,customer-467651,2,64,86,9
43254,customer-467495,2,61,74,21
43255,customer-18385,2,41,94,26
43256,customer-467099,2,50,12,29
43257,customer-467057,2,66,86,12
43258,customer-467054,2,66,94,15
43259,customer-466663,2,63,92,14
43260,customer-18488,2,53,4,17
43261,customer-18489,2,53,11,21
43262,customer-18490,2,53,12,23
43263,customer-18491,2,52,8,18
43264,customer-18492,2,52,2,17
43265,customer-18493,2,52,4,17
43266,customer-18494,2,52,14,23
43267,customer-127585,2,50,21,15
43268,customer-18495,2,52,15,21
43269,customer-127587,2,50,25,2
43270,customer-466661,2,63,91,15
43271,customer-127616,2,47,16,23
43272,customer-466509,2,63,73,23
43273,customer-466506,2,62,56,15
43274,customer-466483,2,61,67,30
43275,customer-127619,2,47,96,12
43276,customer-18510,2,49,33,6
43277,customer-18496,2,52,0,12
43278,customer-467798,2,60,55,32
43279,customer-127568,2,52,88,15
43280,customer-466725,2,66,88,14
43281,customer-127503,2,59,94,20
43282,customer-127520,2,55,32,9
43283,customer-466994,2,64,91,11
43284,customer-466992,2,63,89,14
43285,customer-466836,2,62,75,21
43286,customer-466833,2,61,29,100
43287,customer-127523,2,56,97,11
43288,customer-127562,2,53,42,24
43289,customer-466723,2,66,93,14
43290,customer-466811,2,61,62,29
43291,customer-127563,2,52,41,23
43292,customer-466764,2,50,13,27
43293,customer-127565,2,52,32,14
43294,customer-18472,2,55,25,17
43295,customer-18473,2,55,20,17
43296,customer-18476,2,54,2,9
43297,customer-18477,2,54,4,8
43298,customer-18478,2,54,2,11
43299,customer-466808,2,59,69,27
43300,customer-127279,2,46,88,15
43301,customer-467812,2,63,53,38
43302,customer-467816,2,61,39,58
43303,customer-127056,2,53,11,14
43304,customer-127076,2,51,20,9
43305,customer-468430,2,59,57,27
43306,customer-18248,2,55,31,17
43307,customer-18253,2,54,4,12
43308,customer-18254,2,54,6,15
43309,customer-18255,2,54,9,20
43310,customer-18256,2,54,5,17
43311,customer-127055,2,53,2,14
43312,customer-18257,2,54,0,14
43313,customer-18259,2,54,10,23
43314,customer-18260,2,53,14,23
43315,customer-18261,2,53,8,15
43316,customer-18271,2,52,96,12
43317,customer-18272,2,52,0,12
43318,customer-18273,2,52,9,17
43319,customer-127078,2,52,81,18
43320,customer-468427,2,59,55,23
43321,customer-18258,2,54,4,17
43322,customer-127099,2,50,22,21
43323,customer-468439,2,61,54,27
43324,customer-127054,2,53,12,18
43325,customer-468741,2,59,57,26
43326,customer-468740,2,59,56,26
43327,customer-468738,2,59,54,21
43328,customer-126977,2,38,4,9
43329,customer-468700,2,50,13,33
43330,customer-127046,2,55,39,21
43331,customer-468670,2,67,71,8
43332,customer-127047,2,55,38,24
43333,customer-468443,2,61,47,24
43334,customer-468668,2,67,59,11
43335,customer-468663,2,67,1,26
43336,customer-468662,2,67,5,32
43337,customer-468648,2,66,83,14
43338,customer-468646,2,66,25,5
43339,customer-468607,2,64,86,8
43340,customer-468605,2,64,85,8
43341,customer-127052,2,53,21,11
43342,customer-127053,2,53,18,21
43343,customer-468667,2,67,62,15
43344,customer-18513,2,50,90,21
43345,customer-468387,2,50,17,35
43346,customer-127101,2,50,95,9
43347,customer-18329,2,43,39,18
43348,customer-18333,2,43,96,50
43349,customer-127225,2,50,20,11
43350,customer-468073,2,51,16,33
43351,customer-468045,2,68,70,11
43352,customer-468044,2,68,65,8
43353,customer-127228,2,50,57,5
43354,customer-468038,2,67,65,18
43355,customer-127209,2,52,1,14
43356,customer-468037,2,67,68,18
43357,customer-127257,2,47,14,21
43358,customer-468017,2,66,96,3
43359,customer-468016,2,66,15,3
43360,customer-468015,2,66,19,5
43361,customer-127259,2,46,6,12
43362,customer-467976,2,64,88,6
43363,customer-467974,2,64,86,8
43364,customer-127276,2,47,28,15
43365,customer-468035,2,67,8,26
43366,customer-468361,2,68,63,20
43367,customer-127208,2,52,88,8
43368,customer-468115,2,60,56,29
43369,customer-18285,2,49,21,6
43370,customer-18288,2,49,97,18
43371,customer-468358,2,68,67,11
43372,customer-127140,2,59,16,23
43373,customer-127142,2,59,95,21
43374,customer-468354,2,67,60,14
43375,customer-468350,2,67,9,33
43376,customer-127160,2,56,26,12
43377,customer-468112,2,59,54,26
43378,customer-468334,2,66,78,9
43379,customer-127162,2,55,4,8
43380,customer-468291,2,64,88,6
43381,customer-468289,2,64,84,8
43382,customer-468130,2,61,28,27
43383,customer-468129,2,62,39,36
43384,customer-468126,2,62,52,32
43385,customer-468125,2,62,52,32
43386,customer-127206,2,52,32,20
43387,customer-468330,2,66,24,5
43388,customer-466480,2,59,74,27
43389,customer-127635,2,47,14,14
43390,customer-466437,2,50,16,30
43391,customer-127999,2,47,5,14
43392,customer-464702,2,52,50,39
43393,customer-128016,2,47,18,11
43394,customer-128019,2,47,11,15
43395,customer-18734,2,49,41,8
43396,customer-18737,2,50,88,24
43397,customer-128063,2,38,15,9
43398,customer-128065,2,38,94,5
43399,customer-127997,2,47,14,6
43400,customer-128121,2,56,32,17
43401,customer-464690,2,50,16,20
43402,customer-128122,2,55,37,12
43403,customer-464669,2,64,81,12
43404,customer-464667,2,64,88,11
43405,customer-464606,2,61,91,21
43406,customer-464604,2,61,92,23
43407,customer-128127,2,55,12,9
43408,customer-464488,2,64,54,12
43409,customer-464692,2,50,61,24
43410,customer-128128,2,55,97,11
43411,customer-127982,2,47,96,8
43412,customer-464724,2,57,78,18
43413,customer-464966,2,51,51,30
43414,customer-464965,2,51,53,32
43415,customer-464964,2,51,56,29
43416,customer-464963,2,51,60,26
43417,customer-464962,2,50,60,23
43418,customer-464960,2,49,70,15
43419,customer-464958,2,50,20,21
43420,customer-127929,2,52,97,15
43421,customer-464723,2,56,82,14
43422,customer-18696,2,55,29,14
43423,customer-127947,2,50,18,24
43424,customer-464938,2,65,81,14
43425,customer-464935,2,64,91,11
43426,customer-127949,2,50,84,2
43427,customer-464874,2,61,93,21
43428,customer-464871,2,61,92,23
43429,customer-464758,2,63,59,5
43430,customer-127980,2,47,16,18
43431,customer-18700,2,55,3,24
43432,customer-464967,2,51,55,29
43433,customer-128129,2,55,99,15
43434,customer-464450,2,56,79,11
43435,customer-128245,2,56,91,14
43436,customer-128283,2,52,36,15
43437,customer-464181,2,59,73,36
43438,customer-464178,2,57,71,24
43439,customer-464177,2,57,71,20
43440,customer-464171,2,55,94,24
43441,customer-464170,2,55,99,29
43442,customer-128288,2,52,95,8
43443,customer-128243,2,56,2,11
43444,customer-128307,2,51,14,33
43445,customer-128339,2,47,18,15
43446,customer-128341,2,47,97,6
43447,customer-18831,2,41,28,11
43448,customer-18833,2,41,88,15
43449,customer-18834,2,42,94,18
43450,customer-128355,2,47,22,15
43451,customer-128356,2,47,16,5
43452,customer-128358,2,47,98,11
43453,customer-128310,2,50,85,9
43454,customer-464455,2,58,74,33
43455,customer-464273,2,67,92,26
43456,customer-464332,2,60,91,21
43457,customer-464449,2,56,83,11
43458,customer-464448,2,56,88,12
43459,customer-464447,2,56,94,17
43460,customer-82465,2,50,60,20
43461,customer-464432,2,53,49,33
43462,customer-82462,2,50,25,17
43463,customer-128157,2,52,29,14
43464,customer-18778,2,44,23,26
43465,customer-128222,2,60,17,15
43466,customer-18781,2,44,90,42
43467,customer-464418,2,50,9,18
43468,customer-464417,2,50,8,26
43469,customer-128160,2,52,80,29
43470,customer-128180,2,51,23,29
43471,customer-464398,2,64,79,14
43472,customer-464396,2,64,84,11
43473,customer-128182,2,50,20,3
43474,customer-464334,2,61,90,20
43475,customer-464419,2,50,60,26
43476,customer-468742,2,59,58,26
43477,customer-464968,2,53,86,27
43478,customer-464993,2,57,80,23
43479,customer-466009,2,63,94,20
43480,customer-466007,2,63,92,21
43481,customer-465873,2,63,81,11
43482,customer-465872,2,63,72,11
43483,customer-465843,2,60,76,35
43484,customer-465840,2,58,79,30
43485,customer-127769,2,54,10,11
43486,customer-127770,2,55,100,17
43487,customer-127764,2,55,36,17
43488,customer-127798,2,52,20,6
43489,customer-82550,2,38,13,11
43490,customer-82547,2,38,26,17
43491,customer-465796,2,50,79,21
43492,customer-465794,2,50,14,26
43493,customer-465763,2,65,85,12
43494,customer-465761,2,65,90,12
43495,customer-465698,2,63,94,21
43496,customer-465696,2,62,93,23
43497,customer-127800,2,52,81,26
43498,customer-18606,2,41,35,18
43499,customer-127763,2,55,36,15
43500,customer-18557,2,44,93,44
43501,customer-127637,2,47,93,12
43502,customer-466401,2,66,86,14
43503,customer-466399,2,65,92,12
43504,customer-466338,2,63,93,17
43505,customer-466336,2,63,92,18
43506,customer-127654,2,47,15,8
43507,customer-466187,2,63,71,17
43508,customer-466184,2,62,54,17
43509,customer-18558,2,45,96,47
43510,customer-127657,2,46,8,21
43511,customer-466156,2,59,76,32
43512,customer-127699,2,38,22,12
43513,customer-466111,2,50,16,27
43514,customer-127702,2,38,35,6
43515,customer-466075,2,66,85,14
43516,customer-466072,2,65,92,12
43517,customer-127762,2,55,50,11
43518,customer-18554,2,43,30,23
43519,customer-466158,2,60,73,32
43520,customer-127926,2,52,44,12
43521,customer-18610,2,41,99,23
43522,customer-465568,2,63,59,14
43523,customer-465261,2,57,82,21
43524,customer-127822,2,50,28,6
43525,customer-127861,2,60,15,26
43526,customer-465233,2,52,84,18
43527,customer-465232,2,50,89,12
43528,customer-465231,2,50,80,18
43529,customer-465230,2,49,75,17
43530,customer-465229,2,49,18,20
43531,customer-465264,2,59,78,36
43532,customer-127863,2,59,1,20
43533,customer-465201,2,64,90,11
43534,customer-127883,2,56,2,11
43535,customer-465139,2,62,94,23
43536,customer-465137,2,62,93,23
43537,customer-465029,2,63,58,3
43538,customer-127885,2,56,95,15
43539,customer-127923,2,52,42,23
43540,customer-464995,2,58,77,33
43541,customer-465203,2,65,84,14
43542,customer-82540,2,39,39,20
43543,customer-465295,2,63,53,8
43544,customer-82526,2,41,27,18
43545,customer-82539,2,40,38,23
43546,customer-82538,2,40,38,23
43547,customer-465539,2,60,77,36
43548,customer-465536,2,58,80,26
43549,customer-82537,2,40,42,21
43550,customer-82536,2,40,42,27
43551,customer-82535,2,41,41,33
43552,customer-465505,2,52,90,26
43553,customer-465296,2,63,55,5
43554,customer-465504,2,50,90,12
43555,customer-465502,2,50,99,6
43556,customer-127820,2,51,25,27
43557,customer-465498,2,50,14,26
43558,customer-82529,2,41,47,15
43559,customer-465469,2,65,82,14
43560,customer-465466,2,65,92,12
43561,customer-465405,2,62,94,23
43562,customer-465403,2,62,93,23
43563,customer-465503,2,50,97,11
43564,customer-478767,2,57,6,12
43565,customer-126975,2,38,19,8
43566,customer-18198,2,37,15,9
43567,customer-472288,2,68,97,9
43568,customer-126324,2,53,36,24
43569,customer-126325,2,53,42,17
43570,customer-472253,2,66,96,5
43571,customer-472250,2,65,91,5
43572,customer-472088,2,56,38,8
43573,customer-126329,2,52,7,14
43574,customer-471946,2,52,59,32
43575,customer-471945,2,52,59,26
43576,customer-471944,2,51,60,20
43577,customer-471942,2,52,13,26
43578,customer-471941,2,52,9,26
43579,customer-126346,2,51,15,12
43580,customer-471902,2,68,78,8
43581,customer-17800,2,54,38,17
43582,customer-17801,2,54,35,14
43583,customer-17802,2,54,29,14
43584,customer-472290,2,68,74,11
43585,customer-126323,2,53,35,26
43586,customer-126322,2,54,36,23
43587,customer-472330,2,52,9,27
43588,customer-17744,2,38,32,14
43589,customer-126200,2,45,20,17
43590,customer-17747,2,37,28,8
43591,customer-17748,2,37,23,11
43592,customer-17749,2,37,21,14
43593,customer-17752,2,37,9,12
43594,customer-17753,2,37,11,12
43595,customer-17754,2,37,12,9
43596,customer-17803,2,53,29,14
43597,customer-126202,2,45,13,9
43598,customer-472635,2,66,93,5
43599,customer-472633,2,66,98,3
43600,customer-472469,2,56,32,5
43601,customer-126243,2,38,5,14
43602,customer-126321,2,54,36,27
43603,customer-472335,2,52,58,27
43604,customer-472334,2,52,55,23
43605,customer-472331,2,52,4,27
43606,customer-126240,2,38,21,21
43607,customer-17804,2,53,30,8
43608,customer-17805,2,53,0,0
43609,customer-17806,2,53,56,5
43610,customer-126430,2,55,9,21
43611,customer-471560,2,51,56,33
43612,customer-471559,2,51,53,26
43613,customer-471557,2,52,3,29
43614,customer-471556,2,52,6,33
43615,customer-126433,2,55,99,17
43616,customer-471519,2,68,88,6
43617,customer-471517,2,68,75,12
43618,customer-126413,2,58,94,21
43619,customer-126477,2,52,24,18
43620,customer-471488,2,66,87,17
43621,customer-126478,2,51,19,14
43622,customer-471477,2,65,99,6
43623,customer-471474,2,65,90,9
43624,customer-126480,2,51,6,9
43625,customer-471184,2,52,57,32
43626,customer-471183,2,51,55,20
43627,customer-471181,2,52,8,33
43628,customer-471490,2,66,90,14
43629,customer-17743,2,38,38,9
43630,customer-17839,2,49,0,18
43631,customer-17835,2,49,18,11
43632,customer-17807,2,53,40,14
43633,customer-17808,2,53,40,17
43634,customer-17809,2,53,46,15
43635,customer-17810,2,53,47,17
43636,customer-126349,2,52,91,21
43637,customer-471900,2,68,82,11
43638,customer-126350,2,52,100,20
43639,customer-471872,2,66,88,15
43640,customer-17838,2,49,97,17
43641,customer-126369,2,50,26,32
43642,customer-17819,2,51,33,17
43643,customer-17820,2,51,17,8
43644,customer-17825,2,50,9,17
43645,customer-17826,2,50,3,14
43646,customer-126372,2,50,86,14
43647,customer-471860,2,65,0,5
43648,customer-471858,2,65,90,6
43649,customer-126411,2,58,24,18
43650,customer-17818,2,52,37,24
43651,customer-17734,2,39,35,9
43652,customer-126183,2,46,90,14
43653,customer-472707,2,52,6,30
43654,customer-125979,2,51,7,12
43655,customer-125980,2,51,15,8
43656,customer-474213,2,68,89,12
43657,customer-474211,2,68,17,6
43658,customer-474175,2,66,86,6
43659,customer-474173,2,66,91,5
43660,customer-125985,2,51,8,17
43661,customer-125986,2,51,2,14
43662,customer-17619,2,48,96,21
43663,customer-125987,2,51,90,17
43664,customer-474098,2,58,85,18
43665,customer-126003,2,51,23,32
43666,customer-474006,2,57,93,12
43667,customer-474005,2,57,23,6
43668,customer-126006,2,50,92,17
43669,customer-473880,2,52,64,27
43670,customer-473878,2,52,16,18
43671,customer-126045,2,58,35,26
43672,customer-474101,2,58,50,6
43673,customer-473819,2,68,66,5
43674,customer-17615,2,48,19,17
43675,customer-474274,2,52,11,18
43676,customer-125833,2,45,41,17
43677,customer-474511,2,69,47,23
43678,customer-474509,2,53,39,15
43679,customer-474508,2,54,38,15
43680,customer-125872,2,38,21,21
43681,customer-125874,2,38,18,12
43682,customer-474488,2,58,31,3
43683,customer-474486,2,58,91,14
43684,customer-125978,2,51,3,12
43685,customer-474395,2,57,96,18
43686,customer-125960,2,53,38,24
43687,customer-17600,2,51,30,17
43688,customer-17601,2,51,28,21
43689,customer-17602,2,50,25,14
43690,customer-17606,2,50,2,14
43691,customer-17607,2,50,1,18
43692,customer-125961,2,52,32,26
43693,customer-125964,2,52,45,5
43694,customer-474394,2,57,98,17
43695,customer-471180,2,52,8,39
43696,customer-126048,2,58,98,18
43697,customer-473780,2,66,92,5
43698,customer-126159,2,46,12,18
43699,customer-473011,2,66,92,6
43700,customer-473009,2,66,98,3
43701,customer-472845,2,57,20,5
43702,customer-17710,2,41,38,26
43703,customer-17711,2,40,38,17
43704,customer-17715,2,40,1,14
43705,customer-17716,2,40,4,18
43706,customer-126137,2,49,5,14
43707,customer-17717,2,40,1,20
43708,customer-17719,2,40,96,21
43709,customer-17720,2,40,95,20
43710,customer-126162,2,46,64,14
43711,customer-472844,2,57,25,5
43712,customer-472712,2,52,61,27
43713,customer-472711,2,52,60,20
43714,customer-472709,2,52,2,18
43715,customer-472708,2,52,6,27
43716,customer-17718,2,40,96,23
43717,customer-473782,2,66,89,6
43718,customer-473090,2,52,4,23
43719,customer-473093,2,52,62,29
43720,customer-17659,2,42,31,18
43721,customer-126065,2,55,33,11
43722,customer-473706,2,58,81,9
43723,customer-473705,2,58,84,14
43724,customer-473614,2,57,1,9
43725,customer-473613,2,57,46,5
43726,customer-126068,2,55,10,3
43727,customer-126112,2,51,33,15
43728,customer-473091,2,52,6,18
43729,customer-473479,2,52,64,27
43730,customer-473476,2,52,5,17
43731,customer-126115,2,51,9,6
43732,customer-473396,2,66,91,6
43733,customer-473393,2,66,96,5
43734,customer-126131,2,50,28,17
43735,customer-473227,2,57,38,2
43736,customer-17690,2,43,7,18
43737,customer-17691,2,43,2,18
43738,customer-473477,2,52,5,15
43739,customer-126497,2,50,38,15
43740,customer-471164,2,54,90,27
43741,customer-17880,2,42,26,27
43742,customer-469386,2,58,65,15
43743,customer-469385,2,58,64,12
43744,customer-469384,2,58,57,6
43745,customer-469345,2,51,9,24
43746,customer-469344,2,51,5,27
43747,customer-469343,2,51,8,32
43748,customer-126782,2,58,91,26
43749,customer-82762,2,49,57,6
43750,customer-469393,2,60,64,14
43751,customer-469338,2,51,97,33
43752,customer-82760,2,49,16,23
43753,customer-18105,2,43,36,33
43754,customer-18106,2,43,21,18
43755,customer-18109,2,43,88,50
43756,customer-126798,2,56,11,20
43757,customer-469309,2,67,81,6
43758,customer-469307,2,67,9,11
43759,customer-469306,2,67,8,18
43760,customer-469334,2,52,14,38
43761,customer-126800,2,55,3,15
43762,customer-469394,2,60,66,12
43763,customer-469593,2,64,91,11
